Mechanisms of missingness,Taxonomic Level,Condition,Mask Ratio,MSE (CLR)_mean,MSE (CLR)_std,MSE (CLR)_median,RMSE (CLR)_mean,RMSE (CLR)_std,RMSE (CLR)_median,MAE (CLR)_mean,MAE (CLR)_std,MAE (CLR)_median,R2 (CLR)_mean,R2 (CLR)_std,R2 (CLR)_median,Pearson (CLR)_mean,Pearson (CLR)_std,Pearson (CLR)_median,Spearman (CLR)_mean,Spearman (CLR)_std,Spearman (CLR)_median,CCC (CLR)_mean,CCC (CLR)_std,CCC (CLR)_median,NRMSE (CLR)_mean,NRMSE (CLR)_std,NRMSE (CLR)_median,MSE (RA)_mean,MSE (RA)_std,MSE (RA)_median,RMSE (RA)_mean,RMSE (RA)_std,RMSE (RA)_median,MAE (RA)_mean,MAE (RA)_std,MAE (RA)_median,R2 (RA)_mean,R2 (RA)_std,R2 (RA)_median,Pearson (RA)_mean,Pearson (RA)_std,Pearson (RA)_median,Spearman (RA)_mean,Spearman (RA)_std,Spearman (RA)_median,CCC (RA)_mean,CCC (RA)_std,CCC (RA)_median,NRMSE (RA)_mean,NRMSE (RA)_std,NRMSE (RA)_median,MSE (RA non-zero)_mean,MSE (RA non-zero)_std,MSE (RA non-zero)_median,RMSE (RA non-zero)_mean,RMSE (RA non-zero)_std,RMSE (RA non-zero)_median,MAE (RA non-zero)_mean,MAE (RA non-zero)_std,MAE (RA non-zero)_median,R2 (RA non-zero)_mean,R2 (RA non-zero)_std,R2 (RA non-zero)_median,Pearson (RA non-zero)_mean,Pearson (RA non-zero)_std,Pearson (RA non-zero)_median,Spearman (RA non-zero)_mean,Spearman (RA non-zero)_std,Spearman (RA non-zero)_median,CCC (RA non-zero)_mean,CCC (RA non-zero)_std,CCC (RA non-zero)_median,NRMSE (RA non-zero)_mean,NRMSE (RA non-zero)_std,NRMSE (RA non-zero)_median,Aitchison distance (mean)_mean,Aitchison distance (mean)_std,Aitchison distance (mean)_median,Bray-Curtis (mean)_mean,Bray-Curtis (mean)_std,Bray-Curtis (mean)_median,Jensen-Shannon (mean)_mean,Jensen-Shannon (mean)_std,Jensen-Shannon (mean)_median,Zero precision_mean,Zero precision_std,Zero precision_median,Zero recall_mean,Zero recall_std,Zero recall_median,Zero F1_mean,Zero F1_std,Zero F1_median,Richness true_mean,Richness true_std,Richness true_median,Richness imputed_mean,Richness imputed_std,Richness imputed_median,Richness abs diff_mean,Richness abs diff_std,Richness abs diff_median,Evenness true_mean,Evenness true_std,Evenness true_median,Evenness imputed_mean,Evenness imputed_std,Evenness imputed_median,Evenness abs diff_mean,Evenness abs diff_std,Evenness abs diff_median,Shannon eff true_mean,Shannon eff true_std,Shannon eff true_median,Shannon eff imputed_mean,Shannon eff imputed_std,Shannon eff imputed_median,Shannon eff abs diff_mean,Shannon eff abs diff_std,Shannon eff abs diff_median,Bray-Curtis rarefied_mean,Bray-Curtis rarefied_std,Bray-Curtis rarefied_median,Jaccard index rarefied_mean,Jaccard index rarefied_std,Jaccard index rarefied_median
MCAR,l7_species,all,0.2,0.5265956829981895,0.008981304300910233,0.5278862707778038,0.7256453439030548,0.006192995147469093,0.7265521901171562,0.23085811115858398,0.004454414443907703,0.2309324875535321,0.34470171721832477,0.014375817415337482,0.3452319188801577,0.587538832808425,0.012412487710070816,0.5876950779567429,0.3279940902231216,0.041038864975050375,0.3313548422279202,0.5079788928726897,0.008137467800376656,0.5082757498321465,0.0710617384602127,0.0008077781034107306,0.0712321649433752,0.00034487986799152,2.594384355006381e-05,0.00033736453074705,0.01855921800584289,0.0006954574858376115,0.0183674536473974,0.00187157070754221,3.472085590824684e-05,0.00187036027297375,0.00566346986049224,0.025019812445126337,0.0112734362144843,0.29360266831866755,0.025320779685938488,0.29690928809553546,0.18957704585413074,0.010854010552057316,0.18739303210158914,0.2541192371352283,0.0269900603105367,0.25967753429812324,0.01984239710756368,0.0009151928220929602,0.0197804976909267,0.008640427733732591,0.0009692713388545739,0.0084536220311243,0.09282299974727894,0.005198124838106569,0.0919417967198628,0.030610715292403563,0.0018175644331032206,0.0304532420934201,-0.07853172750373322,0.028169011019231062,-0.07881246328658126,0.24923740442560294,0.02875873770842504,0.2518265975278138,0.4387340729320354,0.02087725003866863,0.43726040563550284,0.20826854397737002,0.02890339730803869,0.2109912290179364,0.09930363741760125,0.006219030751113917,0.09908862312987515,20.61193197104018,0.171063764026277,20.638658902425448,0.7795091996913508,0.01446123648578657,0.779005053693582,0.8013033953468194,0.01139788806710509,0.7996579152085728,0.9855707299645842,0.010504881926958283,0.9853459378889179,0.0058373349735222,0.004998471566758032,0.008915517200559,0.014450530312758142,0.0088430741428638,0.0186121760783843,31.361538461538466,1.5413495481572594,31.296703296703296,526.8516483516484,48.28674027430388,522.4945054945056,495.51648351648356,47.36116817225573,490.489010989011,0.5552927140389772,0.01022161190875278,0.5550568672911653,0.730588697970622,0.01655852792057885,0.726870558063837,0.25054222778965957,0.017001657725087518,0.24878191929202875,8.003399126591244,0.42254955339276634,8.0090259948465,165.2166942225128,17.926337799642923,166.88959016835457,158.07991501913344,17.99825572237636,159.3416032760495,0.782998989773934,0.014497431262405228,0.7837399451541321,0.054551680523601,0.002959115902987044,0.0547333381617225
MCAR,l7_species,all,0.3,0.5359295194457805,0.017311991966612025,0.5334788236110992,0.7319867000969673,0.01178465701820205,0.7303962064569287,0.23450179426352538,0.006810192792770504,0.2330498926371331,0.34083548678730613,0.0062135393503553234,0.34110234205189116,0.5844244174117497,0.0055078255120427945,0.5853786333581912,0.30978714025707405,0.02026441005210476,0.30383986716665345,0.5002440488661969,0.008590805678523727,0.4998689214316866,0.07126017871059824,0.0009869233669773372,0.07142066106787735,0.00033533620066790004,2.54062111204588e-05,0.0003296186901441,0.01830036557615362,0.0006934779072698946,0.01815422382587885,0.0018834270954708702,1.4908781802681687e-05,0.0018852252506674498,0.01712278764051761,0.06198953325838934,0.026228667316481248,0.298371900247088,0.03129687712203754,0.29948071062523013,0.19409144194805508,0.008555889224443954,0.19826019692545044,0.2516155246207212,0.018072428741925967,0.25073782288975616,0.019449106732338038,0.0005455767955214553,0.01929486510360805,0.00823988927941135,0.0006314918637509822,0.00812980099345315,0.09071412133197068,0.0034701057268375878,0.09016511344303624,0.03004445128888076,0.0011124550744766573,0.0298051667861601,-0.06828990912999452,0.06032897951223367,-0.0703696004057472,0.2530499224228434,0.029339815953011345,0.2529763541611999,0.4292755830600682,0.012719732427861325,0.42678620650167826,0.20561570046054908,0.017083358490853896,0.20292596771281354,0.09645989133423347,0.0027520108783362003,0.0968143465138912,20.76416065434223,0.2898575522959219,20.752684771267504,0.7844473852636347,0.0062095076208229655,0.7851963169030084,0.804661085168704,0.00569463027079649,0.8042407601410049,0.9452372945084663,0.11318307696998083,0.9836287642659434,0.0059436339977402925,0.011022872314076355,0.0009300993268434249,0.014498666496222256,0.023100735719606427,0.0088866385496251,32.165441176470594,1.4441880715094029,31.863970588235293,564.1735294117647,45.308112625497174,577.9889705882354,532.1580882352941,44.428117424254204,545.7316176470588,0.5558483895053915,0.010171180405169455,0.5564935443831283,0.7374005307193832,0.020187084233131997,0.7418362279715957,0.2443500993111592,0.008198667630743827,0.24442189843242385,8.11934567738648,0.4203410455780387,8.034941931260493,173.55094981519943,19.238032559447362,177.827903600669,166.21849054713505,19.037301201361025,170.8252564046592,0.7879575422957007,0.005987847419949306,0.7886378121101858,0.053164736682332556,0.003461313268798154,0.053396685361289706
MCAR,l7_species,all,0.4,0.534800633532134,0.009691117888901521,0.5374245554744999,0.7312734713450804,0.006645268914372786,0.733091342117485,0.23524008435262647,0.003820981466708442,0.2363089763878937,0.3386554900470181,0.012131647341727062,0.3411398847504594,0.5821185419873471,0.010669786252765328,0.5841905308237616,0.2855956355319303,0.03199028209106149,0.28824702318717976,0.5009788567682351,0.00949349647243556,0.5036549604600122,0.07128866078126159,0.0006686086482704476,0.0711666915677992,0.00034507780494417,1.4966241075379022e-05,0.0003443832437036,0.01857233467297777,0.00040302982951596054,0.01855749193164425,0.0018797559158833198,1.978768269181817e-05,0.0018840201251204502,-0.005157145163158181,0.030606860912251097,-0.01550594456753945,0.2923438120660217,0.017354409523970046,0.2874981024838965,0.18641908030457888,0.00823796536090099,0.18640363539237945,0.25561011490729746,0.016584110581879852,0.2527545533956369,0.01970470392234731,0.00041422819765693286,0.019711753044246,0.00849724584711533,0.00037987031790719615,0.008634435037915299,0.0921595528245192,0.002071679485085504,0.09292141524793805,0.030323491913432487,0.0005085874421080556,0.0303020781582682,-0.08841907335515026,0.035876497201765147,-0.0985692525560465,0.2504831264473277,0.018460779991078,0.24818929783174595,0.42271236432367837,0.012933423458092404,0.42593899078133246,0.21131292354051837,0.01680081170860818,0.2075630269649187,0.09783016598506362,0.0021098768927842776,0.09780397806667504,20.728662832070043,0.15987681536118675,20.760629307607786,0.7829183389654227,0.008241569841147973,0.7846943821126859,0.8038769773942398,0.007290539326608219,0.8054741405689667,0.970050642676572,0.028112077301211562,0.9763984599871098,0.011181453305287702,0.007368432319268188,0.012312907505838099,0.0220111816566687,0.014450366760436262,0.024317352256264947,31.896571428571427,0.8005445435676657,31.782967032967033,550.2007252747253,29.79747635134765,541.5989010989011,518.5263956043956,29.548092606046996,510.11538461538464,0.5552986476114873,0.0069643224765506785,0.5539259098783658,0.7264785261593982,0.015289961670180936,0.7242184831739205,0.2502998404388091,0.01116782669919442,0.2509354651390716,8.141161475284523,0.24147402817640712,8.163068416480364,174.6469749053228,14.838277054333698,171.57104065660053,167.5694888780416,14.819147577267314,164.58707696367884,0.7863885068652691,0.008426714048248293,0.7889658803932844,0.05406057114348019,0.0021836264471321496,0.05428573892674915
MCAR,l7_species,all,0.5,0.5414914010225418,0.011043721370995675,0.5406001126482592,0.735826474964189,0.007512934351841879,0.7352544196825206,0.23675220285094345,0.004213976394441749,0.2374066761438744,0.3337162164500179,0.006558179104625274,0.3343078246369222,0.5780456714878431,0.0058562491421899855,0.5790357153240253,0.2970110407108574,0.025802875518811146,0.30260760830215183,0.4955402759053973,0.007065566944840288,0.4968891798058336,0.07155813497435473,0.0008422931227312414,0.07167314036140915,0.00033700197763775,2.354861370532415e-05,0.00034162531546905,0.01834747955750149,0.0006428854441448208,0.018482917388245902,0.0018720118467032102,2.7663218582873738e-05,0.0018796771254288,0.02300726282003083,0.05593871598751652,0.02434745665489775,0.3099682361417723,0.03561958250326662,0.29931973962957376,0.18621903136550796,0.008936494815207361,0.18812158616562974,0.2666962349587695,0.028627422504644708,0.2579367611599734,0.01948780224969186,0.0007342094141057886,0.0194339996429944,0.00821157125054892,0.0006445436219116423,0.00820153840019865,0.09055352414002175,0.0035948290596746414,0.09056228038311956,0.029783616161134153,0.0010893275268278328,0.0298469860205208,-0.05191412959846779,0.056278549606373206,-0.05003428458644695,0.27153834401212995,0.03841303808677064,0.26044740795269616,0.42095546955874336,0.016872588746680087,0.41883089867701995,0.22457021367440894,0.030576601631299216,0.21623162742075241,0.09623805920521514,0.0042403805338117806,0.09572132885493276,20.867407889651556,0.19083871092522492,20.870825490465403,0.7796929341519062,0.01152173053976416,0.7828855227411236,0.8019447629290829,0.008820423587155344,0.8056886132489642,0.9851215092216872,0.008980597669381063,0.9847344285432168,0.011660178222562014,0.009258353099303538,0.01019707519465945,0.02289455736612476,0.0180126347621359,0.02017451256491795,32.25598642314439,0.823212590860852,32.13436123348018,562.8213602520207,33.93055159493895,553.0372547056468,530.6834923786478,33.67364325904664,521.6541850220265,0.5541972243049884,0.006783400030486192,0.5553240876430149,0.7284790649293194,0.016483659061751737,0.7235965842991379,0.2487934656374684,0.013352119589172281,0.2503824182812462,8.15596499474434,0.25934638269890914,8.207864103779272,176.79321575617652,16.64748703290703,176.40786612091688,169.70185070075348,16.71523450739974,169.4207549405595,0.782664036989161,0.011719964490486989,0.7855024066070553,0.0542083675990996,0.0026688795245569,0.05381791655714825
MCAR,l7_species,all,0.6,0.5428353192503583,0.009083192278308807,0.5431124391635878,0.7367507136734167,0.0061577833737541865,0.7369616266560883,0.23777651616223888,0.0024754866898210725,0.2370811177571184,0.3312662372617273,0.006407658261086578,0.3318887865666902,0.5756828817909801,0.005671252538570729,0.5761017950988858,0.27952719417007343,0.024345237629111147,0.2846512799560302,0.49576361834570754,0.007057261444510096,0.4948721464224919,0.07127972150700063,0.0005419680146219915,0.0713752137575676,0.00033547669439342224,1.7936775126455733e-05,0.0003252639592095,0.0183102769603865,0.0004865783912405579,0.0180350758027116,0.0018762838146763332,2.064090866993012e-05,0.0018789553867699,0.022901680719349903,0.056713226761002704,0.0338862835064813,0.3074154410056059,0.030741112672509764,0.3216200546669614,0.1862874100979019,0.00825539679801273,0.1832392851352659,0.25982151105150164,0.02544019413609975,0.2599713767675618,0.019167286757799655,0.0005156616241019052,0.0188773624429275,0.008169940227225732,0.0003510668582491472,0.0080851021253215,0.09036926384146776,0.0019373764409884395,0.089917195937827,0.02990401184293988,0.0007467305071332213,0.0297079652843241,-0.05104896350141484,0.057392392351271755,-0.0272226401991106,0.2686803554645642,0.03260846082128635,0.280836007398678,0.4182206106165459,0.009698923480783555,0.4166557769572435,0.216848880509237,0.026707138108012767,0.21433877076337,0.09464396889619825,0.0020537336938971653,0.0942618126858396,20.88992755958602,0.16598865862784817,20.872831004695566,0.7814722088127097,0.008596938461023265,0.7825849185896646,0.8033986013290684,0.006479076069107529,0.8037954842972153,0.9203233808770226,0.1028886485380132,0.9637282919322928,0.006354229488556107,0.006786017333964317,0.0063452683594188,0.012542063490550997,0.013300493018430023,0.0126092403515979,32.2676817431572,0.5884250824594459,32.32244897959184,574.4510594649323,36.99202825498483,581.0488721804511,542.4440571687292,37.02684254547604,548.1466165413534,0.5543790291262053,0.00676131160843383,0.5520209748427078,0.7279446254929212,0.03294450710886508,0.728807234215206,0.24499253715663707,0.014793185287661105,0.2449104564285483,8.148213869031387,0.21457304152001186,8.208774820334732,181.69861970888212,27.29314851151264,183.08772811548883,174.49012724903065,26.95695283855601,175.7812947337472,0.7846312874515182,0.00857174503870493,0.7856568056407113,0.05263596719138941,0.002599799064779589,0.0518058849846316
MCAR,l7_species,all,0.7,0.7794072046690211,0.28566925453864433,0.6877675673434201,0.8710924245482632,0.15724576648157954,0.825413183433801,0.2800963378062125,0.04871089605354939,0.26471767060594503,0.02943058567146721,0.3566508360878923,0.14215831027294415,0.436191694091802,0.15406972193343166,0.47670364470728355,0.21259932508156898,0.09345887973079396,0.22711535060051896,0.3930620056194214,0.11448498313081372,0.42825458845896003,0.08413457422035438,0.014967321485369257,0.08014992234200766,0.00040724418111808333,6.944863107296297e-05,0.00039417084205245,0.020120159511443265,0.0017052961099655363,0.01983637158298255,0.0019470427909173166,2.7117142394037907e-05,0.0019329854794813,-0.1635009611128739,0.1847381744531048,-0.13808255003436415,0.22662180348673758,0.04034179160984528,0.22848522139322824,0.15275223631148846,0.03384938121205033,0.15639126972165246,0.2010922673051094,0.021359671184804627,0.20834566406045815,0.021189504397415983,0.0016434657662114686,0.0208101568971994,0.009466650054382833,0.001356487220926033,0.0089395371729904,0.09710169413911678,0.006744869134056573,0.09454910848522455,0.031776481303469196,0.001785479639094342,0.031209541161080753,-0.18114198473532617,0.1551640644474384,-0.1286648715153756,0.19950106646592347,0.02775613098054495,0.20256883520450802,0.3682804041782113,0.04962252283182926,0.3721535523382792,0.16625323381266927,0.015702854985826666,0.16442238021668595,0.10232661811142522,0.006494170787200336,0.09910985337497324,23.282863109081102,2.65366326455382,22.59347672182014,0.8109433224170809,0.011294289807113828,0.8050884522039705,0.8268607066490598,0.01029241552221096,0.8224040627431188,0.9682637285895263,0.020949249413486734,0.9661965791664688,0.06580316280610853,0.068384675126556,0.0503142676031686,0.11652778280174536,0.11864798589952565,0.0927420519610204,32.0418268515375,0.1492320976912473,32.01778706606293,540.0813458377578,63.15059011519332,553.1129870280826,511.34520429278126,59.813978466641096,523.9286893249023,0.5506492327206524,0.003192700646310839,0.5505795953181502,0.6973266104821273,0.06806610374200261,0.7163876343850897,0.26172164713773466,0.006634715568742636,0.26296631574861934,8.03774977064087,0.08564297110765084,8.056129653352563,184.2147078244036,47.77009936252379,197.52937242526923,178.13241007574496,46.5528414805832,191.40503551737282,0.8135726351317443,0.011285350722409469,0.8075643739881191,0.05533334572221354,0.007454027233387398,0.05259469441183695
MCAR,l7_species,all,0.8,1.2655182500302697,1.0669519556265665,0.9549315405465566,1.065014887644879,0.3968801417935177,0.9770027815216029,0.3466095744191698,0.11979845138313797,0.3130658463397018,-0.5514059506791539,1.28684042122821,-0.17057180822974063,0.3067989989486641,0.22826160302322282,0.32467887287850616,0.15285778986567333,0.08572916656434044,0.16600465255882774,0.2906356150257767,0.2051682462338131,0.3204865702754768,0.10351023901411577,0.03784289713234727,0.09492782540102254,0.0004190398993116667,5.08860149955835e-05,0.0004382183555654,0.020437588882325167,0.0012703668708302788,0.02093354855351505,0.0020006469431486334,9.636783863091404e-05,0.00197750635789565,-0.22957602664340207,0.1559251876486338,-0.27496291562697145,0.19630675313954507,0.05158922191583986,0.1958046889277945,0.11109495420344374,0.07123064418396559,0.12142893533532226,0.17859120008332183,0.04093250616685152,0.18056323622987144,0.02162943137778382,0.0012659057913230061,0.02215659344859315,0.009578444901573351,0.0007761125745585324,0.009896221092509299,0.09780099026293694,0.004011663768909549,0.09947936248484575,0.03189999421334572,0.0010500833118679324,0.03173662996170755,-0.23987923832867053,0.11983249344905762,-0.2606456062279564,0.17237011056466467,0.04303982367239853,0.1713479993252833,0.2863527698263237,0.12064388026919859,0.2991757443869082,0.1476280254631334,0.037736696829639704,0.1463936542692441,0.10355745474342937,0.003689915270145907,0.10515013860352095,27.011672487161036,7.175865449139351,25.217304410008737,0.8332694518214284,0.04013720478977679,0.8236313980635699,0.8472373821423248,0.03506065889921249,0.839335451299471,0.9584148443008251,0.015544539696961124,0.9594084007217376,0.1102183083984713,0.05961350645278975,0.12194132351109951,0.1929375569975247,0.09946644362964523,0.21503997766983324,31.96205970522685,0.7646300319585738,31.829224738675958,507.1850420260391,56.29521571413592,495.08815331010453,479.67879976974314,55.21937866502921,465.888980836237,0.5564113882749377,0.0023462913994991906,0.5562760218284262,0.713138056909073,0.05759952847411322,0.7039110835353626,0.2848750093983394,0.04298233994291881,0.27249602652085914,8.120053861084573,0.23064056051867246,8.073668312783452,224.33045980541135,91.77721431480596,196.90261651679396,218.6000459582606,91.68934022727395,191.7498110525761,0.835960699379871,0.04009579680556566,0.8268329015779359,0.0585420517035419,0.005744977850412169,0.059808825979333305
MCAR,l7_species,all,0.9,1.1109859063491359,0.318134945167483,0.9916626021365869,1.0448978784313645,0.1459616768530138,0.995070127326346,0.3717662805617138,0.051454586909517395,0.3588433296873168,-0.38493267953131116,0.39058392413419274,-0.24622456807053977,0.22441698843818703,0.16025581441341746,0.24754055324993804,0.07396732690088896,0.05406527822366874,0.0661208231966694,0.21945578718824582,0.15665917167926924,0.24204945732255068,0.10161043578655087,0.013936768470151411,0.0966218257111368,0.00045276441367589,6.790833470294329e-05,0.00043615758679225005,0.02122777703584043,0.0015441271509882156,0.0208842176379805,0.00206067420261607,6.137209266806966e-05,0.0020538382791078,-0.30454088681400027,0.17635522299521125,-0.2746276777634818,0.18572387830585763,0.022619853667236484,0.1852391053656528,0.07405867096818616,0.059080359076431346,0.0821116305141974,0.1749080197991088,0.026852579569986882,0.1801894601106282,0.02238254778302052,0.0016858617270781625,0.02213045515148885,0.01008319325932146,0.0010655159678722124,0.00997729735312025,0.10029181526550175,0.0052435198178304426,0.0998860880172401,0.032540137023324825,0.0013512012552596604,0.03280574020169445,-0.26757334329763816,0.09789466959507691,-0.24357125455971804,0.17720773861376693,0.03189849993331405,0.18103533233515123,0.19483227395245473,0.09856376978205536,0.19608618907118064,0.1563381402815362,0.03559142668056076,0.16368984025796585,0.10579079636970752,0.005691199916102804,0.1052281726229379,28.050967797775037,3.3088739592950516,27.014416994911155,0.8582708053896141,0.02556147659625216,0.8554236432484068,0.8688516872801497,0.023363639445695798,0.8675153103393154,0.9595820264378523,0.013057279359051946,0.9572681695997345,0.16975938856113423,0.0640764873469541,0.17005840841817094,0.2840053383853647,0.09254735236456456,0.28908617310938256,31.74748701317377,1.0998364017148112,31.680904522613062,490.73172413161166,74.02277762254228,509.94279878926795,464.847985750045,74.47195789312126,481.14990155455644,0.551692690713385,0.009722916814774768,0.5507772018478303,0.7126577857574198,0.0775380935996971,0.7371463481992668,0.2987467087441409,0.04586427332144455,0.31088928235181135,7.9747273305029065,0.4294145089461515,7.9897050565347785,264.9675295701313,99.18056077584885,273.2724831871791,259.536523195976,99.03370390706672,268.5351877344666,0.8609513256783042,0.02530669201141721,0.8578400456405579,0.06772806861044131,0.015944407287731475,0.06282453842047794
MNAR,l7_species,all,0.1,0.5653762197031706,0.026052564140315856,0.5574421464609327,0.7517373271286274,0.017230809121316065,0.7466201641610155,0.2504974852901461,0.009949542140491232,0.24981146288103714,0.35863178538441226,0.01448991941942654,0.35925144913781504,0.598999705776657,0.01226508388740266,0.5998380400637089,0.29530618772191974,0.05521338489375589,0.313005566374458,0.523595788016681,0.01298621673978677,0.5240771245786056,0.074395295770027,0.0018562820333213783,0.07402493347281941,0.00034397231353181,3.523419105982375e-05,0.0003514281638306,0.01852399406344135,0.000962610726350878,0.01874639648790195,0.00182602486502205,3.9718892617272904e-05,0.0018301100408782498,-0.10843405328870628,0.11075530740304076,-0.09442261223408804,0.30560385660864486,0.03415164478108403,0.30131830468331755,0.1891040677391152,0.012287690775657622,0.19143254433228854,0.2905363675623197,0.029657537680142107,0.285273863903274,0.02067998589630594,0.0015415866111211747,0.0197191209027743,0.00750736247348222,0.0010336807442952681,0.0075455476258441,0.08645587272978325,0.006031817858820619,0.0868645496178084,0.02820755224644701,0.0016174314887538405,0.0285043308075464,-0.18953592413290665,0.1284657735254446,-0.16065605712022263,0.26736104262139176,0.03538959813142527,0.26067809424674515,0.43259888531981777,0.029997749887728877,0.42231894226212896,0.24858629889397718,0.029408985353487606,0.23934009524249344,0.09656878290768633,0.008331192167909646,0.09426561351609915,21.348393570248096,0.47651928920411846,21.180744613676886,0.7605393562817131,0.016542918775102437,0.7622408320258216,0.7813084188854322,0.011211087721149276,0.783126341447994,0.985817010342755,0.012967790515591235,0.9865871833084948,0.02088771528760825,0.026004274967964286,0.0191534257097475,0.044185348231777125,0.04879318114667735,0.0416050801992664,35.251111111111115,1.8334208733308994,35.2,458.9044444444445,33.70002918512367,457.7111111111111,424.08888888888885,33.45801045562681,422.55555555555554,0.5738557951436843,0.017290157154516813,0.5817570252793266,0.667274546175938,0.027667611251913162,0.6649454150229613,0.22378134596477922,0.01978357639318212,0.22311208442795621,9.151677020171181,0.7349833913885676,9.285239757727465,115.24391897989592,13.298588552458181,114.45499550888678,108.08390157667324,13.435515139684965,107.48566853162421,0.7646674273478264,0.01628053153261325,0.7662364090935518,0.06709757523840383,0.005903495233310933,0.06686731422818684
MNAR,l7_species,all,0.2,0.5721767734634114,0.01681949070510476,0.5745759512116919,0.7563496774310243,0.011152424419872445,0.7580076742822596,0.2506695925864766,0.00689762806386069,0.25034102474609754,0.3427736847325638,0.008379674099792109,0.34365591420041985,0.5856403025590098,0.0072432515014893995,0.5864674477647146,0.3050214536841707,0.026488317119741606,0.29678367837154385,0.5090911639652711,0.008856376824920473,0.5100161259427476,0.07341532471790443,0.000922788377280213,0.07327514917047714,0.00033809237794887,2.763488854139112e-05,0.0003440969722904,0.01837339454810398,0.0007533264960064604,0.0185497901121566,0.00184452540386893,3.28325427771756e-05,0.0018439283541535501,-0.0567319858690055,0.06320921966405141,-0.07508485234535561,0.3058059219192756,0.031301853943767194,0.29907998506111877,0.1830577742649999,0.010134267574904427,0.18355722722131623,0.2839744657154154,0.03055528668761664,0.2788983711753217,0.01978866808603324,0.0004914603390587591,0.019877791813643603,0.00753912658707101,0.0006712215027312419,0.0075930276768728,0.08675099490837153,0.003857383897403913,0.08713786298315745,0.028300772426938493,0.0008906669389793518,0.028324302376384752,-0.1372545353968618,0.07192127292294284,-0.16126066213412943,0.26694516177874117,0.033446908805341256,0.26155920268066374,0.4058057669257023,0.017235162156944695,0.4021283318762535,0.2418790678171932,0.03193890297808664,0.23684890186037277,0.0934888756825333,0.0031744662198069907,0.09342916054104106,21.39376288273018,0.29323428848587424,21.431794645905256,0.7682448307114285,0.013674754066690237,0.7679961595049607,0.7896374571500506,0.009979769683460904,0.7897327230379596,0.9808560269627776,0.017089294712134506,0.9801853501715463,0.01751810500874627,0.01651527483984368,0.01028179793633405,0.033941569528843626,0.031592746892477166,0.0203457292042945,35.27802197802198,0.990177713659385,35.35164835164835,542.9186813186814,19.26086826454412,540.3956043956044,508.067032967033,18.802333353539666,505.30219780219784,0.5691331112986616,0.012273203405738781,0.5688643436906731,0.6841113256185057,0.024584100738076303,0.6737565772556564,0.235072644337254,0.009056172426183106,0.2354732268052092,9.185775179936524,0.5678426806227854,9.247202348062116,142.86245194549883,14.580662192896833,142.20490643857195,135.67825952907185,14.63618382596763,134.55889771772843,0.7713395860226385,0.013766225043081939,0.7707382514885004,0.060474757306518065,0.0033215998748025674,0.0591556912238626
MNAR,l7_species,all,0.3,0.5700015208800411,0.01981597099196431,0.571261600663111,0.7548812043355259,0.013160894134897197,0.7558183182466677,0.250767440737233,0.005871569882494799,0.25036445306456384,0.3447788238690015,0.009114243606101146,0.3443990450134877,0.5875666330210265,0.007934150649365949,0.5872048706622637,0.28643163509984476,0.027127303484528104,0.28354231338281377,0.5044122659927478,0.009153580138139376,0.5014461384772231,0.07336340157134826,0.0014231840082049156,0.0733194154881053,0.00031795309135494997,2.760892832177478e-05,0.0003134607202915,0.01781638068413967,0.0007671525075166076,0.0177037492610113,0.00183485857539851,1.670754294185426e-05,0.00183181285196315,0.004823090886017661,0.049282301782197266,0.00443354275615445,0.32270352099643784,0.02314990761520962,0.32726915880885077,0.1894329274898966,0.007491209371882711,0.1898930544714574,0.2904337530819626,0.02166452661490247,0.2910042371095799,0.01909746342032019,0.000775592685447278,0.01916784318317685,0.00713447592192014,0.0007480564306082828,0.007086362578794849,0.08436291301359401,0.004393787252848527,0.08418052698707909,0.027647881001472467,0.001135689733388414,0.02736272163092475,-0.07652183312481822,0.05005828254010757,-0.0753993597216763,0.2816692411955251,0.02480411736235908,0.28892484798844054,0.4220023783379173,0.020106911684692513,0.4192828434241309,0.24701673972240962,0.023442396333705883,0.2480586499428151,0.09047263604400402,0.004481115502021861,0.0900828630069117,21.38998310040504,0.362295953444612,21.417668143341693,0.7642185966535078,0.006958691635279164,0.7629500528426789,0.7883377558647939,0.004620430169247949,0.7878853776542654,0.9768517212651672,0.014822566468308143,0.9761904761904762,0.004748557936060738,0.005209895155956924,0.00357017421203975,0.010446488547828623,0.010329466622104148,0.0123731749566938,35.15735294117647,0.8622728765585734,35.43382352941177,553.1139705882354,27.235226898676917,558.9852941176471,518.0183823529412,26.92090393808711,524.7536764705883,0.5690795386116685,0.010550949982955042,0.5654303549331541,0.7049788026083517,0.019180914243624437,0.7058966702906654,0.226756645176822,0.009723510334567063,0.2270612477295854,9.070711685579301,0.38067196645380924,9.023334559122626,153.44318063562542,9.376254195656566,152.53479413639405,145.61377639693816,9.24381218057535,144.9605585591735,0.7677416100375731,0.006646559166616265,0.7673058552238858,0.05781989494632741,0.0024105455016906045,0.0569203641151598
