Mechanisms of missingness,Taxonomic Level,Condition,Mask Ratio,MSE (CLR)_mean,MSE (CLR)_std,MSE (CLR)_median,RMSE (CLR)_mean,RMSE (CLR)_std,RMSE (CLR)_median,MAE (CLR)_mean,MAE (CLR)_std,MAE (CLR)_median,R2 (CLR)_mean,R2 (CLR)_std,R2 (CLR)_median,Pearson (CLR)_mean,Pearson (CLR)_std,Pearson (CLR)_median,Spearman (CLR)_mean,Spearman (CLR)_std,Spearman (CLR)_median,CCC (CLR)_mean,CCC (CLR)_std,CCC (CLR)_median,NRMSE (CLR)_mean,NRMSE (CLR)_std,NRMSE (CLR)_median,MSE (RA)_mean,MSE (RA)_std,MSE (RA)_median,RMSE (RA)_mean,RMSE (RA)_std,RMSE (RA)_median,MAE (RA)_mean,MAE (RA)_std,MAE (RA)_median,R2 (RA)_mean,R2 (RA)_std,R2 (RA)_median,Pearson (RA)_mean,Pearson (RA)_std,Pearson (RA)_median,Spearman (RA)_mean,Spearman (RA)_std,Spearman (RA)_median,CCC (RA)_mean,CCC (RA)_std,CCC (RA)_median,NRMSE (RA)_mean,NRMSE (RA)_std,NRMSE (RA)_median,MSE (RA non-zero)_mean,MSE (RA non-zero)_std,MSE (RA non-zero)_median,RMSE (RA non-zero)_mean,RMSE (RA non-zero)_std,RMSE (RA non-zero)_median,MAE (RA non-zero)_mean,MAE (RA non-zero)_std,MAE (RA non-zero)_median,R2 (RA non-zero)_mean,R2 (RA non-zero)_std,R2 (RA non-zero)_median,Pearson (RA non-zero)_mean,Pearson (RA non-zero)_std,Pearson (RA non-zero)_median,Spearman (RA non-zero)_mean,Spearman (RA non-zero)_std,Spearman (RA non-zero)_median,CCC (RA non-zero)_mean,CCC (RA non-zero)_std,CCC (RA non-zero)_median,NRMSE (RA non-zero)_mean,NRMSE (RA non-zero)_std,NRMSE (RA non-zero)_median,Aitchison distance (mean)_mean,Aitchison distance (mean)_std,Aitchison distance (mean)_median,Bray-Curtis (mean)_mean,Bray-Curtis (mean)_std,Bray-Curtis (mean)_median,Jensen-Shannon (mean)_mean,Jensen-Shannon (mean)_std,Jensen-Shannon (mean)_median,Zero precision_mean,Zero precision_std,Zero precision_median,Zero recall_mean,Zero recall_std,Zero recall_median,Zero F1_mean,Zero F1_std,Zero F1_median,Richness true_mean,Richness true_std,Richness true_median,Richness imputed_mean,Richness imputed_std,Richness imputed_median,Richness abs diff_mean,Richness abs diff_std,Richness abs diff_median,Evenness true_mean,Evenness true_std,Evenness true_median,Evenness imputed_mean,Evenness imputed_std,Evenness imputed_median,Evenness abs diff_mean,Evenness abs diff_std,Evenness abs diff_median,Shannon eff true_mean,Shannon eff true_std,Shannon eff true_median,Shannon eff imputed_mean,Shannon eff imputed_std,Shannon eff imputed_median,Shannon eff abs diff_mean,Shannon eff abs diff_std,Shannon eff abs diff_median,Bray-Curtis rarefied_mean,Bray-Curtis rarefied_std,Bray-Curtis rarefied_median,Jaccard index rarefied_mean,Jaccard index rarefied_std,Jaccard index rarefied_median
MAR,l7_species,EST,0.1,0.21224899079062504,0.02624635695950761,0.20981721119890712,0.45992288290275907,0.02828294682588103,0.45804110475925974,0.30719928328501545,0.01571892986176619,0.3075711438993366,0.375926829083536,0.04332559799617227,0.39020308540754756,0.6135894874845936,0.03540474217745023,0.6251536706336285,0.4680053518926638,0.04095935876983429,0.4730137126921249,0.5555611672389967,0.0380740196007041,0.5581316368457239,0.1609298641622295,0.014920270755196856,0.1627613923465978,0.00020947639403376,4.0506823784073415e-05,0.00022008706902545,0.01440936200444859,0.0014324340816983573,0.01483525549431435,0.00710862087045388,0.0007286398621535237,0.00705990579856325,0.22123963244728467,0.059157729567651945,0.23299966699023325,0.5554213291987418,0.04657359589656907,0.5652938951660145,0.5645303563179648,0.041185778911065216,0.568200610080354,0.5475281376185526,0.049576180526967786,0.5553821239284868,0.13585294174799514,0.028076355454227535,0.13878479214688355,0.00046506426706581,0.0001316095211260057,0.0004922823617767,0.021355055745986888,0.003166817742299387,0.022187419611548402,0.015226937339104829,0.0023122158765609634,0.0153152525177933,-2.202279588709689,1.5205014571994713,-1.9869059789433345,0.2223015921658864,0.06571307949005877,0.2349816338549181,0.24514621478235826,0.08946901278595978,0.21173431187105815,0.1541356112997772,0.05211189621416088,0.15637711802043555,0.2534940619026954,0.06223241846862272,0.25168195932348364,4.784578074258629,0.28224178423449653,4.8068602207477635,0.4016370791806473,0.04116815221167536,0.3988846776188262,0.5639480585994324,0.03126660438851167,0.5692248837154674,0.8933002131080418,0.00982378836002002,0.8933017310974036,0.84567786203059,0.01544032390209202,0.8491067137779265,0.8687423849778538,0.009160014357884633,0.8689043047779108,23.325641025641026,1.8181126337042022,22.64903846153846,25.79352564102564,1.3854862598823794,26.16346153846154,4.1088644688644695,1.3406925451150287,4.5875,0.9562409453500458,0.0012928745551686997,0.9565583658675192,0.9589109237320687,0.003158189358910492,0.9596194186667253,0.01064149825445147,0.0031240958474446907,0.0112910066403295,20.382638511694143,1.5709086378463428,19.77400734880281,22.605820980862184,1.1779629941127188,22.843673392061415,3.8009257600572375,1.125870733190127,4.148106213357358,0.6163268867520357,0.02136391285569391,0.612640977443609,0.3614925758239206,0.02164514881014611,0.36462762304453966
MAR,l7_species,EST,0.2,0.22904429886069227,0.017185414606386066,0.2213804553203561,0.4782981254560626,0.017595519362824198,0.4705108450613611,0.31461846546252237,0.010549497703942097,0.3132696833350706,0.34681971808184286,0.03826943477584287,0.3518691044392967,0.5946489056435568,0.024679282972414042,0.596530345082548,0.4787954322079126,0.03288096665204909,0.4970824095392063,0.5472577203066312,0.018655146492340638,0.54854978272156,0.1504823927547022,0.006878597810019122,0.1504828076592676,0.00022870673567504442,2.4026063013209722e-05,0.0002202945954284,0.015105124665045735,0.0007808249449116005,0.0148423244617681,0.007245445915590133,0.0003973551758402201,0.007109230771421,0.20894566214438293,0.03622203089335627,0.2117924276390531,0.5444150758078394,0.023115257101221812,0.5494732520915873,0.558977319724109,0.023140967391856046,0.569663564899933,0.5360128799361056,0.024203578409260088,0.5410300110371413,0.10921940004989951,0.01689215479291304,0.1144861093098908,0.0005314014324473777,8.615113114183767e-05,0.0005114207651489,0.0229880352613782,0.001822258400364272,0.0226146139730256,0.01602924287641689,0.0014287750979575242,0.0155248289933995,-1.6054055052455523,0.4739712975238648,-1.555511041666472,0.20345280579788586,0.05297084201460304,0.2137111128794267,0.23484276422672976,0.0327212238171127,0.2309762299371739,0.14616636687998652,0.040682023757191745,0.1514069541632312,0.19567473277880754,0.03443684896946043,0.2037021147383972,4.933371657020521,0.1754327311349852,4.856423712996907,0.40936769423084435,0.022450567434972566,0.4016715385852881,0.564837843616226,0.014932260206155634,0.5613176597184354,0.90264062980529,0.006348873811868879,0.9051527587779298,0.8477258573774231,0.0076226514904788505,0.8486328125,0.8742960772434412,0.004997719406610097,0.8750232818029428,22.720010468833998,0.7439202148632766,22.642857142857142,25.877550009902947,0.5708996943762272,25.964285714285715,4.754991653226948,0.8029173208660579,4.75,0.9551785392633432,0.0017194277173677107,0.9550242228112676,0.9588017487792473,0.0018849073057848674,0.9587279354687528,0.011814887670523043,0.001930537756666915,0.0125187474905697,19.824867770412784,0.6496381711298581,19.903417768108596,22.689166516681123,0.45391853106453656,22.88758309160682,4.393298593978758,0.6523088462645797,4.156018087029167,0.6087678138705077,0.014073210333150545,0.6127450980392156,0.37051020260941975,0.018109159459391785,0.3761892180948498
MAR,l7_species,EST,0.3,0.22111325875892493,0.02308058090842613,0.21900521196288691,0.4696809850128062,0.023875395897242663,0.4679685552601389,0.30682965234878196,0.014391306312470436,0.3024223848811556,0.3535118997186966,0.06145967868028434,0.36616679513755046,0.6019084224148645,0.03991088596240488,0.6088934570459468,0.49393016012084334,0.025185621912108554,0.49941780243527456,0.5600194294752947,0.03256581486449818,0.5674360603034719,0.15207839860616676,0.014021397878773675,0.15243350869138744,0.00021239458035896003,1.793995888142508e-05,0.00021587179929020002,0.01456201843757978,0.0006166210637176819,0.0146925415817976,0.006985217585275599,0.00032359666779829013,0.00695330140497675,0.2148674750795531,0.053854437259265336,0.2210986875980229,0.5592718579349409,0.02767696582364835,0.5639860954629343,0.5711454761828154,0.02756270462191318,0.5783534558009771,0.5536569031789089,0.02718939199288637,0.5588215460744609,0.11289784397559277,0.02506961495444129,0.1143065204307097,0.00046730736872781995,4.968575629838092e-05,0.00046638918105555,0.02158925790920144,0.0011601300970424163,0.0215959907191084,0.015178791338666819,0.0008136431918117806,0.0153352816030849,-1.6917865222029378,0.4710069315155924,-1.6879200310171023,0.22094258100616612,0.0389081843685418,0.221007048866518,0.25056961405417094,0.05397753821584193,0.2506818293893332,0.16330404921086444,0.03448508327153502,0.1598630202054295,0.19909916010530865,0.04995129016231694,0.20157471753198242,4.850697592246041,0.2149729930074248,4.82765346282501,0.3946647935680746,0.018283211730602416,0.3928615293811895,0.5551553248669384,0.015503490220230712,0.5525895667796019,0.8978128584634517,0.009066089625688669,0.8966196244339969,0.8561094659291075,0.005908599805244401,0.8569064777955124,0.8764400686237487,0.0056799249093810265,0.8770709209511957,23.60641554636804,0.8909043539043722,23.50112528132033,25.90142740208558,0.772744288125766,26.148049645390067,4.17473746350297,0.5736453806861169,4.077740863787375,0.957298892139667,0.001632340276817018,0.9573302470140455,0.9576163237138354,0.0016932418859477011,0.9578321865189146,0.01046645964790109,0.0006845453748518188,0.01047565285472065,20.65758334181239,0.7792498799714181,20.515179902901046,22.611086133061253,0.565876041751841,22.81706649562627,3.8136275615716,0.5146301468067009,3.809735332454206,0.6028661865960125,0.014787793411192286,0.603089553766107,0.37449080805439805,0.018646792997022734,0.37540421958860337
MAR,l7_species,EST,0.4,0.22903190617634386,0.013768915602192944,0.2252457123599416,0.4783856163508626,0.014194955990345889,0.4746005819212,0.3111570741753866,0.008470592470505326,0.3090215146424049,0.33691657571658384,0.041725489354286355,0.3504635051359556,0.5894674661414867,0.025126014541994514,0.5952983937195848,0.4816121447839218,0.017869346339702927,0.4796560664751956,0.5479804935259566,0.01948721001895216,0.5479633597556495,0.15328989682962885,0.008160629558816981,0.1514172880382525,0.00022215859364746666,1.588890066150199e-05,0.0002179010445641,0.014896617794126377,0.0005296635122024603,0.0147614716259659,0.007243440473854478,0.00030786099845401524,0.0070944717903892,0.20538507173718404,0.03651874760940639,0.2215984134937486,0.545496265835031,0.020446564602399547,0.5431508755988129,0.5605751829283537,0.02031478578753887,0.5584321930398238,0.5378765491788285,0.02107221768485004,0.5387132627621133,0.11343313846945922,0.01713858641029902,0.1143272290560739,0.0005002828656772667,4.9562928205002434e-05,0.0004959975794972,0.02234263861007842,0.0011070394387081251,0.022271003109363,0.01585379982948772,0.0009335798935280771,0.0155536469675278,-1.5477204212046844,0.243116013380998,-1.5158466101481012,0.20917821682042634,0.04457355064320583,0.2112918594009748,0.2511658239012302,0.04010973465202642,0.2473824082636496,0.15202578584953874,0.03401039139645136,0.1410418378886587,0.20014740480684184,0.03522653264574803,0.2021438522458622,4.933479193953981,0.1315472738447931,4.9089165583638,0.40925438677278037,0.017394146412651374,0.400837656156992,0.5637941292908001,0.012715231926888554,0.5614054797280877,0.898112932052062,0.011224344967733543,0.9036033261472128,0.848420940335712,0.007883561313484572,0.8496583143507973,0.872494972202928,0.005312213710291535,0.8747491441388265,23.42821265404414,0.7383293337365304,23.192307692307693,26.453715094270912,0.7687782607514693,26.60975609756097,4.802908184210878,0.6117220462470797,5.0,0.9569040656169329,0.0015197758770307554,0.9569708590060314,0.958452164946679,0.0014858684611089251,0.9584395809391644,0.01178666906611859,0.0008422608597017093,0.0117860554969263,20.494561447082983,0.6785583214285473,20.21461271798396,23.125812447569572,0.67521776144319,23.221890141377784,4.3271926771526825,0.5596911217732471,4.541963827159678,0.6069629069098259,0.010387207277593813,0.6092162554426706,0.37329572433897296,0.012953821708313733,0.3703738336085374
MAR,l7_species,EST,0.5,0.24343887227513628,0.03236700509687535,0.2349505780771228,0.4924771081477737,0.03191107180486452,0.4847170082399862,0.314923700527251,0.011530409126747182,0.3123750774684805,0.2943618850598683,0.10204897927816982,0.327182638048087,0.5696465568327008,0.053948308545044725,0.5866198358293062,0.48051672449120275,0.013692355634332796,0.480719157185877,0.537131247056704,0.041972752138417696,0.5498218126159705,0.15262279162416076,0.012440846816372033,0.1513124303415544,0.00022588493085257778,2.12759515473151e-05,0.0002257408578831,0.015014821804099366,0.0007036079691443511,0.0150246749676385,0.007107748573383944,0.000250383625674791,0.0071653293585863,0.18560751532838665,0.09226827571529679,0.21030218160126,0.5408916260118136,0.03232586783517813,0.5507302966121939,0.5741756721309382,0.010355097723759562,0.5765209248604695,0.5337177759225743,0.030357533848559444,0.5450427910622417,0.10396994103697287,0.018940126747597836,0.1125356285044635,0.0004994769918891,7.020061642312729e-05,0.0004954681803966,0.022303188566935854,0.0015166964401133183,0.0222591145465558,0.01550983466474861,0.0010973843249429997,0.0153869670152298,-1.6177241767621697,0.28105424070681545,-1.5980510980998286,0.18454039627935429,0.04371955239132082,0.1987606419706634,0.21274570638531337,0.031644311356595886,0.2201715961779757,0.13378953429025758,0.03219900907117652,0.1387342308255815,0.17875227721603476,0.035299452860116966,0.1915029242379848,4.974230398690385,0.17416829494240724,4.93418789357953,0.40158779439619613,0.01414667485062643,0.4048411087601288,0.5565618662273466,0.007604767850530028,0.5574525854295873,0.9035797339267939,0.009028089128817956,0.902221299564044,0.8487443447586583,0.006786692258506097,0.849196082055073,0.8752468496730503,0.0024414544756876724,0.8748867639657775,23.378273837245658,0.9424334532437609,23.54,26.537054017802816,0.5943960111946,26.651515151515152,4.767397773095904,0.5854153195128475,4.8125,0.9571795973652826,0.001419788100235269,0.957594008511828,0.9575987691491785,0.0017880930176495647,0.9578577527822436,0.012212314249440545,0.001257028002074252,0.0116548065734083,20.47309145944313,0.8334201923283981,20.662055539860557,23.18679774636432,0.5237560200708407,23.218528094509335,4.328150748780613,0.5172837186909233,4.353855426741433,0.6010000032062499,0.011932275555580737,0.6013818761626362,0.3801549958073338,0.010621223302829897,0.3806835967662802
MAR,l7_species,EST,0.6,0.28419576746103303,0.06859062831483002,0.257092867729894,0.5299693530789825,0.06231340921308559,0.5070432602154317,0.3313300820277028,0.023265894965456606,0.3268971015001029,0.15945109718347147,0.20392158615941774,0.2418557342420645,0.5088519959829892,0.08823057172062743,0.5296788318704191,0.462741597056787,0.027401561895917404,0.4699928797762975,0.49080872032078143,0.07650842488690784,0.5037261758116152,0.16451627699553703,0.023320020212500833,0.1559986198335743,0.0002413574661336,2.6017773407038464e-05,0.0002362242425902,0.015516361658012142,0.000836650984566051,0.0153695882374974,0.007371929559046301,0.0003933971385688458,0.0073106744886211,0.11177166224596435,0.070373065143963,0.0830841931385638,0.5117234952696939,0.03815019444928967,0.4918391867119498,0.5477026333835646,0.027281011879664512,0.5473434208877216,0.5087565242085816,0.03786553060650392,0.4903494434405855,0.10719198239689218,0.02756228248440826,0.0906695602494065,0.0005454490843413144,7.887874647790514e-05,0.0004959275116924,0.023303340114568884,0.0016745132089949516,0.02226942998131,0.016191707521199927,0.0012370738863377482,0.0161054678019174,-1.8129112717484424,0.20994297134608272,-1.7868157821358732,0.16073753708577782,0.05536481124202597,0.1676479527477298,0.19656085045236238,0.04191748323424051,0.2035146031095574,0.12197058073520954,0.04352282866407935,0.1293535531081324,0.18700794633971313,0.05615960338559953,0.1587981868850988,5.222229665805906,0.3478767288461178,5.19771099348437,0.4165140200861178,0.022226938329139325,0.4130531086070941,0.5700634348338394,0.016398871440234008,0.568635767083038,0.889235863695038,0.010582852546442941,0.8905522961764111,0.854620344604483,0.007751830327439785,0.85706106870229,0.871518127600415,0.004176809559209485,0.8720567375886525,23.951626547818112,0.4521781531654377,23.857142857142858,26.139545613190354,0.632643820234588,26.306122448979597,4.531155749429493,0.42944841359466174,4.461538461538462,0.9579139834626801,0.0006475194024246731,0.958231687765546,0.9564125109164985,0.0017691042224013617,0.9567113741995922,0.012353483550390757,0.002409014887452024,0.0121734734063654,20.992525943531312,0.37996853089422844,20.92362775259789,22.786408185698296,0.548449861005781,22.954077057644238,4.178975514393253,0.3400346008502869,4.127839095221826,0.6119250667672936,0.010007877234743482,0.6118598382749326,0.3742687920408453,0.012165324735252126,0.3763696935033606
MAR,l7_species,EST,0.7,0.34111044509038885,0.1678171131648141,0.2823684838306699,0.5708942360798213,0.1317582908260477,0.5291971029537091,0.3472136286307949,0.051830679135806655,0.3254619527745187,-0.013569558081011915,0.5071461675705777,0.16420823830146505,0.4946421389138125,0.1261912802755063,0.5156269023084972,0.4525806039917559,0.037574246058588785,0.44456464984614585,0.47591824997008125,0.11443343668531475,0.5036334450919954,0.17453245599732153,0.03957597855714828,0.17313149837793357,0.0002481177242254375,4.1520038980974104e-05,0.0002418038991238,0.015704341280863173,0.0013055438536962313,0.01554714848145855,0.0074813106521529876,0.000560974776518695,0.0074657015492530995,0.09180759829970037,0.15055890865156418,0.1087818843234957,0.5072484252585859,0.053522716174256434,0.5133596671784931,0.5496147593341161,0.03576392328523948,0.5540199185099626,0.5031448294192764,0.050100024400339865,0.5108550447405635,0.1036091980859956,0.024242259930549254,0.0970032324520677,0.0005450305241576375,8.667541469682918e-05,0.0005416347131997001,0.023282417497242414,0.0018391176896400377,0.0232713384151694,0.016534386165482626,0.001863541968518809,0.016515789248813348,-1.6702344011669514,0.34193175854495,-1.6934392541536931,0.16603045077500841,0.049980837154753634,0.186263237691483,0.19626565994086456,0.06931228048795546,0.2249738676132224,0.1262037193982447,0.039412659284526336,0.1378411505928575,0.1769481432769583,0.047862846054610275,0.15841081831197346,5.46825903275235,0.7625962979790359,5.241169013586448,0.42269405184664677,0.03169507487330558,0.42181213753280206,0.5717902078187367,0.022627297441486525,0.5708509542706404,0.8865643909159684,0.01414563623976308,0.8896870807405179,0.8542957140907488,0.007102068716212405,0.8568279210869256,0.8700380729085679,0.005468622751292407,0.8712254681775342,23.961865197833696,0.4042059778527202,23.887096774193548,26.147166161899747,1.0839296084631367,26.27567911714771,4.900088565778323,0.5284995511103727,4.781444582814446,0.9575576264527751,0.00045778577694897304,0.9574728727711617,0.9564290294458095,0.0025337603584568813,0.9565789249209542,0.012995047515856338,0.0026454406958289567,0.0131279305654424,20.989652255184666,0.34794901909222603,20.897023416580097,22.78687263383839,1.0367570348491184,22.863841493276148,4.508817689163441,0.5007244484760152,4.425199938914915,0.6131324803525524,0.01787299284790594,0.6125509634063984,0.3706636459927421,0.01698642817192772,0.36767043165252655
MAR,l7_species,EST,0.8,0.40604598757661503,0.20430012430103325,0.3639619596154836,0.6206554182513631,0.15430152067333505,0.6016957930126389,0.4010782597175206,0.0836849927037387,0.4069017496574353,-0.24461188506057455,0.6280113091861378,-0.1397372376225135,0.3310940401388688,0.23080144360403804,0.3361429324343105,0.33334729350927417,0.17452221421454817,0.3995165830995375,0.3165770773848082,0.2183563157215018,0.3270526064519649,0.1995081056904515,0.055694803923106044,0.1753982828424146,0.0002596628107409375,4.8316011907028806e-05,0.00026085857393385,0.0160504022614784,0.0015296677457040883,0.0161509340902929,0.0085240198277657,0.0016631076590081953,0.0077325340898186,-0.04049397143270339,0.18158828663088572,-0.05208989307680415,0.42197683595641056,0.11572297881078264,0.4306875369689722,0.4289435854539809,0.15816886635635174,0.5046966399930545,0.41864193364754027,0.11762550655305565,0.4287534088592232,0.12137824589056816,0.02714812493539764,0.12794233197625415,0.0005564208274732375,0.0001295837637827309,0.00054812000818,0.023446761246745624,0.002760996613317073,0.02341146198116905,0.0174459652921454,0.0028776346004940633,0.01636773740818925,-2.5637746203379965,0.6904916107370274,-2.417176282183405,0.1474081498826387,0.11693995746986395,0.1573291991160522,0.131882395646182,0.07461444850756428,0.1464164919885932,0.0983866047876081,0.07670510002538479,0.11205457164062475,0.20863845881409465,0.05466024328252588,0.21904102731778963,5.957425143151089,1.00836913701968,6.087539479342402,0.48160712026876473,0.09396558273396349,0.43688817607475305,0.6226062355038707,0.07114511044110802,0.5900224280063996,0.8424905599413078,0.05284506620497711,0.8731801821240928,0.791431080380055,0.1021845117715328,0.8424012767138593,0.8151256160478987,0.07952323025008952,0.8577564120901153,24.98115105817021,0.5320089033269352,25.027188328912466,27.193521357837355,1.8027541697296712,26.633547008547012,4.999244137703366,1.3530006555860588,4.735079575596817,0.9574381275105228,0.0011816929353403358,0.9572774547469538,0.9582630777490923,0.003071599274123833,0.9577325212017346,0.013163491203165225,0.0015017182319811758,0.01356942353063725,21.84072096768242,0.47670428201527876,21.822135649406235,23.827633853232776,1.8073002647970162,23.28451740034295,4.665136798230496,1.4114306863042403,4.348819378592172,0.6631080429900784,0.057122696083349286,0.6428402436860473,0.3194611921415924,0.06126580097385738,0.34478453225231004
MAR,l7_species,EST,0.9,0.577491533155384,0.08760328226268664,0.5820361998324428,0.7579096144288522,0.05835284922770958,0.762892824899708,0.5592115996544849,0.04634632570142958,0.5544771068147574,-0.7471213067280181,0.24875457058490624,-0.7803865973370203,-0.01631002486557214,0.08468030599720815,-0.02266908773934215,-0.01045697570683291,0.10392938758284007,-0.04896365213005725,-0.01384192619089116,0.07814180070126202,-0.02254885255854225,0.2603191303454867,0.015370916438377909,0.25716020344998436,0.00033872700534444,3.559063550299435e-05,0.00033945074853345,0.01838023336155731,0.0009966760976038499,0.018422928710216252,0.01189853539730714,0.0010411373727150562,0.0123382513012524,-0.33141738857357744,0.10927698403644753,-0.34972537877135373,0.1623314909412377,0.08565258308687192,0.1451157350638932,0.10343249057199833,0.09731577886769976,0.0553137445160964,0.15696467659541632,0.08420312732598292,0.13896268683112795,0.16740507582637484,0.013109990656003384,0.16986697907313375,0.0007925576207704101,0.00010267783396118632,0.0007965522274508,0.028095598438298508,0.0018841352759729991,0.0282229094773271,0.02315460298449926,0.0021875686007224223,0.0236448952303662,-3.950868944149145,0.6542976163973224,-3.8848768856447196,0.09241073665022247,0.08499129342281457,0.0952723070144686,0.04392392823692347,0.08106596800990629,0.043504563844927555,0.04362068346541803,0.03856682159257694,0.044449547858092,0.30939704116338124,0.026703551819382255,0.31599512281355685,7.584479481833232,0.5549285278290597,7.648253012248222,0.6722672499478569,0.058824261558400516,0.6971111985207641,0.7647329133814982,0.04351193610313679,0.7810941000753122,0.7385753253580479,0.029729965312561064,0.7245782790172426,0.5928231433424652,0.04792205490973133,0.5761916297962477,0.6574635148043594,0.04077849571767334,0.6404376380525327,24.693376141678026,0.6235981659958325,24.674242424242422,30.221228292563143,0.6555279854147431,30.247474747474747,7.650576675682808,0.8932273160853114,7.7102564102564095,0.9576573843088367,0.0009634891015662382,0.9575171495250009,0.9634294708785426,0.0017816546780674537,0.9637031399272245,0.01425142131276839,0.0008049332475784667,0.01422368246736785,21.6327647172076,0.5323291834371081,21.694626933889957,26.87729032628307,0.7027182775426184,26.87328058951354,7.297214334059214,0.8636781613597314,7.3950486560110615,0.7805581758096812,0.0332128047682895,0.7934748427672957,0.19373577222347754,0.03905927886019712,0.18304649446697913
MAR,l7_species,FIN,0.1,0.1959666573014619,0.03973414568476689,0.18391194927840782,0.44071567050061106,0.04454666993048632,0.42884497253694204,0.287619874079321,0.024336388915621857,0.2873572555824236,0.39054950126375604,0.12130201212649694,0.4339835996802709,0.6307471443276075,0.0836281111189318,0.6587103069271892,0.45050348211029145,0.04589853796223889,0.46631305431737513,0.5806013521367694,0.07267713286887739,0.5941283862527915,0.17018075227408203,0.025490754224049176,0.16244893052525988,0.0002150449517098625,7.354246351574759e-05,0.00020140921617765,0.014489154566201387,0.002416455885714079,0.014191484104080901,0.006576208729855325,0.001068313304829801,0.00624412910877535,0.24787377072453837,0.14224781337950138,0.2847063133915738,0.5925980649774716,0.07392508816197801,0.6088440165577536,0.5996412016023503,0.071014333422205,0.6183301930540579,0.5878354865355814,0.0766175609667216,0.6050167324786916,0.15758700854701319,0.03648917222802944,0.14552377361668156,0.0005167950630715,0.00026792369683763386,0.00041898218355505,0.022143148708900412,0.005500756137850088,0.020463976388852702,0.015420108787820214,0.003685043452521054,0.014219926389469749,-4.3397684385671385,4.618356458187437,-2.6120185977319323,0.19861994043605308,0.08945767778103403,0.22773361201407735,0.24999141716189716,0.08603612996833684,0.2670675960423705,0.13317582729757205,0.05973771057743955,0.15669877017858896,0.3396789422541818,0.10849080753954289,0.2967530418169033,4.583974340435472,0.4354743612502692,4.467485579346295,0.37155579323682836,0.0603597017228832,0.35279329464580933,0.5421389546194672,0.04938615183481727,0.5282990872066591,0.9078528509792276,0.021921216547483344,0.9075412300547749,0.8798040888347508,0.014300210074322122,0.8802361061737173,0.8934221779192952,0.012347352938031384,0.8937825243422604,20.80189393939394,2.27466594803015,21.03333333333333,21.75974025974026,1.2829224995308481,21.75,2.9723214285714286,1.0092222848220334,2.6333333333333333,0.9561041659691881,0.003386645111490818,0.955113844345209,0.9571630170923177,0.004514983481871834,0.9561633491400614,0.012357966593204124,0.002861815607629698,0.012949805347990201,18.26265271928833,2.009205024640586,18.38610828471483,19.108997414638672,0.9765101302878488,18.873541981338086,2.882255520435363,0.8690111206885898,2.8383449641683525,0.6157053634438503,0.03944705047212966,0.6212148962148962,0.3629817153244395,0.047182646070210735,0.35890194617748594
