Mechanisms of missingness,Taxonomic Level,Learning Rate,Dropout Rate,Number of Epochs,Condition,Mask Ratio,MSE (CLR)_mean,MSE (CLR)_std,MSE (CLR)_median,RMSE (CLR)_mean,RMSE (CLR)_std,RMSE (CLR)_median,MAE (CLR)_mean,MAE (CLR)_std,MAE (CLR)_median,R2 (CLR)_mean,R2 (CLR)_std,R2 (CLR)_median,Pearson (CLR)_mean,Pearson (CLR)_std,Pearson (CLR)_median,Spearman (CLR)_mean,Spearman (CLR)_std,Spearman (CLR)_median,CCC (CLR)_mean,CCC (CLR)_std,CCC (CLR)_median,NRMSE (CLR)_mean,NRMSE (CLR)_std,NRMSE (CLR)_median,MSE (RA)_mean,MSE (RA)_std,MSE (RA)_median,RMSE (RA)_mean,RMSE (RA)_std,RMSE (RA)_median,MAE (RA)_mean,MAE (RA)_std,MAE (RA)_median,R2 (RA)_mean,R2 (RA)_std,R2 (RA)_median,Pearson (RA)_mean,Pearson (RA)_std,Pearson (RA)_median,Spearman (RA)_mean,Spearman (RA)_std,Spearman (RA)_median,CCC (RA)_mean,CCC (RA)_std,CCC (RA)_median,NRMSE (RA)_mean,NRMSE (RA)_std,NRMSE (RA)_median,MSE (RA non-zero)_mean,MSE (RA non-zero)_std,MSE (RA non-zero)_median,RMSE (RA non-zero)_mean,RMSE (RA non-zero)_std,RMSE (RA non-zero)_median,MAE (RA non-zero)_mean,MAE (RA non-zero)_std,MAE (RA non-zero)_median,R2 (RA non-zero)_mean,R2 (RA non-zero)_std,R2 (RA non-zero)_median,Pearson (RA non-zero)_mean,Pearson (RA non-zero)_std,Pearson (RA non-zero)_median,Spearman (RA non-zero)_mean,Spearman (RA non-zero)_std,Spearman (RA non-zero)_median,CCC (RA non-zero)_mean,CCC (RA non-zero)_std,CCC (RA non-zero)_median,NRMSE (RA non-zero)_mean,NRMSE (RA non-zero)_std,NRMSE (RA non-zero)_median,Aitchison distance (mean)_mean,Aitchison distance (mean)_std,Aitchison distance (mean)_median,Bray-Curtis (mean)_mean,Bray-Curtis (mean)_std,Bray-Curtis (mean)_median,Jensen-Shannon (mean)_mean,Jensen-Shannon (mean)_std,Jensen-Shannon (mean)_median,Zero precision_mean,Zero precision_std,Zero precision_median,Zero recall_mean,Zero recall_std,Zero recall_median,Zero F1_mean,Zero F1_std,Zero F1_median,Richness true_mean,Richness true_std,Richness true_median,Richness imputed_mean,Richness imputed_std,Richness imputed_median,Richness abs diff_mean,Richness abs diff_std,Richness abs diff_median,Evenness true_mean,Evenness true_std,Evenness true_median,Evenness imputed_mean,Evenness imputed_std,Evenness imputed_median,Evenness abs diff_mean,Evenness abs diff_std,Evenness abs diff_median,Shannon eff true_mean,Shannon eff true_std,Shannon eff true_median,Shannon eff imputed_mean,Shannon eff imputed_std,Shannon eff imputed_median,Shannon eff abs diff_mean,Shannon eff abs diff_std,Shannon eff abs diff_median,Bray-Curtis rarefied_mean,Bray-Curtis rarefied_std,Bray-Curtis rarefied_median,Jaccard index rarefied_mean,Jaccard index rarefied_std,Jaccard index rarefied_median
MAR,l6_genus,0.001,0.3,3000.0,A,0.7,1.542329344380446,0.09317715374789175,1.5559278573123718,1.2413916346779037,0.03765565815781525,1.2473629879307992,0.6911967633896301,0.05799717343799566,0.6806110569983976,0.7890938582443234,0.013105127644892727,0.7873632046496597,0.8917191922611585,0.006899453984334614,0.8911563810264937,0.7287513981761313,0.01945497650207005,0.7348211396721271,0.8907148781268557,0.007040042142785853,0.8904269720567981,0.10856758716106749,0.0028014961264900373,0.10832531777016514,6.478273684635547e-05,2.629866979408585e-05,5.9104404309251045e-05,0.00792639557828808,0.0014738422887323546,0.0076878964623847,0.0019330609378156003,0.00036339547472826665,0.00182154917871685,0.9592556605672004,0.0164197244916422,0.9626026331547959,0.9802019089044199,0.008628953154188905,0.9831915189584333,0.7902875362451297,0.021275961989428726,0.7932721421298269,0.9798383777250024,0.008506765832255965,0.9821152432600773,0.017696075671734653,0.0032193432148978234,0.017128128942144598,0.00016262224762214,6.64257199692235e-05,0.00014807615200285,0.01255679719053614,0.0023449927595110996,0.01216822568828485,0.00473100780632616,0.0008912953040021438,0.00443567566251445,0.9572333415348158,0.017248357059998567,0.9607058401997906,0.9792738413721992,0.009086101456170961,0.9824738055778459,0.8187701970324897,0.0179134525738612,0.8189898770246113,0.978862422588324,0.008942496502744968,0.9812617103436122,0.028037649166666928,0.005128012513162269,0.027068182865490648,14.270649270383041,0.4175807338710879,14.314333624051319,0.13241467424037173,0.024892590018886936,0.1247761187421074,0.18359245642401123,0.027106784684411973,0.1725550531438182,0.9463164939439321,0.02166775116276922,0.9526557347829963,0.14387321328043085,0.23568014102546467,0.0,0.4833304007869731,0.2773955648280942,0.5037044873050018,54.12380592675347,0.5619454109803078,53.989393939393935,75.98784892960978,5.722541189537603,77.08832261256804,22.08376202193201,5.48784226370791,22.852482269503547,0.5215857139827426,0.001650865985924353,0.5212675042723101,0.4781611963009083,0.018642634925204297,0.47326369084768516,0.04944022443954661,0.012106949867232897,0.050586712498974104,8.044086913186941,0.05894994545103584,8.056425262659818,8.030264957773628,0.8827730430758458,7.63118941228315,1.213373763940083,0.4810840786724195,0.9932811563910782,0.13384217033168483,0.024556536406045725,0.12593335474709486,0.5976549147367696,0.04244837172493891,0.5843595507836211
MAR,l6_genus,0.001,0.3,3000.0,A,0.8,1.4698647447298299,0.046780003284650686,1.4664827267187657,1.2122418100981165,0.019279770050266667,1.2109802595718522,0.6618221287098245,0.017195422053488566,0.6663363407766744,0.7988344094353794,0.006638944215542558,0.7996794468614863,0.8963204093923671,0.0034963146970819962,0.8958426889410657,0.7383262996913978,0.013052189935002718,0.7437433676415097,0.8950796638118603,0.0033883956641380195,0.8944300723328973,0.10670872271441312,0.0021319746254227644,0.10681379034408615,5.4474347046436904e-05,5.287127265689396e-06,5.586424720071918e-05,0.00737272806011294,0.0003609062636989424,0.0074742276358969,0.00181058389077268,7.417960780848748e-05,0.00182401312461395,0.965804102283651,0.003443886128011084,0.964934246351113,0.9840755048020775,0.0017823658693066904,0.983993441112021,0.7917794027580772,0.007008305624069907,0.7892613104066073,0.9833887847487259,0.0016611003884817671,0.9827380340254053,0.01656416160909438,0.0007937431507115386,0.01654771564385625,0.00013698199084705,1.3626295443543026e-05,0.00014043199887505,0.011690707967518959,0.0005862669711238648,0.01185040054582625,0.00443025258558877,0.00019334325607496053,0.0044882667708674,0.9641002137260557,0.0036592153243123326,0.963262411775244,0.9833728498854397,0.0019120245761669195,0.9833528113672121,0.8182812590959431,0.012710390717957439,0.8145776350453292,0.9825978970082259,0.0017584436947749168,0.9819095849421957,0.026267731108760118,0.0012810907899799015,0.02623935948757445,13.944499127986713,0.19339959682412047,13.911668262282152,0.12402499651793206,0.005081303134882831,0.12494489903605845,0.17238806080901384,0.005939367500910364,0.17392012770767273,0.9904761904761904,,0.9904761904761904,0.0041750301083902,0.013202604442292697,0.0,0.0801232665639445,,0.0801232665639445,54.03147714094479,0.4106291667182469,53.931651906045445,79.41252949327894,2.624831693024315,79.74032738095238,25.48543596205072,2.4989848364085723,25.183779761904766,0.5211887140493489,0.0022668783373427388,0.5213741766771918,0.46739906417548405,0.011031088725847292,0.46666406512912983,0.058167532999576776,0.009050755826579257,0.05831910356364725,8.021596723897982,0.07751731592347359,8.024358781898542,7.821745102433896,0.5337930280328526,7.775004723357393,1.2119544578912231,0.358695376510715,1.195183460732235,0.12490112913995713,0.004920695005667849,0.1252789847114196,0.579128678390357,0.009380043525256699,0.5795305079201458
MAR,l6_genus,0.001,0.3,3000.0,B,0.1,1.518274029546744,0.14119679108973368,1.4972560308151208,1.2309702034883383,0.05760389329649818,1.2235743884967896,0.67742092775924,0.03987399539254086,0.681080549662261,0.7818899184164864,0.024025061106654692,0.7832141961712219,0.889672888527509,0.011785563745526258,0.8913497661135703,0.7159444341039556,0.033400191432116845,0.7099207750765015,0.8888467840908211,0.011485013037771427,0.8908155535373458,0.11626456806918381,0.005497048426765658,0.1166658138223199,9.759969439963644e-05,4.339184716389661e-05,8.568112265219848e-05,0.00966257618072329,0.0021690540568483577,0.00922740798468695,0.00232033227879632,0.00039176671628876587,0.00234439133797315,0.9365987042771338,0.026837423781498677,0.9419954365410141,0.9712983015429939,0.010511302895024796,0.9724385176620929,0.7876317502069023,0.02874358873066305,0.7795781782985918,0.9693553681603941,0.012378399263753255,0.9719948857607257,0.023972083356686193,0.0052217440035191055,0.022574718192516198,0.00025946576233589,0.00011597938553575829,0.00023633165955779997,0.01574061768704779,0.003605353606659862,0.0153145196076491,0.00604729356816787,0.0011249887399570866,0.00618751744015545,0.932896496339991,0.02841807986877895,0.9386228258411966,0.9698088190207859,0.011058350776199108,0.9708351553247556,0.7791783031057047,0.027981170956477085,0.7801989932569224,0.9676394904918915,0.0130745741273928,0.9704502095856391,0.03905024604976503,0.008662223419606204,0.037451848964217355,14.317492591891703,0.6375306268758822,14.226113776787747,0.1589427610975512,0.026836020065781764,0.16059080665116315,0.2125840037216566,0.027271057273570484,0.20877054388167848,0.9680820218990087,0.0344376247728155,0.9767441860465116,0.1364629409537172,0.2384496567786874,0.005,0.36258554638889223,0.3356718225241107,0.1777188328912466,51.12083333333333,2.768348579573155,51.22916666666667,65.14583333333334,4.821315278896264,65.79166666666666,14.325,5.6112761251863565,14.666666666666668,0.5299888167410918,0.01267120842994971,0.5326038079975579,0.4856451952746765,0.01469537569792579,0.4886418129051391,0.04598422705602858,0.015081401409395435,0.04973916029300805,8.117648449369396,0.5139876609382338,7.936546319829263,7.617896320010333,0.6195979615646066,7.726147259781148,1.216706050279889,0.2315257595267481,1.2565404738177417,0.16021442285703497,0.026322093698025423,0.1576221054982675,0.6210413142282323,0.04589402627389155,0.616964091641177
MAR,l6_genus,0.001,0.3,3000.0,B,0.2,1.6417697181153055,0.26840035938276324,1.594884955476927,1.2775823825963906,0.10302628464315589,1.2628354149134937,0.7115186071704909,0.09041269861476223,0.6839787182604071,0.7633746331779687,0.03951896108075662,0.7693286282040784,0.879571811258088,0.02147335919778288,0.8831415482161583,0.7074075788390688,0.037353357317992275,0.7115725291833218,0.8783568972683853,0.021914035407833123,0.8824389795046041,0.1201066681360468,0.010326401153824888,0.11770191959866294,0.00014194153151506314,0.00010665670109043296,0.00010137212725155569,0.01131026420326221,0.003946792673591654,0.010068002017806499,0.0026057281003373602,0.0006128450273441779,0.0024582194341240997,0.9079406917212749,0.06771757217800349,0.9344325695995823,0.9592091464870371,0.029744807141277148,0.9705150681533536,0.7609496546602531,0.0332814022630658,0.7665793454290016,0.9558198855390415,0.030516895235821614,0.967113438844472,0.02776841682231787,0.009667559848776007,0.0246589168765854,0.00037793521980837997,0.00028859028565911824,0.0002745823897086,0.01842716253603647,0.0065298375578665335,0.0165664120347687,0.006776123726515371,0.0016505684946855578,0.0065165781372016,0.9026468016008906,0.07189007223494538,0.930513932383812,0.9572681071231172,0.031318109739087295,0.9688070882874578,0.7742571629018892,0.04009258820178772,0.7758066859107542,0.95344349985853,0.03213299207364609,0.9651628702977155,0.04525065471004825,0.016013950287917255,0.0405905446912393,14.831058025672016,1.2534636726712096,14.646688786365903,0.17849237487311334,0.04197988437307564,0.16838803123750484,0.22754857026576839,0.03751512467236284,0.22122381666511176,0.8484586056644879,0.1102060187701215,0.8770098039215686,0.08602623939096081,0.15513020606778077,0.0,0.31822035627938805,0.24927155040329496,0.3159058799784714,50.91886363636364,1.7210669000985495,51.25,69.31150349650349,3.7551066594466755,69.63636363636363,18.39263986013986,3.35258928803308,18.78787878787879,0.5283288176719815,0.010335681234099146,0.5264388043061934,0.4869633970732471,0.02434022125859208,0.4845743936790703,0.04635311742810816,0.02217271080690901,0.045292365718741,8.042840600017163,0.42341229306696443,7.998931971323678,7.926006160593761,0.9618134782729733,7.885108673772616,1.2495616129585874,0.37004961790691876,1.071712533728438,0.18053275789100343,0.042149264323062346,0.17093052872251469,0.5820433294848983,0.029859523521938575,0.5843737737111703
MAR,l6_genus,0.001,0.3,3000.0,B,0.3,1.5749361042117316,0.22045258845870802,1.512754002473541,1.2523343756771192,0.08560059520257318,1.2299238832093122,0.7069904800750997,0.10274387616597587,0.6656567130096562,0.7756576174869664,0.03164083588977424,0.7836148860244873,0.8865356180287917,0.015547038425823936,0.8910163219579796,0.7051015637480547,0.03676886868596797,0.7048974887906257,0.8849892638158225,0.0157920580982178,0.889856676029869,0.1167477664740181,0.007413561771472039,0.1152942629135357,0.00025803989340753025,0.0003547231602720064,0.00010215385389445723,0.01391876790043826,0.008452993785326601,0.0100937280015065,0.0029952543659805602,0.0012515683478157447,0.00243358862283925,0.8262538984758786,0.23906347398869998,0.9310676621624987,0.9174011073937756,0.13388272349271751,0.9675054524496824,0.7667740918952506,0.026432923036081826,0.7764799913222995,0.9122680756243025,0.135312521303088,0.9663940305987705,0.033888927992301934,0.020560233371047832,0.024277046149374648,0.0006727722575319901,0.0009099937317000815,0.0002689116301118,0.02254433236482028,0.013520574271028579,0.016374032892733502,0.007724565929092981,0.003157446991278209,0.00629703735852225,0.8158407103344715,0.2531176076831577,0.9269169566858052,0.9126045582394505,0.14286633955925224,0.9657071686244312,0.7822740201511987,0.028079673295083513,0.7853221426229196,0.9069367662740022,0.14432877165878644,0.9644506830679058,0.054900190945925964,0.03290313723867433,0.039534473116173904,14.542225251369036,1.0283595438118054,14.270762899601884,0.20517492406967133,0.08573243182537789,0.16670082066449177,0.2539892448005921,0.09332413896718333,0.21358125416325446,0.9409018363817125,0.03855773936993347,0.9272727272727272,0.0808203241814615,0.114970534970902,0.00478723404255315,0.26054381426535006,0.16831983981903043,0.2571912013536379,51.495283507342336,0.6793897201595877,51.234848484848484,72.75311473871845,3.147721294527829,72.58333333333334,21.257831231376123,2.674881490395066,21.03267973856209,0.5336816656337813,0.004781440728126697,0.5340463672151865,0.4918356542968084,0.031905718236638576,0.4928868417184223,0.05063791736054883,0.02359358171203945,0.04230889496589825,8.26350781865125,0.14788642174051164,8.297312082315011,8.349354759410954,1.2685644482288732,8.178448483821807,1.55134034688149,0.5979412682780143,1.3345749250702204,0.2066128168479701,0.08616548168499875,0.1673954059281837,0.5756727593111054,0.018317086636533662,0.5766033391522892
MAR,l6_genus,0.001,0.3,3000.0,B,0.4,1.5862590878051255,0.1823122084855344,1.5697605183031285,1.257634753597971,0.07160008028934249,1.2528907564978309,0.7254480438539497,0.10488072120884871,0.6929949181664343,0.7740909658720575,0.02554964184838445,0.7758198161628597,0.887143466737189,0.011968867025622283,0.8866774992557516,0.7035732530500084,0.03522095119928853,0.709738662459335,0.885867782940497,0.013471576650545982,0.8861515948762362,0.11683780785227076,0.006882370454319855,0.11532431330465764,0.00018529446320806757,0.00017068329638380336,9.308174489873356e-05,0.01256722309343443,0.005513555711751931,0.00964668852556215,0.0029381252918721,0.0011786228308643615,0.00232352200999455,0.8751777144252207,0.11536854495998732,0.9380893277105359,0.9436100209650305,0.052934852988305546,0.9694460400016317,0.7726613175302193,0.021023186591310906,0.7693249609948455,0.9331203363544089,0.06991404780781489,0.9690242768516686,0.030584466643734383,0.013548021684028327,0.02334265279433145,0.00048729908306406004,0.0004488029532005117,0.00024426068797145,0.02038146474639869,0.008937746289095558,0.0156285799116405,0.007593800853662699,0.0030473434039111433,0.00597688733392075,0.867618470909693,0.12255010504654834,0.9346178075502054,0.9409444203354388,0.05550121759314582,0.9677405380782858,0.7848365988204443,0.023053811091125562,0.7905822637440775,0.9286294757305431,0.07553895656537289,0.967308920199557,0.04960970112320099,0.021964935570566547,0.0377066806614913,14.601955185524002,0.8551642041580934,14.572800301050194,0.20126158249324294,0.0807356639142079,0.15916125768462885,0.24938944132754073,0.0743711030453728,0.20936260495546336,0.9349201299390762,0.0429785722915512,0.9305456009268442,0.2421582349451929,0.3287196946201099,0.0172170298972662,0.47854795368087255,0.3674979944216321,0.5946483603810415,51.55320557788333,0.7737914437821857,51.660714285714285,69.99806929728413,14.184011978646836,69.74404761904762,19.65312458896602,12.935419181392431,17.791666666666664,0.5343416617799327,0.003195880776197488,0.534917025813175,0.5026704168304172,0.056393438118486836,0.4899170104311037,0.05767254667678434,0.0280287272730735,0.0476521906289165,8.280271683395616,0.107769145479891,8.27639008617469,9.029077313392053,4.187910642271939,8.076389501667075,2.4089734642504306,3.5605069760028516,1.1733325016213014,0.20250792736202347,0.08036681455699865,0.160895786999043,0.5931422790475216,0.06738901383204435,0.5848613727780223
MAR,l6_genus,0.001,0.3,3000.0,B,0.5,1.6150604755573048,0.41865246503281534,1.4522539983143379,1.2629803577148413,0.14885149789787241,1.2050948045187795,0.7306365330030719,0.16053635791472198,0.6615761345790769,0.7698774771207567,0.0597456269016574,0.7924889732062383,0.885473530475069,0.02731182544386387,0.8945022035253836,0.7035481046643209,0.049972457637337486,0.716002747899438,0.8845327679344814,0.027215492844007653,0.8929856296745948,0.1161756877413821,0.014024797041197586,0.1103514498951939,0.00012203366564910685,7.779043210275837e-05,9.018384857340252e-05,0.01065481659507085,0.0030747265415032314,0.0094959132450117,0.0024881274475501503,0.000617695234997576,0.00226581032817405,0.9174959409784081,0.05308897167956139,0.9402552569077594,0.958445444422831,0.028288400327196057,0.9703876259867523,0.7720004943997841,0.03687995289132913,0.7939855321336691,0.9580277097961046,0.028912017134063654,0.9703493866918266,0.02563007257434514,0.007387545407508215,0.022836322012022202,0.00032311120984224,0.00021005705648330914,0.00023746716233000002,0.01731861065724759,0.005074657595998594,0.015408857921543399,0.006425256276640839,0.0016323913999256507,0.0058478927529092995,0.9125982160026485,0.05657644702384628,0.9370322369662774,0.9559871416868269,0.030250208378685882,0.9688335988691457,0.782182104119224,0.03658655830501266,0.7971176397678212,0.9555185552372365,0.030926935638912318,0.9687825966389584,0.04166558407067319,0.012193788709392523,0.03706139696278085,14.665091643222297,1.7663811345070006,13.973353267377803,0.17043673015718858,0.04231212359733278,0.15520800747992464,0.22247811133444156,0.042648259818104474,0.20568581049527765,0.89265712957761,0.028196040842249814,0.8921901528013583,0.19440734059485834,0.2792322158409733,0.0041649312786339,0.48963356913319195,0.31173721140222926,0.4610146407899216,51.35915968440162,0.4947315191949179,51.336969696969696,69.82442521994135,7.173546875337997,71.09571428571428,18.5329904032646,7.235273038202697,19.844242424242424,0.5348200758008357,0.003978751206929616,0.5344919247040878,0.49923111271511605,0.014014105383080766,0.49665087564931865,0.04381536196201393,0.011932307028119576,0.041142574580575506,8.271413506977776,0.1596680531865934,8.257655190974784,8.459173798071614,0.9525884399849406,8.186870496696379,1.3602728176015257,0.9853309782268129,0.97124887532323,0.1719044640511018,0.04229520848842494,0.15726186507018258,0.594264743494954,0.04370004566207044,0.58541035079886
MAR,l6_genus,0.001,0.3,3000.0,B,0.6,1.745137155152379,0.3822753344801337,1.6203326463849441,1.3145927667941906,0.13736816971099447,1.27222368270131,0.8069663966352845,0.16386634679582357,0.7599246004141431,0.7514854905596015,0.054900429865219105,0.7691086367526387,0.8725893743177826,0.03118125653108852,0.883168410309827,0.6898775985537359,0.04633132723529496,0.6960912119769241,0.8651269413110722,0.040980293506932094,0.8806880858759583,0.12031983166554569,0.012387152641610746,0.11677819063246639,0.0004658256932947048,0.0005375670236164329,0.00018163564666475,0.01882098266510044,0.011135344370003986,0.01343163273932475,0.004476737347062091,0.002695589385514871,0.00315481716613065,0.6876463234553386,0.35712286144463423,0.8761961870764967,0.8203101005457285,0.22781423680911977,0.9445110349957606,0.7593082971119245,0.026662307004204685,0.7594062842601976,0.7994577830636149,0.24984459472086593,0.9422891871784618,0.04534123663025372,0.026798188921307472,0.03238628318742105,0.00122612189197135,0.001414705206183563,0.00048009268569335,0.030563988090983096,0.018011247225171802,0.0218398159616897,0.0114535222070854,0.00673362881840972,0.0082405840812526,0.6707726719057285,0.3758349787057455,0.8684762239550241,0.8087764154412891,0.244348818369681,0.9414968917842348,0.7634998478935511,0.03406675143716615,0.7650125633347653,0.7847023050870748,0.2694976488134015,0.938981930078179,0.07364242638966587,0.04335399468205254,0.0526676921258859,15.284580896802435,1.61702192911769,14.788800913192514,0.3066565082737558,0.18464787290776866,0.21610497587995353,0.33574624773588274,0.1609750617453922,0.2679221654037198,0.9111161180320722,0.03861995058636008,0.9186046511627908,0.15185206607457813,0.24771734581981855,0.0080798479087452,0.3964544090429313,0.32818403682195063,0.4053246400434665,51.10964069158922,0.6332331917388383,51.22370766488413,84.99080641279171,24.268616569422033,74.3108108108108,34.063518662378954,23.927050898958807,23.26510333863275,0.5366562102609886,0.003170931160447315,0.5373311452683888,0.5366219490897516,0.0839414137281423,0.4903098419817775,0.07255244376108935,0.04260114434199829,0.05495548333516165,8.2995385464812,0.11843091597206283,8.315528394926838,13.072432652415122,9.072678742419782,8.454441185090426,5.901978410475476,8.425847023550958,1.4887833950144287,0.3072385319708736,0.18481075423631577,0.21571428137581405,0.5418379052358816,0.08868891359158976,0.5709863820244037
MAR,l6_genus,0.001,0.3,3000.0,B,0.7,1.9537387827153458,0.6407624668130436,1.6919980529904972,1.3833639441964685,0.21093174412732457,1.3007647010852312,0.868278139936445,0.19783640771579042,0.7889713762996007,0.722981808820885,0.09096737991579741,0.7590324738250929,0.8577951091142291,0.05354090453775047,0.8792033933980732,0.675252234145373,0.041423466491726665,0.683774610835273,0.850435188908593,0.07141547660327072,0.877880466900332,0.12699045483170934,0.020287601822236972,0.11883381557235739,0.00048713886991003997,0.0005593609917158031,0.0002131794773953,0.01951114422078491,0.010875769250229162,0.01459199355525995,0.00431657805457406,0.002715235231576507,0.00332208323785885,0.669890636545016,0.37862618361266087,0.8570372183876973,0.8388991745781345,0.26308298669675817,0.9333566409861425,0.7418039219172711,0.03755101761703099,0.7469294582376953,0.8209239839381046,0.2699473330817311,0.9247436126345572,0.046957437050372516,0.026170608273315864,0.0351926095401111,0.0012762743464955202,0.001465332080309485,0.0005598552138109,0.03157817371929552,0.01760976026871843,0.0236491430919053,0.010972283369952271,0.0065948227330710416,0.0085089517373204,0.650126168250015,0.40148868194436244,0.8487005914946695,0.8252585035452606,0.29486842810527514,0.9292884205465011,0.7354152985227735,0.10708593109589556,0.7751814911713226,0.808570320513436,0.29324475403738387,0.9201609352779313,0.0760094293158715,0.042378557112681646,0.0570446632148112,16.10106942028971,2.4960096668474794,15.117676683283936,0.2956855967383265,0.1859936133629903,0.22756270179333382,0.32636588802817046,0.16815898730767878,0.2643897472306417,0.9111246657955809,0.04336306084285491,0.9018777801411225,0.2307417411143195,0.24205320911289172,0.16707751463928588,0.39442768194021893,0.2453127497804992,0.3668223920717686,51.78878244631416,0.37114559462239094,51.9039039039039,78.46569756380185,21.601994403878265,71.6923076923077,27.466388801698237,20.829507518111537,20.236842105263158,0.5365024398093714,0.003076568235983232,0.5359526520578132,0.5022881791037215,0.10881515301096818,0.5053619120033793,0.08298233570731829,0.07971760727314625,0.03830942818597635,8.35567279823878,0.11904159365500797,8.337152923162563,11.012211427976228,9.641176671882581,8.94330550527355,4.808329058808255,8.789785377562206,1.4985980702382147,0.2965539967919582,0.18575772009758365,0.22803054971101022,0.5611955034809948,0.07777194826966571,0.5731089810768426
MAR,l6_genus,0.001,0.3,3000.0,B,0.8,2.8337291530539743,2.8484111741842133,1.67043666405071,1.5692202485662579,0.6422849528083543,1.2924312518933796,1.0499913391164575,0.6349904626957596,0.7959625746656651,0.5991018685971466,0.4031893824375444,0.7635504200894647,0.7560544263298832,0.31823901392197196,0.8806677411003976,0.5860487449163363,0.2825662672411858,0.6740577333017526,0.7503276801330487,0.3131822435391112,0.8713405690813105,0.14411438828548145,0.05876472542141858,0.11807080015462501,0.0008276890542348108,0.0008967240519217706,0.00030961572190655,0.02425399962839758,0.01631061536616034,0.016946734600309002,0.00543797649911938,0.003422158652697459,0.0045229191925179,0.44354736607141126,0.5998599752921847,0.7900979085572045,0.7131018930489488,0.3078386269819108,0.9025067727452409,0.6467201449159881,0.308604438435237,0.7486732009298007,0.6999359659797976,0.30851243641898346,0.857724069452271,0.058325435270429896,0.03921587090767534,0.040861878560809,0.00215647321394511,0.002334354362431735,0.0008101017841356,0.039172657890290744,0.026288486870689905,0.02741733697535335,0.01318286764549172,0.007682053145755304,0.0114779449448482,0.4124992101880716,0.634177950795585,0.7785067491055704,0.6995094066232435,0.32258170639526995,0.899132865538484,0.6563656931876134,0.282161801335437,0.7761114872176702,0.6846287104452863,0.32264010277528293,0.8467733509102968,0.09421553170998906,0.06321930583760553,0.066118139089056,18.28733959797525,7.54759809356342,15.048994655627347,0.3725013901896812,0.234417867709777,0.30981996468747963,0.40568294085360235,0.22278053407354773,0.34750643512391366,0.8571353654074242,0.048533526354406956,0.8301158301158301,0.06701575959377687,0.13932295801099687,0.0,0.3250157933202464,0.2565545869732508,0.4137055837563452,51.80229771920456,0.622971622336804,51.679084967320264,92.31046937606712,26.579369756885814,75.18803986710964,40.50817165686256,26.71253907794691,24.037728937728936,0.5372846082772773,0.002952722455540119,0.5373133883179794,0.5357498463491754,0.08353715778436431,0.5151766757991446,0.06783170523188796,0.044432500132173536,0.05772236948777555,8.381034776094676,0.0937231755245852,8.385643772834857,12.843317605014363,7.829662806137113,9.59661396939255,5.503105418989708,7.071900560200744,1.8736694838150894,0.37322782107956587,0.2339137502715473,0.31081828574661896,0.5068363136794509,0.0882456244417035,0.5470940229685615
MAR,l6_genus,0.001,0.3,3000.0,C,0.1,1.5015057740729898,0.11391426716223098,1.4915918784418767,1.224548961619163,0.046970613394847226,1.2212971909550254,0.6546812477252977,0.02221938045529105,0.663255989384052,0.7824426362305356,0.018852340026024247,0.7802792171930897,0.8890278938495287,0.00938521136515042,0.8891786087738738,0.7186010050457621,0.041624769780349374,0.7234368039391532,0.8881672594171681,0.009283301805214346,0.8886267911228543,0.11751758041098112,0.005336774353077354,0.11757705577779401,0.00015749207275786,3.552948698860473e-05,0.00015595115253805,0.01247668513927705,0.001423766793194192,0.012487964762747598,0.00271649137971671,0.00029536583888343203,0.0026797555920568504,0.8873851416940726,0.027493726830210945,0.8868928957203082,0.9506548418597219,0.01160362367446146,0.9514544611654462,0.7834472667482132,0.022011729545386032,0.78378990660636,0.9479488846674966,0.01217849475006508,0.9482334261077201,0.030752386039282282,0.0033485982967525387,0.03119208652098375,0.00043306811192677004,0.00011402098659689809,0.00042033090992215,0.020648729873353498,0.002728057213496804,0.02050094384352795,0.00731037495149388,0.0010612260020159076,0.00711356996042735,0.8793988563048165,0.030108105104173194,0.8790241272370292,0.9477042695071415,0.012541155290250069,0.9486386786608053,0.7891897918043689,0.019397004669409072,0.7937066889170976,0.9445979683577835,0.013211318115234454,0.9449684207280515,0.05089235453742212,0.006379034722793023,0.0512180476340052,14.240355960908607,0.5698884630373519,14.213437892870235,0.18607965951059874,0.02023255996351629,0.18356325805589635,0.22160874168754532,0.019548561784706577,0.2189378035973262,,,,0.0,0.0,0.0,,,,49.69833333333333,2.217723919408377,50.25,68.87583333333333,4.658942764746653,69.91666666666667,19.177500000000002,4.469706072723709,20.333333333333336,0.5359819962979555,0.007920906960303667,0.5353010064482857,0.4762555553445777,0.007830191245234482,0.4763603582734851,0.05972644095337767,0.011471287852315395,0.057494771118810545,8.131313181009247,0.3378784546643622,8.005577319934073,7.492478844566676,0.09508646199194816,7.473398019730789,0.8853928664441499,0.357080321176462,0.8954833697426516,0.19038518337772675,0.018853796616936248,0.18773626540864619,0.5871122186586947,0.024956075440296543,0.5819790849156186
