Taxonomic Level,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l7_species,all,MCAR,0.1,0,5.015249999995e-05,3835299529,0.4787470031153658,0.6919154595146475,0.21691798127374118,0.35200133673515366,0.5935264950016785,0.3049289493529699,0.5277447103055959,0.06848380762307638,0.000352893763804906,0.018785466824247567,0.0018788957002873184,0.0038908668009132175,0.31145957967698595,0.18412933473997015,0.2782899018462251,0.020780800206272626,0.009746975992403142,0.09872677444545194,0.03402776025550984,-0.08963734995053563,0.2680124241917682,0.497894762033776,0.23190195977438519,0.10929816724972866,19.76952926739984,0.7825600591696681,0.8003092738638158,1.0,0.00013825139633910302,0.000276464571065218,1423,27.844444444444445,451.9111111111111,424.06666666666666,0.5508007392236024,0.7206350296024374,0.235435296712044,6.839301607722683,135.34498968690744,129.46826212454926,0.7902240961973921,0.053587398397503185
l7_species,all,MCAR,0.1,1,5.015249999995e-05,3291810468,0.4800460623107042,0.6928535648394285,0.2162563546754508,0.34987905912773953,0.5915098939345331,0.36520472063807935,0.5193141509469507,0.06855445628461804,0.0003730183627743843,0.019313683304185772,0.0018602633602263277,0.03163578767173758,0.314820523944334,0.1839427814837666,0.27198587154590737,0.021074667848001487,0.010198727976789416,0.10098875173398975,0.03291118743296967,-0.061718268181658376,0.2670635026490878,0.47766347189529396,0.22538916998620348,0.11028297998623113,19.69414988563171,0.7747996895342657,0.8015526611099827,0.9683544303797469,0.021172367984058454,0.04143870862900169,1395,28.31111111111111,452.3333333333333,425.1777777777778,0.5324362992478785,0.72557886426326,0.27298253422401764,7.520556615096714,140.81621258804805,134.28032682419573,0.7800876144962168,0.057958271185479845
l7_species,all,MCAR,0.1,2,5.015249999995e-05,4004043493,0.5618221693436983,0.7495479766790771,0.2457548172279775,0.37589086436005126,0.6170932702814598,0.2910492204783112,0.5196232679974282,0.07525165339025888,0.0002531812372466314,0.015911669844696736,0.0017732438692994298,0.10485287248149389,0.401815933035469,0.21126590961869182,0.36480811090014587,0.019311248780615464,0.005686761493518104,0.07541061923574228,0.02610691514119677,0.0011803954581173226,0.35439321229293375,0.40376389752756686,0.31708668432565285,0.0915929258150278,21.31778467537657,0.7385560715632126,0.7662963762747476,1.0,2.791113095902646e-05,5.582070389907616e-05,1575,35.08888888888889,482.9555555555556,447.8666666666667,0.5879655654641033,0.7253523359928578,0.21780773165120515,9.455303207975316,156.8642893099534,148.51545049989102,0.7441975308641975,0.06085411045365097
l7_species,all,MCAR,0.1,3,5.015249999995e-05,3743898904,0.5406832792239411,0.73531168848587,0.23733697471295617,0.36215946875411764,0.6022120159910445,0.30481195000737643,0.5226572145066795,0.07167872296638364,0.0004102268126425298,0.020254056695944392,0.0018815924191390443,-0.18689149822089912,0.25299045887180743,0.18600257062503484,0.24321947996548907,0.02118679656373535,0.009725875176918714,0.09861985183987408,0.03121315007096115,-0.29989267208258963,0.20587150697079268,0.4199720042532333,0.1958007873677718,0.10321941670055707,20.827595971833205,0.7836832425714118,0.8016073589329937,0.9708491761723701,0.02132576073944152,0.04173477171188842,1864,33.48888888888889,488.5111111111111,455.73333333333335,0.5582799318556868,0.6645948377575492,0.22927440077298974,8.726165493428471,127.60353420949828,121.17453111973175,0.7866833571769193,0.0652428438835647
l7_species,all,MCAR,0.1,4,5.015249999995e-05,1691139647,0.5264310360457417,0.725555673980806,0.2261960109576543,0.3430789226844023,0.5858187714566231,0.3604094584300439,0.5152866053274497,0.07195052226619289,0.0003766081749308896,0.019406395207015897,0.0018935812994397615,-0.05932051411774908,0.2794844502049692,0.16663754281783866,0.2554487031057931,0.02278224975093055,0.00969507764168024,0.09846358535865044,0.03252226562884203,-0.14946692369376913,0.23712028911853394,0.4490714552746434,0.21103512350326378,0.11566267333345837,20.605457315862573,0.7886766112166607,0.8061647781277994,0.966542750929368,0.021625817899523125,0.042305084745762715,1918,30.466666666666665,518.0666666666667,488.8,0.5583313360773274,0.7010138079041892,0.25381065187870083,8.097234717365625,146.7228913413807,140.26445295767473,0.7908585331942999,0.05787422359356796
l7_species,all,MCAR,0.1,5,5.015249999995e-05,2490210396,0.5151926805081233,0.7177692390372572,0.23828179225080454,0.38940440213516603,0.6244612438431093,0.27860866820868274,0.551454171123714,0.07198162102016505,0.0003442486551551182,0.018553939073822523,0.0017995791162928754,-0.1208248350113259,0.2920141518088239,0.1963460279187544,0.27990975075853824,0.021936770064002527,0.008210946861734326,0.09061427515427316,0.029679399661707025,-0.23827004907823346,0.24154528182339838,0.48554978786475095,0.2283735561677753,0.10722235151804485,20.476274462730434,0.7495247019359824,0.7747759542085731,,0.0,,1459,32.44444444444444,417.5111111111111,385.06666666666666,0.5790164385149237,0.6744166709602517,0.2161938742036204,8.565613659650936,112.9589469207662,106.62196148979767,0.7545807630797351,0.06424486933175416
l7_species,all,MCAR,0.1,6,5.015249999995e-05,1096912140,0.5149498020124637,0.7176000292728977,0.2311723704738346,0.36266438562644654,0.6022200955801559,0.3559489701153014,0.531396621025744,0.07040042546713762,0.00040524980622058996,0.020130817326193935,0.0018865646923076445,-0.05857447117249048,0.28437569356329107,0.17806445057302295,0.2611320782818997,0.02196630658049491,0.009538371242930223,0.09766458540807012,0.030821049464922343,-0.1136989701304949,0.2524267233109967,0.3868493097231265,0.22459231295308746,0.10663010488568227,20.41200818279106,0.7857541943461338,0.8027765341525828,0.9654320987654321,0.021747594415707214,0.04253698868581376,1918,32.666666666666664,505.15555555555557,473.6,0.527918907571032,0.6924542996104941,0.2901776594863827,7.668027313395133,168.14535791722614,162.7981526047908,0.7902676399026766,0.06518663126570089
l7_species,all,MCAR,0.1,7,5.015249999995e-05,1188648582,0.5853675142076457,0.7650931408708652,0.2551619949956176,0.33696465162282085,0.5807354068331054,0.31716866383204295,0.4968615948857339,0.07618368116692335,0.0003075761599407991,0.017537849353350003,0.0018299551335225085,0.028644692617278866,0.3490700949914682,0.18910140463719463,0.3198716470989149,0.020376241222816095,0.006821053256375481,0.08258966797593681,0.0272335656012145,-0.057860363634985035,0.3089643726678066,0.4311387497173678,0.2779518625551064,0.09601444103140902,21.599541154487387,0.7621763131121247,0.7846788773965272,0.9375,0.000418702023726448,0.0008370302167908262,1918,35.44444444444444,522.9777777777778,487.53333333333336,0.571224822395156,0.7026799774613861,0.20910736150747028,9.318794861784887,135.9276195865629,128.3877155343776,0.7659483258023403,0.05851462681425583
l7_species,all,MCAR,0.1,8,5.015249999995e-05,166929056,0.5188169448621157,0.720289486846862,0.23440490508991854,0.347983269986345,0.5899405640063202,0.28897733093152117,0.5192079547971532,0.07025787515629249,0.00040475720589155164,0.020118578625030935,0.001878085404447331,-0.06758539088798621,0.2586533497135512,0.17057975063366765,0.2325589606543673,0.021078813254260437,0.010108465121289127,0.10054086294283099,0.03180815006856584,-0.15504353301305995,0.21106977419984668,0.4678261266059678,0.1856710546315548,0.1053987937584571,20.40150034618281,0.7822225709523132,0.8026290297155968,,0.0,,1864,31.622222222222224,500.6,468.97777777777776,0.5373924232707178,0.6910122029643284,0.2536729813586936,8.171514795126917,137.524073824147,131.13443157067562,0.7853958035288507,0.05468606942243153
l7_species,all,MCAR,0.1,9,5.015249999995e-05,4212537863,0.5083040454342915,0.7129544483585831,0.22628903296176162,0.3570480385860757,0.5975362208808618,0.21099510575051975,0.5267223482342835,0.0716205743599971,0.00031802364341470933,0.017833217416235055,0.0018332860038720296,0.020869094681653988,0.31428140906213065,0.21244824366427417,0.2758529698061223,0.021634536198622063,0.007909219710473064,0.08893379397323081,0.030274491356977375,-0.07204290131437507,0.26423413650089717,0.43381390553693905,0.22490007976287896,0.10798349661509696,20.248194174903688,0.7635636206127004,0.7911948445225568,0.9650872817955112,0.021491642139168102,0.04204693611473273,1414,30.6,445.02222222222224,415.35555555555555,0.5590005773166958,0.7228195253606422,0.2228528760910049,7.847048835831982,123.80158060376786,116.23121294599906,0.7667923935250668,0.058069832226737575
