Taxonomic Level,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l7_species,EST,MAR,0.1,0,0.0089047562685613,2814434475,0.23636399367508734,0.486172802278251,0.31703114007604927,0.34169364086771525,0.586218019329422,0.42014614176060716,0.5289359360115281,0.1555934271610712,0.00024449444735734414,0.01563631821617046,0.007748734826358184,0.16602477918839897,0.5131013377479013,0.5207299638867658,0.5037453458309923,0.12110289404677177,0.000588297032575521,0.024254835241153898,0.017260892659319065,-1.9561677681192742,0.17460788071620315,0.20915335918761238,0.11701210996919932,0.22383816041180668,5.024460894497425,0.4378035176892374,0.5970710779570363,0.8927173061863743,0.8321167883211679,0.8613524744994334,48,22.375,25.375,4.875,0.9552084096456631,0.959607137337571,0.006512411844389443,19.52519632889359,22.338187047428963,4.29869276548203,0.6328125,0.34021022282651314
l7_species,EST,MAR,0.1,1,0.0089047562685613,94890160,0.26053582684460436,0.5104271023805499,0.33962397915866904,0.2743313362923593,0.529632147750986,0.41732311427543767,0.4702967012236829,0.16321905438090292,0.0002678755341285804,0.016366903620678542,0.008349599440371178,0.08978740154741927,0.45386155208626233,0.4876687785115698,0.4421427685530457,0.12676125975736224,0.0006479681094943607,0.025455217726320093,0.01836572116106248,-2.222331685979952,0.07232447680323892,0.15741277867030945,0.044378297074201385,0.23491600961583908,5.266684191311693,0.4717523683809715,0.6153454443089543,0.8898643256185156,0.8132749817651349,0.8498475609756098,48,21.875,26.25,4.875,0.9555178584879054,0.9615557518222178,0.010180805294247822,19.102845507267524,23.176085845010206,4.690213223695365,0.6588541666666667,0.3199384295739294
l7_species,EST,MAR,0.1,2,0.0089047562685613,2443061431,0.18139217987072057,0.42590160820396133,0.29795450995044176,0.40769402524450826,0.6385385884493556,0.4934569277081801,0.5815809203528305,0.18748048364512201,0.00014756910455982283,0.012147802458050708,0.005990159778748127,0.24993534179509513,0.6086125736858334,0.6065281079935849,0.6079885103667575,0.1933229257458481,0.00026183443650611317,0.016181298974622314,0.011513053897297208,-6.127556120313969,0.22441485086812687,0.18571334393118896,0.12431641533936551,0.3845395667654116,4.445092957045643,0.33844402749926916,0.5255237523506657,0.8806161745827985,0.8628930817610063,0.8716645489199493,48,25.8,26.8,1.4,0.9583536221625402,0.9606139223320733,0.00491618939052223,22.562482004674795,23.56190755131064,1.3525838130732768,0.6333333333333334,0.3646268736255899
l7_species,EST,MAR,0.1,3,0.0089047562685613,702769268,0.23142404697477997,0.48106553293161625,0.31194251070511747,0.3580814291133644,0.5993118425900772,0.4955186864229169,0.541453804897537,0.15389579358934494,0.00023999974443565807,0.015491925136523803,0.007796053023480388,0.2319748120632914,0.5426392183658519,0.5455628129590754,0.5283042258352963,0.11998457325131415,0.0005717801942389995,0.0239119257743704,0.017745536039256257,-1.167103446587351,0.28556326217465205,0.3041348947292192,0.19604038062882176,0.21717694080330738,4.982848930065021,0.44047699582664196,0.5828593871539648,0.9032882011605415,0.8354203935599285,0.8680297397769516,53,22.923076923076923,26.076923076923077,5.3076923076923075,0.9571151880958438,0.9542365396496618,0.012137477781119399,20.02281836871203,22.511260939112624,4.243925921177676,0.5979680696661828,0.37712965444494856
l7_species,EST,MAR,0.1,4,0.0089047562685613,283871520,0.20620390264313398,0.4540967987589584,0.3140203647360397,0.39252062099819696,0.626970228401381,0.44558337947599186,0.5545357844980014,0.1666689336054393,0.00019439722204216906,0.013942640425764737,0.006872424119827931,0.23402452191717515,0.56773149106232,0.5754265020580901,0.5618013120690212,0.14122032327850365,0.0004093739316542217,0.02023299116923204,0.014171702718063683,-2.261738741059608,0.24554841684170944,0.30350820296201836,0.16594157464446427,0.2788237372297972,4.811066049291488,0.38829196277027805,0.57034787927446,0.8896925858951176,0.8424657534246576,0.8654353562005278,38,22.0,22.714285714285715,2.4285714285714284,0.9565330903764255,0.961820085114009,0.009935311880904161,19.28874256429782,20.170117242608338,2.622129862146226,0.6127819548872181,0.34312953251476025
l7_species,EST,MAR,0.1,5,0.0089047562685613,1990195816,0.19279021714695968,0.43907882794204467,0.3031997770935558,0.38788554981689827,0.623337112865876,0.4211932322187861,0.5693358414052497,0.16379258873237687,0.0001746369972198294,0.013215029217517054,0.0065922158367352456,0.2033231096771405,0.5716223808879601,0.5817270022398439,0.5697897030426351,0.14525863912185966,0.00033678696618105725,0.01835175648762421,0.013210869792855205,-2.7279988436692646,0.1976270593199911,0.18023210914648966,0.1384859121726387,0.2546811319800505,4.546118517900593,0.3724601947755414,0.5455521556133263,0.8775510204081632,0.8557213930348259,0.8664987405541562,53,27.0,27.1,4.3,0.9573191604092525,0.9550431555644245,0.011587358094209087,23.582672856331904,23.385680736394615,4.0522865055370385,0.6056603773584905,0.3768109096803642
l7_species,EST,MAR,0.1,6,0.0089047562685613,4229570195,0.21343051975468036,0.46198541075956107,0.29976634209768055,0.37548209182782655,0.613939666735478,0.5160187073082846,0.5617274891934464,0.16230373031229275,0.0002214986633260847,0.014882831159631044,0.007340267450402577,0.2272963775951644,0.5492190632679806,0.5509596759720136,0.5388194266669162,0.14085021698545883,0.0004910488068331256,0.022159621089565713,0.015829286284577294,-1.077807777775103,0.2705725778649536,0.21431526455450406,0.19953031795339313,0.26067540651081683,4.80265439220404,0.4147251109477457,0.5681018881564749,0.8973384030418251,0.8438617401668653,0.8697788697788699,48,21.7,26.5,5.2,0.9552999116540372,0.9593260573266141,0.012228490400302106,18.955186110984872,23.246664813913057,4.987681408068076,0.6125,0.36462837246348945
l7_species,EST,MAR,0.1,7,0.0089047562685613,3801058744,0.22551719216606755,0.47488650451035935,0.3134640174152974,0.396635434850808,0.6313862398166142,0.4525704976760696,0.5510693531278218,0.1720115421305703,0.00023243378005839956,0.015245779089912053,0.007187173942213371,0.24286673252219526,0.5667816802847517,0.5609747181026179,0.559027569672205,0.1510025165735776,0.0005481249630313568,0.023412068747365254,0.016645591258453094,-1.8672446372340756,0.2750332941538329,0.4233947378754598,0.1842282685719419,0.2918971427042202,4.976941785699855,0.4060753277350555,0.5751653998160549,0.9106598984771573,0.8583732057416268,0.883743842364532,48,21.916666666666668,24.5,4.083333333333333,0.9565836413586126,0.954558641976402,0.011783483126228594,19.284021980921203,21.255118187971316,3.5654085188809987,0.6250000000000001,0.357404214433765
l7_species,EST,MAR,0.1,8,0.0089047562685613,2651145518,0.1958089355569654,0.44250303451723966,0.2916329536243255,0.3958245787796695,0.6309699629016533,0.4987203520472833,0.5864423940759711,0.12902403190979483,0.00021867547472494714,0.014787679828997757,0.0069326376549132184,0.25649143015303677,0.5638061100472773,0.5860688799675857,0.5517366781847688,0.08230670141094759,0.0004935159167203711,0.022215218133531146,0.014801218751009438,-0.5972026765908987,0.2792468528345433,0.32498988146775115,0.22461017524733964,0.13970973633878794,4.564798649939889,0.39169402750259685,0.5432656753767725,0.8938861560084329,0.8582995951417004,0.8757314974182443,48,23.666666666666668,25.333333333333332,5.333333333333333,0.9566480985532964,0.9596316999958796,0.016138799546142318,20.716396700903843,22.292610761917913,4.834960696827074,0.5891203703703703,0.3817036370519698
l7_species,EST,MAR,0.1,9,0.0089047562685613,2239391469,0.17902309327325183,0.42311120674504926,0.28335723799297835,0.42911958304401354,0.6555910660050932,0.5195224800330804,0.6102334476038983,0.1553090561553804,0.00015318297248534293,0.012376710891240166,0.006276942631489126,0.3106718180139304,0.6168378845512782,0.6296571214885007,0.6119258359638879,0.1367193673083083,0.0003019123134234468,0.0173756241160842,0.012725500829155132,-2.017644189767395,0.19807725008161298,0.1486075752990301,0.14681266139640695,0.2486827866669168,4.425114374630645,0.3546472586791357,0.5162479259866146,0.8973880597014925,0.8543516873889876,0.8753412192902639,48,24.0,27.285714285714285,3.2857142857142856,0.9538304727568806,0.9627162462018335,0.010994655186450026,20.786022693953857,24.120576682954187,3.361374885684612,0.5952380952380951,0.3893439116238762
