Taxonomic Level,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l7_species,FIN,MNAR,0.1,0,0.009570681309661,1531538781,0.13395391809505927,0.36599715585651654,0.2422212667446618,0.5495697655094431,0.7431937466588204,0.5356431768422635,0.6950193796157363,0.14881393209988472,0.00012308663615894766,0.011094441678559028,0.0046454518692327935,0.44504735655534267,0.716792717942458,0.7162569626001903,0.716631067768296,0.14488711211156932,0.00024670319799136194,0.015706788277409293,0.010252853505224226,-5.3596683850881,0.23559393370257475,0.23600691386665312,0.14449574781487787,0.30915038889870716,3.8305127944672344,0.2624680306116528,0.4531287751935843,0.9210884353741496,0.9123989218328841,0.916723087339201,39,22.0,22.555555555555557,1.6666666666666667,0.9621244884127531,0.9601348049050888,0.011105277618488932,19.59079786027415,19.94157762518206,1.6086136597277623,0.5584045584045585,0.42247865079310876
l7_species,FIN,MNAR,0.1,1,0.009570681309661,3027654834,0.13966854993700095,0.37372255743666444,0.23618104800857592,0.524150524756531,0.7241365349905639,0.6154016538689573,0.6922522011496351,0.15921551345610413,0.00013012252268620564,0.011407125960828417,0.004979076409218839,0.4236573129094813,0.6948427209250152,0.7019527020551538,0.6934241663200056,0.1499178116479993,0.00025729596908214477,0.01604044790777816,0.010440859499371057,-2.7912759092160986,0.2639511086401586,0.3085418566905927,0.18893478881042794,0.31753236625679654,3.91898287240412,0.2813178171208644,0.47254361989708876,0.9180555555555555,0.8956639566395664,0.9067215363511659,39,23.22222222222222,22.666666666666668,2.7777777777777777,0.9561103597790996,0.9570743706711968,0.01328491374675098,20.32349255215521,19.856534294599978,2.871245531322968,0.5441595441595442,0.4343450715248628
l7_species,FIN,MNAR,0.1,2,0.009570681309661,2528423239,0.12451352713889308,0.3528647434058737,0.234949921515492,0.537767255168708,0.7333426441882219,0.623153677259076,0.6980121868206994,0.17469874380263162,0.00012509756086848453,0.011184702091181711,0.004987460536858908,0.3539540094387734,0.6896068193588858,0.6880006807230076,0.6891194372666666,0.2068173361427636,0.0002448470850626384,0.015647590391579095,0.010765459247192957,-6.350626497407454,0.283831880608273,0.3239336695646164,0.16738259613178993,0.4712050377517224,3.6890299002497207,0.2817915203325283,0.4766835703379378,0.889344262295082,0.9130434782608695,0.901038062283737,48,27.11111111111111,24.555555555555557,2.5555555555555554,0.9591034334319262,0.956326595244924,0.010177637224275005,23.699406440607692,21.37378787664313,2.4052139355300026,0.5648148148148148,0.44312036024302326
l7_species,FIN,MNAR,0.1,3,0.009570681309661,2571678336,0.14909562777098942,0.3861290299511155,0.25171957250704274,0.4857223765451565,0.6996596261910273,0.49825922910379417,0.6744250192286524,0.1425309991964228,0.0001493404623026941,0.012220493537606986,0.005340663665870068,0.32535886153215254,0.6745107983072482,0.6645359106360438,0.6741225688029188,0.12747313922408854,0.0003120181730481041,0.017664036148290235,0.011902910370805864,-4.017067489903908,0.4033472058217511,0.3066354905579366,0.2632735078525678,0.2512881303373619,4.026855322622796,0.30174749712165894,0.49190080707016953,0.8987854251012146,0.9061224489795918,0.9024390243902439,39,22.0,22.333333333333332,3.0,0.9595715685253112,0.9509241596405109,0.01719910868181936,19.47947380544825,19.285638208190587,2.9554370119387197,0.6296296296296295,0.3521724019810535
l7_species,FIN,MNAR,0.1,4,0.009570681309661,3768550523,0.16967931713928716,0.4119214939030096,0.25409828257277484,0.4415590772076645,0.664589273662975,0.5350546268872538,0.6165421644045767,0.1324573205666647,0.0002465116013052084,0.015700687924584972,0.0067447779861372235,0.2846010625761932,0.5794712274226561,0.6258927485594757,0.566208049114182,0.10855706306653044,0.0006191056211775337,0.024881833155487833,0.01598615148500849,-0.37543975406137786,0.2865987802153884,0.32166418726118357,0.2363259077898582,0.20066063231641196,4.2575564900527345,0.3810799562167531,0.5299913694099984,0.9094594594594595,0.8866930171277997,0.8979319546364243,48,21.555555555555557,25.11111111111111,6.0,0.9624141799636035,0.9553817840504583,0.011617244296511564,18.963828783024184,21.795895004140096,5.278946145072748,0.6041666666666666,0.3770238762021528
l7_species,FIN,MNAR,0.1,5,0.009570681309661,1226646921,0.18000115170263675,0.4242654260043313,0.28067531896718145,0.4253284355423438,0.6521781857180025,0.4826824755473606,0.5957761648163213,0.15764445323510223,0.00020826747758743828,0.01443147523947009,0.006302335480865946,0.20302594537611918,0.5867465752470097,0.6119123007135828,0.5863199584026306,0.14276345259145096,0.0004618562395231696,0.021490840828668607,0.014799466828418106,-2.7878972095617627,0.128138281951444,0.18321499705758823,0.09403818438266852,0.2853274534476054,4.424599610196894,0.35608195466892595,0.5349241796813144,0.9022457067371202,0.8998682476943346,0.9010554089709762,39,21.0,21.11111111111111,2.7777777777777777,0.9532859919405655,0.9586773971653305,0.013138255121177563,18.385457609411276,18.61952915340661,2.9559344489184545,0.6068376068376069,0.36805035531289104
l7_species,FIN,MNAR,0.1,6,0.009570681309661,1517685285,0.17252935226279872,0.41536652761482684,0.24627270738277168,0.4544764530695107,0.6744672911405313,0.5999722724602903,0.6178148108425551,0.14120826626467667,0.00025873464442865567,0.016085230630260034,0.006739409137622048,0.2803139328552654,0.5718666058090524,0.6204452088062608,0.556011895108209,0.1194461562515902,0.0006838035453953057,0.026149637576748663,0.01614918539826947,-0.4501372546360918,0.2472368829098389,0.3998123776451872,0.19637608691135391,0.2287623769908953,4.2490277630287,0.38077661627564574,0.5350508628379642,0.9165545087483177,0.8832684824902723,0.8996036988110964,49,21.555555555555557,24.333333333333332,5.666666666666667,0.9656218315241382,0.9538670075377156,0.017395294038832824,19.262107903517947,21.008210970707786,5.024171096022902,0.5827664399092971,0.3894613330248454
l7_species,FIN,MNAR,0.1,7,0.009570681309661,2175289,0.16274136686394267,0.40341215507709066,0.2643600676968648,0.47669707796034944,0.6905139111003152,0.4426620473162886,0.6421355826902384,0.15137237918489949,0.000160187263105198,0.01265651070023638,0.0063827934893091855,0.3618134891653051,0.6474209410096767,0.6440817492863987,0.6427837691561675,0.13831575581434075,0.00033250480325521485,0.018234714235633494,0.014378013597002028,-2.382286801804138,0.28447097022616147,0.07443506994951851,0.19631326673648872,0.2562908116000399,4.233814491928986,0.360627832145969,0.5198957006572685,0.9111111111111111,0.8688741721854305,0.8894915254237288,49,23.77777777777778,26.444444444444443,4.222222222222222,0.9558004851376433,0.9621177379867333,0.012753726732440141,20.77862097452835,23.376353424651583,4.268543162864235,0.5668934240362812,0.41695233115220465
l7_species,FIN,MNAR,0.1,8,0.009570681309661,1758833697,0.15237078284207153,0.3903470031165495,0.24988348160704474,0.5067893535271493,0.7126507379935757,0.546625042907918,0.6626641062795615,0.13472687282564946,0.0001676234224101451,0.012946946451196324,0.005457954158037137,0.361050660944889,0.64624838053442,0.6805139590604633,0.6413783357947074,0.10966251918858985,0.0003772605179214537,0.01942319535816529,0.01196977980124433,-1.7273142038965736,0.12674931140349222,0.26063266421086456,0.09916466997645806,0.2113774306579062,4.0213862569015415,0.3083744099290982,0.48715639673665834,0.9231824417009602,0.8902116402116402,0.9063973063973064,38,20.666666666666668,22.333333333333332,2.5555555555555554,0.9580152112818919,0.9582253407454137,0.008856745149316312,18.246607695122083,19.626563259128883,2.618823471448028,0.6169590643274854,0.3471925200601671
l7_species,FIN,MNAR,0.1,9,0.009570681309661,777013492,0.13756564281858644,0.3708984265517804,0.23982408426996082,0.5208799157606252,0.7229501911529392,0.5731179258983395,0.672616315016302,0.1293171184981109,0.00018293412834996322,0.01352531435309225,0.00564500616682465,0.3307645361483732,0.6231299784509828,0.6860831198749063,0.6164243453162821,0.10501154869304208,0.0004338128859848667,0.020828175291774043,0.012654755388794563,-0.7770074712646606,0.16827976872545128,0.32268286693842746,0.14727641966300342,0.192985962897739,3.812608887186771,0.3189428484255928,0.48718623480750534,0.9092159559834938,0.8968792401628223,0.9030054644808744,48,23.88888888888889,25.444444444444443,3.7777777777777777,0.9605669096440006,0.9625414593285728,0.013875736374098705,20.99450533082144,22.567678962782416,3.875862641748616,0.5486111111111112,0.44979730934032003
