Taxonomic Level,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l7_species,EST,MCAR,0.1,0,0.0089047562685613,3580634555,0.1897456891541402,0.43559808212862944,0.2847699354678789,0.4371359119127026,0.6613645557646893,0.5412401373680714,0.6025123750592375,0.14789362688707922,0.00018053678464091688,0.013436397755385068,0.006358488688543977,0.29764855692737324,0.6025135849242629,0.6076027275371838,0.5955366981639898,0.11729450901595909,0.00037702567449570366,0.01941714897959285,0.013120007615251098,-1.5170889672901695,0.2603055162945876,0.37856791008590673,0.19229655448160451,0.20783310029297883,4.534935011935964,0.3592546109027347,0.5305648584602826,0.9054545454545454,0.8564058469475494,0.8802474591250552,47,23.142857142857142,25.5,3.5,0.9547180053898393,0.9602798898049646,0.010031464054923611,20.155275398526516,22.460692413420908,3.411728766256268,0.594224924012158,0.39142064638543045
l7_species,EST,MCAR,0.1,1,0.0089047562685613,2480952607,0.23040201280039077,0.48000209666249455,0.3099699988561997,0.34691349976457464,0.6027496501898866,0.4638492192908929,0.5742730137743027,0.17584401234392488,0.00023881839685820856,0.01545375025222708,0.00715487557211648,0.16254810281818943,0.5351771149192608,0.5548932502906919,0.5313613569244514,0.16060278863781163,0.000552878529219057,0.023513369159247618,0.016210900330029445,-1.888287831780743,0.1696103398640247,0.19764592083081728,0.12428980995733065,0.3204598105676487,4.887610562176682,0.4042504698245812,0.5645582514660624,0.9006156552330695,0.8605042016806723,0.8801031370863773,44,22.285714285714285,23.642857142857142,3.357142857142857,0.9551265821822641,0.9542515096096514,0.007396937418501178,19.489070202497874,20.49942578631279,3.105706465046481,0.6071428571428571,0.3573407098007261
l7_species,EST,MCAR,0.1,2,0.0089047562685613,886436353,0.22378543297931627,0.47305965055087534,0.31670895163195933,0.3667503401439647,0.6057116279907899,0.49659374685945074,0.5319260943888114,0.1514105355539326,0.00021926647255533083,0.014807649123183964,0.007098959634417986,0.24116452887356,0.5543508340605191,0.5637503335278422,0.5424783833779387,0.1146848726186842,0.0004988482585680467,0.02233491120573455,0.01530775677919826,-1.479914674939892,0.2037804933577168,0.25489972714416925,0.13984278165121183,0.21143190767614087,4.960948312311266,0.4010912193446163,0.5583774619255388,0.9144676979071884,0.8431208053691275,0.8773461370580533,43,21.642857142857142,24.142857142857142,3.642857142857143,0.9558942522371795,0.9617817244441832,0.014374260742994313,19.0044458252754,21.42292411655921,3.3709369599964285,0.6179401993355482,0.3412430132046986
l7_species,EST,MCAR,0.1,3,0.0089047562685613,2872329138,0.1661323721912694,0.40759339076004336,0.26239810031953453,0.45791767945953676,0.6767106997639272,0.5954342692675321,0.6266591645655252,0.1358060789660443,0.00015729852065473468,0.012541870699968753,0.005784098123920081,0.32623551603873846,0.626666524961901,0.6563492382380424,0.6219756784165824,0.10652834897759353,0.0003164913185196279,0.017790202880226744,0.011922535619718436,-1.0518265421394837,0.2086056740603537,0.2437242332267381,0.17572804970225323,0.1809166512095809,4.1790627864732395,0.3268015440014846,0.4889110720978654,0.9044117647058824,0.8809310653536258,0.892517006802721,52,25.928571428571427,27.142857142857142,4.071428571428571,0.9627676690158813,0.9593057718106602,0.007999194223776493,22.986663325099858,23.747882169591154,3.817198660238091,0.5439560439560439,0.4332010632845778
l7_species,EST,MCAR,0.1,4,0.0089047562685613,1079209252,0.2654996292231577,0.5152665613283649,0.3272331342440358,0.28337898432252084,0.5446643729520015,0.4148584418621003,0.5007774127703486,0.17180620498406543,0.0002739465450902272,0.016551330613888034,0.008078880009776288,0.12809582446712608,0.498981063655053,0.5005690260215816,0.4921479677161213,0.14058396596962083,0.0006753266940070991,0.025987048582074478,0.01916920569312687,-1.9358016669095863,0.1965751739852328,0.232217871091164,0.1320553192095319,0.26427409715013206,5.368650177433271,0.4564567205523602,0.6111355103987502,0.8956521739130435,0.8463434675431388,0.8702999577524293,52,22.571428571428573,24.714285714285715,3.857142857142857,0.9557424908683947,0.9573541799653806,0.012409423031100843,19.710462710442236,21.58363065783168,3.5986087383950394,0.6236263736263737,0.33590392484944476
l7_species,EST,MCAR,0.1,5,0.0089047562685613,1300390461,0.1849113295103019,0.4300131736473918,0.28684923206262325,0.46562575944242224,0.6831872177180364,0.5150085339093279,0.6242510972372253,0.142810280751448,0.0001682905306663091,0.012972684019365811,0.00624825147820897,0.3388938604316709,0.630527411818216,0.6401410368109629,0.6247317665053496,0.11021170603807201,0.0003615340278056226,0.01901404816985648,0.013579719843186039,-2.3475713862519587,0.22369705113622484,0.2960799227285861,0.15518434715454882,0.1961226522011833,4.4968575666731425,0.3530262085188068,0.5162577789610562,0.917572463768116,0.8613945578231292,0.8885964912280703,48,23.714285714285715,26.071428571428573,4.071428571428571,0.9543734951695869,0.9594046797516608,0.0127713146564077,20.64272017583963,22.87945122176334,3.9603849791703425,0.5639880952380952,0.42767501045916256
l7_species,EST,MCAR,0.1,6,0.0089047562685613,1158641355,0.2072519261618301,0.4552493011107542,0.2894413938188299,0.38618519216648617,0.6231242402174804,0.5137120389028643,0.5759388817213318,0.16665097511704707,0.00020273434553307127,0.01423848115260442,0.006993226337002912,0.24292695678365428,0.5606314691273225,0.5821416260939932,0.5507672737247016,0.14725603227379955,0.00044166337553032793,0.021015788720158184,0.01478249493209508,-1.3477981869749098,0.19234785980765595,0.2587823443050666,0.14128691237317764,0.27189771045736183,4.6152678146356845,0.3951172880406646,0.5482949942508616,0.9010989010989011,0.845360824742268,0.8723404255319148,52,23.928571428571427,27.285714285714285,5.5,0.9592512976478468,0.9584020618294569,0.012847892233099225,21.093710381199227,23.798630942706417,4.915239891354693,0.6016483516483516,0.365773262946592
l7_species,EST,MCAR,0.1,7,0.0089047562685613,4289227710,0.18867143742745415,0.43436325515339597,0.28574346218007385,0.4414669934384615,0.664668270110279,0.5726535586166593,0.6189474478714821,0.15924183824103966,0.00019016177982094,0.013789915874324252,0.00657457544943231,0.2665257556066286,0.6116766387578426,0.6087839359200401,0.6104969366022831,0.1396734275780928,0.00041778465014088106,0.020439781068809938,0.01517826125595815,-1.6806434169417988,0.2969248084745933,0.35648444732315093,0.233624118072358,0.2621407936728346,4.529525141800133,0.3714635128929256,0.5329898727525053,0.8947826086956522,0.884020618556701,0.8893690579083837,48,23.857142857142858,24.142857142857142,4.142857142857143,0.9588137343202978,0.9575594611157898,0.012594143906355446,20.908985075950117,21.153921326273355,4.081652868643518,0.5833333333333334,0.38353301918316723
l7_species,EST,MCAR,0.1,8,0.0089047562685613,4223424939,0.17225976736059045,0.41504188627244654,0.27694665270780855,0.4753915321710579,0.6898645463557235,0.5627504147796376,0.6369302843539539,0.1655728658716531,0.00015589556596168013,0.012485814589432286,0.005801713470296069,0.3281928827169923,0.6431293512856705,0.6452120511565214,0.6416979544382228,0.16186085155713587,0.00031694891313390405,0.01780305909482705,0.012479096587177751,-2.4921139874442835,0.2375314420446867,0.2539101508484533,0.1740676379991557,0.3209758461462479,4.321824836257,0.32779681107172787,0.5037504161598093,0.9045495093666369,0.8832752613240418,0.8937858087263112,46,23.928571428571427,24.857142857142858,3.0714285714285716,0.9595252217001333,0.960152091426455,0.011067388807262784,21.144488839122857,21.92035765135812,3.255257876292621,0.5745341614906831,0.39147983709000805
l7_species,EST,MCAR,0.1,9,0.0089047562685613,2572577577,0.2635698264434066,0.5133905204066458,0.33389872576708285,0.25181278965836984,0.544133397178445,0.41267032362750866,0.5232415112840315,0.14968649025387312,0.0002568295858537684,0.01602590358930717,0.00783656386946359,0.2120991351709356,0.537386705735583,0.522746179958132,0.5262448839753328,0.08919852720770849,0.0006097597411661731,0.024693313693511715,0.017784822297593903,-0.7857722533486347,0.3538540070572478,0.3241161609761691,0.2650588921779361,0.15370588262416082,5.287249768697639,0.4427658586246928,0.5899427895529487,0.8913427561837456,0.8436454849498328,0.8668384879725086,53,22.5,26.5,6.142857142857143,0.9555593316394327,0.9534280940982812,0.008922353776700895,19.699084901744182,22.840010560353555,5.327319050496063,0.6118598382749327,0.36433775053171674
