Taxonomic Level,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l5_family,A,MCAR,0.1,2,1.4153880994168601e-05,1401181268,2.043335378209595,1.4294528247583391,1.0326085783349197,0.7643854763479944,0.880625780686609,0.646376969301896,0.8528259856262638,0.12272347899057127,0.00014549824083719912,0.012062265161950268,0.003568595522906963,0.9510139914071267,0.9757434498745199,0.667943981910082,0.9740754711136834,0.03102265102529111,0.0003585824396607913,0.018936273119618634,0.008544311361648889,0.9462059036918465,0.9733536666720592,0.7310444874661577,0.9714036428940204,0.0487144994215361,11.423225139448796,0.1320380343475576,0.1838640851862384,,0.0,,9825,29.833333333333332,52.166666666666664,23.666666666666668,0.5391770744721415,0.4955247694449254,0.04365230502721612,6.132921732934718,7.085006145651516,1.1713059979295424,0.1381340118744699,0.4723332995920893
l5_family,A,MCAR,0.1,3,1.4153880994168601e-05,1604856364,1.2604037817302898,1.1226770603028682,0.8796714701322387,0.8547935796383356,0.9443486030565154,0.7402084556540831,0.9072458854154485,0.10782753642725386,0.00010874636351187363,0.01042815244958922,0.003052484764977129,0.9657115523378315,0.986687965987769,0.8008137753188403,0.9810209463885917,0.024947841187018916,0.0002923658440464222,0.017098708841500936,0.007891274918750562,0.962046911690921,0.9856854587211256,0.8975081980551594,0.9787829768236711,0.040911320497090294,9.65049635921274,0.11294193630415374,0.14105212309755988,,0.0,,19037,27.5,66.83333333333333,39.333333333333336,0.526307107378751,0.47367809942474565,0.05262900795400526,5.721643022676509,7.344353798536062,1.622710775859553,0.11524049657684159,0.40686795343868215
l5_family,A,MCAR,0.1,4,1.4153880994168601e-05,249170908,1.1296654579044436,1.0628572142599606,0.826238846949154,0.8700607913178238,0.9471348741543874,0.7563750908489726,0.9194321849454641,0.10092325495317943,0.0001386277227496174,0.011774027465129228,0.0032535795707727463,0.9575842789727153,0.9811572213875036,0.8250769488593146,0.9767943755856232,0.027136519352705477,0.00036199263567251685,0.019026104059226546,0.0082891740618923,0.9533954826271825,0.9795380017943489,0.9057311204324555,0.9742895060888275,0.04385966504382454,9.135273890861619,0.1203824441185916,0.14411417116026237,,0.0,,11594,28.0,55.666666666666664,27.666666666666668,0.5191154889320837,0.48447165125235675,0.03464383767972698,5.618591524623887,7.010481222372128,1.3918896977482407,0.12208901155770228,0.48160565573875996
l5_family,A,MCAR,0.1,6,1.4153880994168601e-05,1908580674,1.328568014855202,1.1526352479666766,0.8727833016941672,0.845221546201118,0.9348282534539825,0.7834113208004041,0.9024061844305356,0.10616502931504387,0.00013681506605064435,0.011696797256114357,0.0032996363600976096,0.9585619813363524,0.9869134726856754,0.7925423363929395,0.9762424070147472,0.027025694164361624,0.0003720723781060216,0.019289177745721087,0.008609074658421681,0.9542683895225864,0.9865273158163773,0.8810768122502852,0.9734210393113969,0.04457445585429052,9.882104707146391,0.12208654532361156,0.16059858311520284,,0.0,,16072,26.833333333333332,64.83333333333333,38.0,0.5214746478839539,0.483847826428303,0.03762682145565085,5.528710598986312,7.532637196920866,2.003926597934553,0.12335116973618716,0.40451182027537386
l5_family,A,MCAR,0.1,8,1.4153880994168601e-05,557550765,1.9568656464839114,1.398880140142075,0.9365924700591459,0.7651509780559586,0.8774083429794045,0.6227776631122387,0.8580379397291923,0.11740519081320347,0.00012845349076601138,0.011333732428728472,0.0034883257113560114,0.9613746017374374,0.9840940311197551,0.6485337219693511,0.9786606756052973,0.02628000447977136,0.0003294307242493122,0.018150226561927874,0.008690135753594893,0.957770453998509,0.9829399671140849,0.7265654016957438,0.9764670361164184,0.04209371008220747,11.074238807365091,0.12906805132017243,0.17783302609411022,,0.0,,12182,28.5,54.666666666666664,26.166666666666668,0.5124406106477788,0.48273645143347266,0.029704159214306136,5.529810455953014,6.905467058010114,1.5974837603611378,0.131231872161112,0.4516921811325223
l5_family,B,MCAR,0.1,1,1.53400113516084e-05,815124369,1.401974723158241,1.1840501354073825,0.9506496208353438,0.8367797609580212,0.9377394342251019,0.6807381882780772,0.8936639800170273,0.112245923629778,0.0003229118333854588,0.01796974772737388,0.005355903362316106,0.9021086396145441,0.9574109193950522,0.8301959711516554,0.9424294720906065,0.04330383205646584,0.0008594030941629306,0.029315577670633246,0.013939411258922885,0.8922083340538061,0.95399279939902,0.8375024577166102,0.9355643850950569,0.07065814239026263,10.150617793832511,0.19816842440569596,0.20917356629392256,,0.0,,13181,27.6,68.0,40.4,0.5216289753322947,0.48908789052654766,0.03374902017814554,5.632119188718606,7.881911325222623,2.249792136504017,0.19936271906532133,0.39357966757376
l5_family,B,MCAR,0.1,4,1.53400113516084e-05,3944704570,1.2742914849538998,1.1288451997301931,0.8837480469481768,0.850460877601813,0.9435410069033021,0.728092000607998,0.9037448646986269,0.10793589359962996,0.0002179202391080632,0.01476212176850141,0.004296946518816842,0.9221043259266822,0.9607471997822797,0.8271507416029269,0.9582405262870074,0.03742141910642761,0.0005799967032914133,0.024083120713300703,0.011168254929050167,0.9126378599609011,0.9558940603527543,0.8481838340978312,0.9528248153106388,0.06106208477834328,9.657524265267556,0.15898702119622318,0.1901614352314856,,0.0,,12598,27.8,64.2,36.4,0.5516045895065963,0.48666185597893374,0.06494273352766257,6.30818190369472,7.583611229862655,1.275429326167934,0.1615812033656136,0.4342665912518854
l5_family,B,MCAR,0.1,5,1.53400113516084e-05,2550504401,1.3942272617757874,1.180774009612249,0.8730703775008674,0.8331339176252611,0.9304357928406038,0.7621556498331152,0.8932003031010622,0.11227455470999582,0.0001603747152772895,0.012663913900421524,0.003970706134750831,0.9447456816460182,0.9751788332724468,0.7978608157805503,0.9693590456235556,0.032605941550867885,0.0004358682372503046,0.020877457633780617,0.010462851574569122,0.9381012969200583,0.9725297858803857,0.8256326400620704,0.9652817711330275,0.053761921939699704,9.973243254153243,0.14691612698578077,0.19002374648603318,,0.0,,16354,26.8,67.6,40.8,0.5457221050638195,0.48298854901236554,0.06273355605145398,6.041263175574569,7.653472283478189,1.6122091079036203,0.14369573193102606,0.3964465628148493
l5_family,B,MCAR,0.1,6,1.53400113516084e-05,2078738823,1.4816997589684742,1.2172509022253688,0.931210310729647,0.8274426531566565,0.929885299948321,0.7884036386586678,0.8881694205159765,0.11508690513264153,0.0002006194054532115,0.014164017984075405,0.004064627616508061,0.9269188134525179,0.9634449112011285,0.8149961319420242,0.9607061670061802,0.035320435991576284,0.0005339139011151119,0.023106577009914555,0.010520641091546684,0.9178521188368659,0.958855738964203,0.8302772484027279,0.955493196173645,0.05762898144640243,10.418240410723104,0.15039122181079828,0.18861609880210778,,0.0,,16474,27.4,67.0,39.6,0.5582275805000048,0.4841903820093492,0.07403719849065551,6.350499103203282,7.662358617573557,1.3118595143702756,0.150176034964186,0.405490353614948
l5_family,B,MCAR,0.1,7,1.53400113516084e-05,2082057747,1.1388424791228502,1.0671656287207016,0.7919590868209965,0.8639765596826928,0.9401809984019213,0.803824427748438,0.9169689087426174,0.09755347266875357,0.00012776633779852672,0.011303377274006505,0.003204808682545231,0.9558996465962978,0.9779494326839582,0.813920757928776,0.9769563724319548,0.028653632920927104,0.0003473302365692234,0.018636797916198572,0.008445926275608903,0.950573385977288,0.9752589768488079,0.8421714265417781,0.974069332168286,0.04725242887230547,9.171536111830557,0.11857792125417355,0.1522628673110022,,0.0,,13531,27.2,58.8,31.6,0.5477472512508073,0.479005388830395,0.06874186242041222,6.077356456314139,7.038157597675958,1.0229482276008954,0.12055280467075605,0.43646818274453814
