"mse","rmse","mae","n_missing","mechanism","tax_level","mask_ratio","pseudo_count","num_com","max_iter","burn_in","source_file","mask_file"
0.623811342851355,0.789817284472399,0.262046093356226,223244,"MAR","l7_species","0.6",5.015249999995e-05,3,5000,2000,"sorted_clr_transformation_relative_abundance_l7_species_5.015249999995e-05.csv","masked_metadata_l7_species.rep_8.seed_1293029108.csv"
