Taxonomic Level,Learning Rate,Dropout Rate,Number of Epochs,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l5_family,0.001,0.3,3000.0,A,MAR,0.6,1,1.4153880994168601e-05,2024565086,1.4459702879828664,1.2024850468853516,0.6338785638743278,0.8317911521573038,0.9140684908354446,0.7051287909079728,0.9137774704726224,0.10092214645727983,0.0001341545649989976,0.011582511169819678,0.002952108857506175,0.9580839499693234,0.9799455908216083,0.7892527472200643,0.9795991847611736,0.025629957593273973,0.0003584647348847423,0.018933164946324806,0.007794892665854468,0.9536687183928043,0.9779554214592021,0.8518135690482437,0.9775228646551153,0.04190046696881423,10.04929231880241,0.10922802772772847,0.1428313151030313,,0.0,,19037,27.642857142857142,39.80952380952381,12.166666666666666,0.5219321063384234,0.45762138803622676,0.06431071830219659,5.649210025255217,5.389164656442251,0.4278054863919883,0.10971616676297036,0.5896784288611697
l5_family,0.001,0.3,3000.0,A,MAR,0.3,1,1.4153880994168601e-05,2399008300,1.3016013055722977,1.140877427935314,0.5768782038228908,0.8478736478139904,0.9230251190453801,0.7014817797516895,0.922610869247357,0.10691804259234211,0.0001249851967798297,0.011179677847765994,0.002803853068285024,0.9603102744286657,0.9808120560803603,0.790648179692572,0.9805835150491138,0.027510072445135404,0.0003567338618850191,0.018887399553274113,0.0079067357008239,0.955533363570941,0.9786087785107038,0.857269417700654,0.9783128804615127,0.046482636524302116,9.760095019643082,0.10374256352654589,0.13930575340555204,,0.0,,19037,25.76923076923077,38.23076923076923,12.461538461538462,0.5296916992346816,0.465362038281627,0.06432966095305462,5.605096650987783,5.435788426528881,0.43477743896560817,0.10547072300499835,0.5796667263029927
l5_family,0.001,0.3,3000.0,A,MAR,0.5,1,1.4153880994168601e-05,270055228,1.3332347465521648,1.1546578482616245,0.6066335265929192,0.8461198210407909,0.9211085684471987,0.707009837083193,0.9202522361371732,0.09690810606929537,0.00014116307984830186,0.01188120700300697,0.0030413560162705494,0.9557188495900536,0.9796440866391097,0.7941494481002698,0.9787859438935139,0.026290916294339238,0.0003782179181608461,0.019447825538112123,0.008079641815638906,0.9510079978864826,0.9776933369468229,0.8476913495358575,0.9766404068700517,0.04303944817916495,9.549719115069747,0.11253017260201033,0.14354078097416814,1.0,0.0006341154090044388,0.001267427122940431,19037,27.558823529411764,39.029411764705884,12.058823529411764,0.5242968711780773,0.45065649553375675,0.07364037564432045,5.675394139119681,5.205258384577165,0.5248264189529096,0.11217783325968933,0.5917342719027769
l5_family,0.001,0.3,3000.0,A,MAR,0.4,1,1.4153880994168601e-05,3061919828,1.4878125157545656,1.2197592040048584,0.6403661934465941,0.8269489817707472,0.9115524511133858,0.6948513559353884,0.9112195819064974,0.10281870902105858,0.00015672512387555508,0.012518990529413906,0.0032111677076159762,0.9503398824421783,0.9765740889176775,0.7799738562416815,0.9760121527206028,0.02770221342117404,0.0004105012299681798,0.020260829942728896,0.008332020003389217,0.945209868618661,0.9743269939441398,0.8336008397889256,0.9736361209512503,0.0448386858817741,10.101295266157994,0.11881320518179113,0.15238789711918202,,0.0,,19037,28.107142857142858,38.535714285714285,10.928571428571429,0.5219857209418547,0.45851802960987065,0.06346769133198404,5.701618356561603,5.328776038869965,0.49009161451255834,0.11916080714998613,0.5806513318025504
l5_family,0.001,0.3,3000.0,A,MAR,0.8,1,1.4153880994168601e-05,3324676292,1.5009434048729182,1.2251299542795115,0.6931026963687553,0.8246993397752602,0.9082767326252735,0.7071048241955568,0.9048436031186409,0.11309064799936563,0.00014144903385627247,0.011893234793624167,0.00321764605937359,0.9559697107233851,0.9777514652872061,0.767717317263852,0.9773697487198448,0.02757734626442748,0.0003932880107297506,0.019831490380950962,0.00863746958228298,0.9510908775291756,0.9752558784218065,0.8750527769361199,0.974821009598601,0.045989716735411704,10.450608830142667,0.11905290419682282,0.16015138467760412,,0.0,,19037,26.40625,50.375,23.96875,0.5234295901679846,0.46871694978365286,0.05488837493583673,5.551170769662609,6.27949637879032,1.0402265166397267,0.11945816042443663,0.5027806969178472
l5_family,0.001,0.3,3000.0,A,MAR,0.1,1,1.4153880994168601e-05,938171454,2.083648900936886,1.4434849846593092,0.7792521315805677,0.758092623397689,0.8766699012656326,0.6609907363441815,0.876049536382937,0.12470552084914581,0.00013416292105608316,0.011582871882917602,0.0031791959683540112,0.9572712103450216,0.9799560284134989,0.7349889989041414,0.979372669689988,0.025630755784725515,0.00031877858026906655,0.017854371461047475,0.007505563406582975,0.9535555879354994,0.9783428634134098,0.7125687382238318,0.9776509266334068,0.03951305208378438,11.363502385055224,0.1176302508290984,0.15372969249041393,,0.0,,18900,30.857142857142858,37.57142857142857,8.714285714285714,0.5231046983068891,0.46242052945675033,0.060684168850138796,5.969485962634858,5.344842181836723,0.6246437807981345,0.11739984882842026,0.5906730991813449
l5_family,0.001,0.3,3000.0,A,MAR,0.4,2,1.4153880994168601e-05,1360388093,1.27844811057252,1.1306847971793554,0.5718521440462025,0.8498644910457775,0.9243490498699068,0.7493570397407101,0.9237656723567644,0.1024465780625856,0.0001089437588213224,0.010437612697419003,0.0026757706009797816,0.9669686753578821,0.9834200766361246,0.8128812135763139,0.9834101568396826,0.023837612508380557,0.00029438820881788966,0.017157744863993334,0.007155844537040897,0.9635361699833529,0.981694705409501,0.8563264649960473,0.9816838844039494,0.039189910029324794,9.604852314389637,0.0990035122362519,0.13916657793105994,,0.0,,18900,27.285714285714285,37.857142857142854,10.571428571428571,0.5125438979532432,0.46724464295609086,0.04569892675428983,5.442801673557072,5.452148602151765,0.35879226574644324,0.09867976820357771,0.5850596990740644
l5_family,0.001,0.3,3000.0,A,MAR,0.1,2,1.4153880994168601e-05,1382932083,1.2272052079164084,1.1077929445146364,0.5318019809764668,0.857620162008713,0.9278217874610282,0.7434263125589757,0.927041752248997,0.10469802652119012,8.557922340011472e-05,0.009250903923407416,0.0024073663282711843,0.9732206486223528,0.9870638822675852,0.8295019525701035,0.9868733777949718,0.022900295932619167,0.00023026711826888433,0.015174554961147438,0.006415877856257103,0.9703587550239176,0.985743470743316,0.829339229129391,0.9855051171296868,0.037568976562539706,9.427821003851173,0.08907255414603382,0.12269622028785351,,0.0,,19037,26.75,38.25,11.5,0.5241687491400251,0.4605714841279042,0.06359726501212096,5.5902733018000905,5.349735474701285,0.25410623555747214,0.09054735515049639,0.5689587340444133
l5_family,0.001,0.3,3000.0,A,MAR,0.2,2,1.4153880994168601e-05,1769596016,1.3610628942758294,1.1666460021256788,0.5790163290064523,0.8409993971401029,0.919531109761755,0.7595959066329735,0.9187424531262347,0.10820920206754095,8.420743856710234e-05,0.009176461113474102,0.0023690098969123127,0.9741169868325695,0.9872038255159648,0.802860205647925,0.987168293476735,0.02149244175021597,0.0002328852130531766,0.015260577087816064,0.006460449463948091,0.9712760369075057,0.9858272591583873,0.8492607909602329,0.9857791460932291,0.03574661491957838,9.896020605831078,0.08765336618575557,0.12518780963685675,,0.0,,19037,26.5,37.25,10.75,0.5198686867884226,0.46751388588697146,0.052354800901451094,5.488621445327769,5.415249253068791,0.2579946953574827,0.08733869132041112,0.57871243104066
l5_family,0.001,0.3,3000.0,A,MAR,0.5,2,1.4153880994168601e-05,2322823605,1.465068353995551,1.2104000801369565,0.6370528180128535,0.829184658623612,0.9137206221891959,0.6994149651095305,0.9132308543291258,0.10158643924586938,0.00011677955565024997,0.01080645897832634,0.002835521518836713,0.9637986701856228,0.9821657779904471,0.7902720091594289,0.982103374609991,0.025057393241525713,0.00031837514507109313,0.01784306994525026,0.007642867435707863,0.9598828474934457,0.9802814807347973,0.8346049746715468,0.9801997248587146,0.04137852056043244,10.067787461389797,0.10491429619695837,0.1405102452612489,,0.0,,19037,26.97222222222222,38.861111111111114,12.166666666666666,0.5224849078333027,0.465914220196357,0.056570687636945824,5.587331059313166,5.49301645635876,0.36763551264723265,0.10488493168274649,0.5734236928007654
l5_family,0.001,0.3,3000.0,A,MAR,0.3,2,1.4153880994168601e-05,2740866314,1.2517358502207236,1.1188100152486675,0.5633538673231289,0.8567400372877625,0.9266200511247029,0.7217509521468969,0.9257570474111956,0.10444358987852628,0.00010210440093717641,0.010104672233040337,0.0026343747662469176,0.9676834912601632,0.9846269342440698,0.8152885473144356,0.9842742112397205,0.023666430521321592,0.000278518268653422,0.016688866607814386,0.007108593980466117,0.9641018278993356,0.9830319443142932,0.8686452313716352,0.9825892838235202,0.03909226267400129,9.542299280982002,0.09747186635113593,0.13057689046400012,,0.0,,19037,26.9375,39.0,12.0625,0.5298600579163679,0.4569859400038088,0.07287411791255907,5.726459337023959,5.3271393514015735,0.40556784778028393,0.0984004832694227,0.6030528968685582
l5_family,0.001,0.3,3000.0,A,MAR,0.6,2,1.4153880994168601e-05,2868645755,1.3997447705930481,1.1831080975942343,0.6169019442349162,0.8375802963831591,0.9165300418521135,0.7248055977805513,0.9157691201879856,0.09929587815621556,0.00011048671501826564,0.010511266099679221,0.0027565142383683466,0.9657402610505637,0.9830787656023868,0.7786475612147497,0.983033859109123,0.024226134751270643,0.00029541457813285997,0.017187628636110914,0.007261666373714192,0.9621643643075818,0.9813517783350619,0.8435251302050829,0.9812911477176849,0.03961846475529156,9.81758224749257,0.10199102681962882,0.14016971331755493,,0.0,,19037,27.555555555555557,40.083333333333336,12.916666666666666,0.5223434117467337,0.4622701124593582,0.06007329928737563,5.63811524629586,5.499445568287373,0.5004305432239767,0.1029311341072648,0.5838576401204413
l5_family,0.001,0.3,3000.0,A,MAR,0.7,2,1.4153880994168601e-05,3244103898,1.4639182611990418,1.2099248989912728,0.6204542967269194,0.8292758121207358,0.9134464085702345,0.7186333710489607,0.9132222669699137,0.10154655825000782,0.00013674974522330096,0.011694004670056404,0.002997216354391047,0.9576663948445013,0.9791205789066083,0.7848715272514236,0.9790629156322089,0.025876672113216672,0.0003672973857084403,0.019165004192758222,0.007949322252154816,0.9532147198488095,0.9769746368292441,0.8485066501697581,0.9768983876934598,0.04241354403304504,10.13532220395382,0.11089700511246874,0.14727880614146716,0.9802631578947368,0.07289628180039139,0.1357012750455373,19037,27.386363636363637,38.40909090909091,11.25,0.5197500538224151,0.4659509565135526,0.0537990973088625,5.5846585867357375,5.463405283204904,0.4205471006115129,0.1118635002650341,0.5875188989756075
l5_family,0.001,0.3,3000.0,A,MAR,0.8,2,1.4153880994168601e-05,563310186,1.4160065224575353,1.18996072307347,0.6059261148438552,0.8352064334005018,0.9161563762866505,0.7137778537449864,0.9159602755305901,0.10781731956763846,0.00012968857348494726,0.011388089105945179,0.002840294989841053,0.9597581558233313,0.9797462435750046,0.7831417691274042,0.9797127804481836,0.026312417540869087,0.000351752982937787,0.018755078857146588,0.007587603275461283,0.9554458925887033,0.9775682830437177,0.8789288331839927,0.9775311755520676,0.043339261231588544,10.141472748410292,0.10509091462411896,0.14029483192813408,,0.0,,19037,27.058823529411764,39.13725490196079,12.07843137254902,0.5217446091174146,0.4707201714262584,0.05102443769115623,5.58793064888574,5.608876024312848,0.3555400897727845,0.10536962591939122,0.5792805213255343
l5_family,0.001,0.3,3000.0,A,MAR,0.4,3,1.4153880994168601e-05,1459064656,1.4865786622320651,1.2192533215997672,0.6300421803472247,0.8261727517943279,0.9125258627965703,0.6989801462247277,0.9119426708962447,0.10277606603411725,0.00014528245540519586,0.012053317195079363,0.00309071710877592,0.9551255288621759,0.9776840543521005,0.7843979140858154,0.9776723856691886,0.026671764355654284,0.00038948785602620976,0.019735446689300187,0.008211209375479783,0.9504292117713238,0.9753731904553479,0.8183750448156321,0.9753567912013126,0.04367597464365483,10.012122481778642,0.11435653302470904,0.15152619489600466,,0.0,,19037,27.48,37.52,10.44,0.5184387944272708,0.47056874830891565,0.04787004611835506,5.558306611232443,5.494600169315341,0.3922963090695981,0.11400325681567473,0.5923977270151564
l5_family,0.001,0.3,3000.0,A,MAR,0.8,3,1.4153880994168601e-05,25968896,1.5664031974296722,1.2515603051510031,0.6758568771429415,0.8173094911373655,0.9071970834039829,0.7294812652591859,0.9067387262960032,0.10504093397563068,0.00014452329706232686,0.012021784271160702,0.003100245882370182,0.955571709073411,0.9775908693876761,0.7715080973425528,0.9775218050289066,0.02660198782006733,0.00038481050702181545,0.019616587547833478,0.008170658138445053,0.9510035217185975,0.9752693952629761,0.8567277635793334,0.9751899158060081,0.04341293074449236,10.529538894282549,0.1147090976476967,0.15412634020387314,,0.0,,19037,27.634615384615383,38.36538461538461,10.923076923076923,0.5177438856080893,0.4780103318125335,0.04046057695860342,5.569913160018491,5.699362135244925,0.39385995543082863,0.11604325180518907,0.5670693936590021
