Taxonomic Level,Learning Rate,Dropout Rate,Number of Epochs,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l7_species,0.001,0.7,3000,all,MNAR,0.2,0,5.015249999995e-05,799161145,0.6774981958561698,0.8231027857176586,0.17293986246328671,0.22314233832195118,0.4925627835887411,0.8720356240694352,0.4158962992849555,0.07969804695047021,0.0003266861849563977,0.01807446223145789,0.0018318257398539871,-0.04525223616615537,0.3089093414966058,0.04781408847799924,0.28789150028933,0.019722456978295232,0.007143130899284535,0.08451704502219973,0.029745411160607728,-0.115113642979501,0.26249706381814064,0.2910575092447899,0.2382839899002738,0.0922655907769028,23.198411446411253,0.7629554206491856,0.7921248880923262,,0.0,,2372,35.79120879120879,498.032967032967,462.24175824175825,0.5691507601805562,0.619861449123176,0.18815427042262603,9.219805919743395,88.73688874850657,80.79525700630636,0.7653438467097828,0.05122086280965768
l7_species,0.001,0.7,3000,all,MNAR,0.2,1,5.015249999995e-05,1204024755,0.6799754875418548,0.824606262128693,0.17278747239082387,0.21845444355734633,0.4859916754834659,0.870003826244286,0.39818459159995917,0.07944762870750212,0.00037667271559694155,0.01940805800684194,0.0019276808968619512,-0.16058548888675572,0.23132938262050157,0.034484478604182155,0.2167139886666711,0.020301837940962783,0.008222649732959155,0.09067882736868157,0.03141504902445471,-0.21724744047735234,0.18575930291255957,0.33957191434269385,0.16801525638532408,0.09489661786910968,23.175252595499334,0.8028790935430028,0.8219906355002418,,0.0,,2372,35.27472527472528,522.3076923076923,487.032967032967,0.5673756339641933,0.623571865088008,0.18918549176205698,9.30221069845686,68.81901364444268,61.003082914557325,0.8047643755906825,0.04933198825100025
l7_species,0.001,0.7,3000,all,MNAR,0.2,2,5.015249999995e-05,1058260132,0.6666895505907151,0.8165105942917796,0.17029808496222024,0.21653085741627287,0.483722443126151,0.8634607022630443,0.3971324447883439,0.07866764237707331,0.00037442753480532105,0.01935013009789136,0.0019123727284723721,-0.08687599418853686,0.25073557165210686,0.036465396563770264,0.22733896916654353,0.020241242335809557,0.008460075660053369,0.09197866959275595,0.03169860414307541,-0.14158221487081812,0.20603829303177557,0.31772165127382906,0.17901860077923734,0.09625692031685308,22.975742467787047,0.7965032414087432,0.8177122610924273,,0.0,,2372,34.26373626373626,538.010989010989,503.74725274725273,0.5554686035279298,0.6373007095523957,0.1869517701788893,8.676850659005588,69.82885904849704,62.881878278501375,0.7995432055297147,0.04746043996653288
l7_species,0.001,0.7,3000,all,MNAR,0.2,3,5.015249999995e-05,2527551769,0.6672952175349633,0.8168813974714833,0.16849718613410858,0.2410406677651198,0.5072141849152023,0.8853054295681897,0.4279707475998602,0.07875158956884443,0.00034261315415945687,0.018509812375047372,0.0018400409673860858,-0.07056037039858398,0.2872308845863338,0.048690287100547826,0.2668956200246716,0.01939326260054927,0.007555544128307625,0.08692263300376735,0.03051422369202431,-0.14430316694745526,0.23541085870865353,0.31281310384063105,0.2132821470115397,0.09111158585815457,22.95032386448203,0.7663770629163045,0.7917583612122344,,0.0,,2372,35.51648351648352,490.8131868131868,455.2967032967033,0.5709870196311672,0.6116693394264644,0.19378022156439934,9.599886632822166,78.02273641760067,69.73814826400825,0.7685543798528622,0.051161391390701166
l7_species,0.001,0.7,3000,all,MNAR,0.2,4,5.015249999995e-05,129725216,0.7033616648349159,0.8386665993318894,0.17995635946893823,0.2025980332100642,0.4693149645600424,0.8601528561739606,0.3799767665477329,0.08113996572961285,0.00037770278610998266,0.019434577075665493,0.0019537501884179585,-0.17171599855227226,0.23300285636114973,0.028841458345195508,0.21981113406699207,0.020828326236885086,0.007960792211089118,0.08922327169012083,0.031122022168933724,-0.21207834524852598,0.19382004248282045,0.3150069918863911,0.17587990872696885,0.09566513441286097,23.607360065687487,0.8137369534760799,0.8281821850310634,,0.0,,2372,36.065934065934066,523.1318681318681,487.0659340659341,0.5727738410726528,0.6146858769437701,0.18491087660459687,9.630548525366674,60.86104279744015,53.27764024318672,0.8145210607267941,0.05066593316651233
l7_species,0.001,0.7,3000,all,MNAR,0.2,5,5.015249999995e-05,780906635,0.7173538249293777,0.8469674284937867,0.18251628703387177,0.2020646740232208,0.47028209193126985,0.8636246789499884,0.3858216465255226,0.08194306077865889,0.0003328078265069868,0.018243021309722433,0.0019105885993625066,-0.15873658881336894,0.24435420828117396,0.02683998124256505,0.2308766105272491,0.019551318143224077,0.006861502809546209,0.08283418865146329,0.029710631932344557,-0.21793432740881613,0.19747257472673868,0.30954388257526216,0.180182513290215,0.08881476369578066,23.806473508961236,0.7957601516344842,0.8192232576429791,,0.0,,2372,37.10989010989011,511.42857142857144,474.31868131868134,0.5872161425972345,0.6204980866300224,0.1884551344508373,10.004540335404355,67.62767497870935,60.101096086165256,0.7981533643422345,0.050997676973595835
l7_species,0.001,0.7,3000,all,MNAR,0.2,6,5.015249999995e-05,313919329,0.6743086379884828,0.8211629789441819,0.1719083280619211,0.23594719403792752,0.5035172526124571,0.8318568663211966,0.40655651283838956,0.0814492527655965,0.0003355716712319482,0.01831861542890041,0.001871115250381296,-0.1312124596239974,0.27028155118490405,0.06110615706315732,0.2565773455769593,0.020656489411001285,0.007462769779103813,0.08638732418071422,0.030888696119326955,-0.20751996945491613,0.22162768796827512,0.31528419569047483,0.20469153989860522,0.09747483979274633,23.350623360402167,0.7793195017838096,0.806485275720741,,0.0,,1758,34.37362637362637,451.5934065934066,417.2197802197802,0.5881629580702169,0.6344261584620269,0.16942983179003157,9.24066984817114,60.34561894658743,51.73237193687802,0.7821700483816526,0.05106462453435704
l7_species,0.001,0.7,3000,all,MNAR,0.2,7,5.015249999995e-05,1736593228,0.6365482572947848,0.797839744118319,0.15999324257203465,0.22591383393268594,0.49296562009117806,0.8870025301431638,0.41118517651886916,0.0790102163236826,0.0003509745054159906,0.0187343135827281,0.0019098135865533146,-0.05636704152094962,0.2645772757363204,0.058585438851712676,0.23699075947241674,0.021766345748239106,0.008072439910920009,0.08984675793215918,0.0316226135278518,-0.1291240424274731,0.2141027248388015,0.332514164126844,0.18491297610641538,0.10445139450971964,22.63971824132811,0.7954373587994555,0.8185133568803452,,0.0,,1911,33.714285714285715,469.31868131868134,435.6043956043956,0.5506328360110353,0.6571490110782017,0.19941513329778765,7.918646249979959,115.61832656075913,108.39054075011839,0.7973214645114173,0.05043127866098609
l7_species,0.001,0.7,3000,all,MNAR,0.2,8,5.015249999995e-05,2109104685,0.7201366037392317,0.8486086281315031,0.1820008886460502,0.1893451102168373,0.46142690476880727,0.8537650661588864,0.3855380213284125,0.08176016397417611,0.00035523960249549304,0.018847800998936005,0.001892828228445697,-0.07253084809553645,0.2746103782140561,0.03816271191548351,0.25238355576858706,0.019715779975978075,0.0076097066306124155,0.08723363245109317,0.030471717466859952,-0.12231296222242216,0.23247261051957052,0.24303702822842704,0.2056639445824818,0.09129117484491037,23.91079439021045,0.7883629571476332,0.8096779266265122,,0.0,,2372,35.967032967032964,501.4175824175824,465.45054945054943,0.5675272157597798,0.6095516592896606,0.17428881342910935,9.330397740579274,53.69769318801202,45.75921516369883,0.7881650390082093,0.04926092680230805
l7_species,0.001,0.7,3000,all,MNAR,0.2,9,5.015249999995e-05,617774338,0.6492189175415591,0.8057412224415226,0.16650104557293552,0.2442915420817109,0.5112852762411023,0.8577850411240245,0.4307211795971731,0.0779544758643348,0.00035555793039296574,0.018856243803922503,0.001853898120015983,-0.08409673658153083,0.2809143709702947,0.05540645879806626,0.26189548738121654,0.02020851784020066,0.007853485829254835,0.08861989522254489,0.03087243742220068,-0.14388528326796646,0.23496108584484457,0.29592500531989857,0.2124013399610949,0.09501819455312703,22.642755451625547,0.7721485669866569,0.7983516141154708,,0.0,,2372,35.175824175824175,496.0989010989011,460.9230769230769,0.558925754386641,0.6154263758944097,0.1914090360104888,8.960435599259034,77.96851060737133,70.34020525050728,0.7735439097159166,0.05112094541645952
l7_species,0.001,0.7,3000,all,MNAR,0.3,0,5.015249999995e-05,2995011617,0.6950655136041851,0.8337058915494031,0.17868849410334436,0.21581279263518438,0.48246885314236965,0.8494230527573241,0.39564793834709977,0.08161391213052521,0.0003152379932585852,0.017754942783872473,0.001856647644192624,-0.04941265615007784,0.30703804892128866,0.03806570648176497,0.28646715119029115,0.019028237104411566,0.006646271962381524,0.08152467088177372,0.02881799105445037,-0.09853569590201117,0.2718249181302026,0.3299200529324855,0.2441487866437804,0.08742004299261957,23.55709045369857,0.7732937438062277,0.8023122675744135,,0.0,,1918,35.52205882352941,464.49264705882354,428.97058823529414,0.5793161081267111,0.6331366410050825,0.17408707833558362,9.268833483655241,66.77298553596981,58.94502108794952,0.7766937066797521,0.051471026327853
l7_species,0.001,0.7,3000,all,MNAR,0.3,1,5.015249999995e-05,1689996243,0.7023788013996333,0.8380804265699284,0.1899659335166735,0.18967272525729717,0.4528036183060955,0.6697003197892384,0.35044488902606963,0.08240601113185198,0.0003720747561275829,0.01928923938696347,0.0019252143219469363,-0.1528432619332214,0.2527819858231357,0.18631634988971682,0.23955374012194885,0.02126342595944065,0.008193940767014027,0.09052038868130222,0.03154328783205583,-0.21119267543898212,0.21134716261150668,0.20659342291633467,0.1942418227534433,0.09984387991128528,23.70913951742652,0.8018517650908992,0.8237672273819889,,0.0,,1864,34.536764705882355,490.2647058823529,455.7279411764706,0.5668961285038954,0.6275652414430317,0.10811740245226435,8.900923723236573,49.438535079356065,40.53761135611949,0.8029774678111586,0.048124073472152834
l7_species,0.001,0.7,3000,all,MNAR,0.3,2,5.015249999995e-05,3662012723,0.7087058421552802,0.8418466856591408,0.18046448439147442,0.21024506366682716,0.47668929310384334,0.8362268126132893,0.37788620251974797,0.08110867693174338,0.0003415009675954485,0.018479744792486947,0.0019169450036381056,-0.15775654331411526,0.2628230540379872,0.03788050189489818,0.2512524766049243,0.019330774044222298,0.007212978818277096,0.08492925772828287,0.030318762690550255,-0.22644067637362708,0.21877003900365444,0.29021515467241804,0.20374069722170177,0.08887961556648404,23.77461946950874,0.798407594015271,0.8184245770115858,,0.0,,2372,36.625,542.4338235294117,505.80882352941177,0.5858769636812431,0.6276827343373953,0.15806677283480255,9.505720359960188,65.8168210543301,57.5929661078418,0.799660251959131,0.05050894811509862
l7_species,0.001,0.7,3000,all,MNAR,0.3,3,5.015249999995e-05,1914209637,0.6886180527487363,0.8298301348762507,0.17496173689196787,0.20068241924958774,0.46862136174645186,0.8552248818623064,0.38149393082873856,0.07995092867201102,0.0003732126916362675,0.019318713508830434,0.0019091157255396458,-0.10844936242930237,0.2568323365983388,0.030173783403369885,0.23812427515694937,0.020208378949913456,0.00829510281427333,0.09107745502742888,0.031345356803930136,-0.166342863863836,0.21349525484231816,0.3129875147039819,0.19131404988248488,0.0953137870992586,23.402146644974728,0.7951466996872625,0.8180414327564554,,0.0,,2372,34.911764705882355,523.6911764705883,488.77941176470586,0.5615943812996723,0.6216971038344693,0.19507352720122487,9.027920091159379,67.35926812885752,60.11862363304547,0.7974500297589525,0.04822422305910241
l7_species,0.001,0.7,3000,all,MNAR,0.3,4,5.015249999995e-05,1357328578,0.682395716717853,0.8260724645682442,0.17631125090652514,0.21303653816195045,0.4800715999319336,0.8128254081716079,0.3814426851556685,0.07992149862488927,0.0003639931021384544,0.019078603254390883,0.0019042429211964392,-0.13436356425594376,0.25782246840836454,0.04233512595248732,0.24294671548408747,0.020446823781110946,0.007872688567834461,0.08872817234584775,0.03073857860729952,-0.19420703386656446,0.21449863899842317,0.30657792566197867,0.196159187966888,0.09513428921496123,23.377202955208944,0.793117176678317,0.8160642354809157,,0.0,,2372,35.73529411764706,544.0588235294117,508.3235294117647,0.5633479167540052,0.6231057437638472,0.15853752123081544,8.848682389119404,60.87398648451354,52.81147664841411,0.795258406904077,0.048606973921938565
l7_species,0.001,0.7,3000,all,MNAR,0.3,5,5.015249999995e-05,550966159,0.669916096376435,0.8184840232872204,0.17058921829874554,0.21587359134723982,0.48239876598943454,0.8592861549099454,0.3866058252943078,0.07890609098222466,0.0003636125681972566,0.01906862785302751,0.0019225120679666995,-0.11101274033916408,0.24683713301646604,0.03338764960305128,0.2271623758983884,0.01997874964332069,0.00798770632167228,0.08937396892648485,0.03087885477995666,-0.16807321397838937,0.2034452967947333,0.32900566677253773,0.18005426546271008,0.09368105592218466,23.07349090443357,0.8007262763081303,0.822563995030503,,0.0,,2372,35.169117647058826,546.75,511.58088235294116,0.5652477097512772,0.6404975517441529,0.19650177598187454,9.061032182582844,76.15450162034284,68.6365832687414,0.8021494643388553,0.048759867738686916
l7_species,0.001,0.7,3000,all,MNAR,0.3,6,5.015249999995e-05,3080164625,0.7360340587490759,0.8579242733184997,0.2149068907135575,0.18482964391335344,0.4434046753172347,0.4083964683416919,0.3429898458873975,0.08426914922118602,0.00032545378433577077,0.018040337700158796,0.0018885799573945556,-0.08647958626336982,0.2837115373384936,0.09465962551145173,0.2655574691306854,0.01982735180591778,0.006868906470871124,0.08287886624991395,0.028975546122778438,-0.14148945003056412,0.2469626030124144,0.27073958603359505,0.22290444459757885,0.09114097475438426,24.270763270131578,0.7865935522548323,0.8121707363732322,,0.0,,1911,35.72794117647059,500.4264705882353,464.6985294117647,0.5842558068526169,0.6456364275292046,0.13520334283854396,9.60544590772195,62.836320202115786,53.2704811650886,0.7886308369501647,0.04855727617731018
l7_species,0.001,0.7,3000,all,MNAR,0.3,7,5.015249999995e-05,4040695717,0.6720699916708108,0.8197987507131314,0.1678630124907104,0.20730552749233533,0.4755658287512813,0.8719656991281804,0.3817084134341401,0.07903283750254049,0.0003914213448555296,0.019784371227196722,0.001934342471472061,-0.1519500132724203,0.23031460355671093,0.042407092499592,0.21454156325241558,0.02072865455475992,0.008854345503248671,0.09409753186587133,0.03268492888894528,-0.21413287740361753,0.18209615305856125,0.293887570442219,0.1641054915994883,0.09863225557451981,23.153689142299648,0.8056536393681136,0.8278715024351131,,0.0,,2372,34.345588235294116,533.6838235294117,499.3382352941176,0.5550299402888001,0.6174282965648628,0.1838330287227581,8.659669574486463,60.77361474308632,53.38275417560914,0.8070596914988594,0.04719107661570074
l7_species,0.001,0.7,3000,all,MNAR,0.3,8,5.015249999995e-05,1642916937,0.7131825355049481,0.8445013531694003,0.17789121705700287,0.1849736361323534,0.4495226150076273,0.8760151605580084,0.34664116455350996,0.08175231741500441,0.00037350056241840853,0.01932616264079366,0.0019949418650239597,-0.16147994216621475,0.19541544529502525,0.012931448479149576,0.17770965586967813,0.02108102465825284,0.008216802322047122,0.09064657920764094,0.03019155925200892,-0.24608378278900633,0.14847561476653884,0.29792102517181734,0.13082754681355843,0.09892299727182065,23.764836271538396,0.8308932867824791,0.8464673100862605,,0.0,,2372,35.786764705882355,563.4852941176471,527.6985294117648,0.56757762600509,0.6977206624705026,0.3065014422324367,9.354005309216578,204.6773449520921,199.45604541877177,0.8329933786330722,0.04832654914591644
l7_species,0.001,0.7,3000,all,MNAR,0.3,9,5.015249999995e-05,1294213676,0.6347799140224056,0.7967307663335248,0.16800328514047064,0.24282492252349253,0.5096595485874662,0.8201057210746809,0.4087414039822772,0.07836497806333412,0.00034774468107087535,0.018647913584926207,0.0018860861655465994,-0.06190381076494633,0.2919236046594379,0.050207182509791774,0.27081408272111274,0.020495112078275052,0.007967279952198316,0.08925962106237241,0.03143455104709176,-0.13183403371081504,0.24804623296123818,0.354550180689991,0.22346602354055475,0.09815760783525933,22.552333086992594,0.7855548879501586,0.8084624366807363,,0.0,,1918,33.63235294117647,494.90441176470586,461.2720588235294,0.5610820887980035,0.6453378443012024,0.17412167348160063,8.421317308680559,69.10469104758222,61.41481600916566,0.7868758817395571,0.048399484610739445
l7_species,0.001,0.7,3000,all,MNAR,0.4,0,5.015249999995e-05,3861389041,0.6904123965172565,0.8309105827447719,0.17274397131786315,0.21052183489819065,0.4781582766872001,0.8665263206886855,0.3946871881469113,0.08134027116256362,0.00033294575011026206,0.018246801092527482,0.0018849482545300665,-0.09296544154983244,0.2750208031493657,0.03610166280498442,0.256532517073081,0.01955536899285469,0.0073817595242239836,0.08591716664453027,0.030596179575843863,-0.16130659857190688,0.22957931442058327,0.3164471274010837,0.20711518319784814,0.09213017753559662,23.479789537664733,0.7850809480117729,0.8107806420012802,,0.0,,1918,34.395604395604394,452.72527472527474,418.3296703296703,0.5830395196348569,0.6380551653848832,0.21072126416614567,9.198532924094172,110.05244471550522,102.32204359434232,0.7866252621205698,0.05190983529934382
l7_species,0.001,0.7,3000,all,MNAR,0.4,1,5.015249999995e-05,1196836935,0.7232039903405012,0.8504140111383991,0.18758430442231894,0.1794214115685019,0.4517958416561356,0.8318518431840544,0.3641496932834305,0.08329884696694728,0.00035783193795480326,0.018916446229532737,0.0018991621747834495,-0.1643405072747013,0.2643701645631068,0.019068017738986028,0.25363789584642676,0.020634105012112075,0.0078015496069774055,0.08832638114956032,0.030918601089470518,-0.243062273727795,0.21805362689995073,0.2819981426754185,0.2048707413381806,0.09640144218847542,24.0367954107476,0.7910010457973067,0.8138949394369847,,0.0,,1918,35.357142857142854,445.77472527472526,410.4175824175824,0.5761022517490163,0.6158221324830397,0.21488221040998,9.213241301800371,85.47899097641714,78.27470640076795,0.7935492557494642,0.04959661774281278
l7_species,0.001,0.7,3000,all,MNAR,0.4,2,5.015249999995e-05,1579183264,0.6987032306160577,0.8358846993551549,0.18100634058426854,0.21260209992938506,0.477897074407381,0.8231396198427096,0.376301092629217,0.08087082031598213,0.0003445170160842492,0.018561169577487546,0.0019314230306398366,-0.15759868756013118,0.24422834973165206,0.03573831470283165,0.23060738673466635,0.01989228238890395,0.007410023920413147,0.08608149580724737,0.03043241532324659,-0.23420642446727324,0.1969157758336507,0.2898215634406923,0.18075596350757037,0.09229652433572731,23.597442241618264,0.804437692261492,0.8250081095481983,,0.0,,2372,36.24175824175824,553.2582417582418,517.0164835164835,0.5794292496076546,0.642874728351117,0.18143423960702787,9.420371549939683,77.55551905189208,69.30196002249163,0.8064414506235755,0.04874571726634954
