Taxonomic Level,Learning Rate,Dropout Rate,Number of Epochs,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l7_species,0.001,0.7,3000,all,MCAR,0.2,0,5.015249999995e-05,2673065616,0.6262940105478596,0.7913873960001256,0.15744001989697834,0.2403643646161523,0.505643389900359,0.8644848779259364,0.4181074679012138,0.07747123062585685,0.00032672184032547406,0.018075448551155626,0.0018527029112730903,-0.000854285829849255,0.3089819891515143,0.05489385518152979,0.27662308010462966,0.01937172791750136,0.007765591625318546,0.08812259429521209,0.0312407417810243,-0.06242415743673879,0.26799055908845715,0.33223167737000847,0.2289397792622336,0.09449662841511894,22.3779060943027,0.7716507625452423,0.802713690945967,,0.0,,1864,32.16483516483517,477.6043956043956,445.43956043956047,0.5672878488158527,0.6635327763255398,0.20106429104124668,8.355123163301029,104.55284813287844,96.90630210258087,0.7724437579587793,0.049812254395566344
l7_species,0.001,0.7,3000,all,MCAR,0.2,1,5.015249999995e-05,2288535897,0.6405103831429214,0.8003189258932475,0.16210685664292998,0.2142538413814552,0.48059145368736983,0.8549311405460819,0.40087260746737047,0.07801567617125967,0.0003423756188194232,0.01850339479175168,0.0018991948167771508,-0.025173074417200514,0.27334197059451565,0.0429230382439179,0.23913890637468502,0.01935551317331019,0.008389738759088465,0.09159551713423787,0.03326633274955258,-0.08970363865065512,0.2243392829681434,0.2799217215158177,0.18534878538927707,0.09586747165603919,22.588801289837104,0.7910146411876835,0.8148486792393739,,0.0,,1864,31.23076923076923,485.3626373626374,454.13186813186815,0.5666954838604535,0.6650639824278469,0.1784322511896379,8.300764592692916,72.66429466040954,64.93141052012474,0.7926118945432251,0.04576179660630621
l7_species,0.001,0.7,3000,all,MCAR,0.2,2,5.015249999995e-05,1059121775,0.618393612060954,0.7863800684535144,0.15405768567853909,0.21165481806638176,0.479443892006682,0.8918895177712146,0.40242781041945175,0.07769704184505363,0.00039990138078581367,0.01999753436766177,0.0019161075859021688,-0.0794807116381544,0.2505551476116699,0.047502381992176955,0.2256464598683693,0.021820871137828435,0.010005528016681121,0.10002763626459,0.035061574633888,-0.1277559435183968,0.2074769867993446,0.3224478526053889,0.17704931355372472,0.1092265126501414,22.259524749073968,0.7980588095282533,0.8208342517437123,,0.0,,1517,30.043956043956044,408.54945054945057,378.5054945054945,0.546495772366768,0.6368989244322769,0.17800985277890918,7.779694366964762,56.14281625801906,48.67557953307612,0.7983875057045788,0.04813757818102742
l7_species,0.001,0.7,3000,all,MCAR,0.2,3,5.015249999995e-05,1378445292,0.6089337349570049,0.7803420627884959,0.15581341294799908,0.21404771489281882,0.4829679879783096,0.851756095390896,0.4090266405215291,0.07518294405044332,0.0003992314409658223,0.019980776785846498,0.001930399804021554,-0.07671838256070496,0.22526872111531748,0.05271226300520223,0.19591592831060256,0.020900931566558794,0.009985916239931754,0.09992955638814652,0.03467589912745397,-0.12618535103927075,0.17785054895507937,0.3264488058339523,0.14431354300967114,0.1045776307609244,22.01310072354026,0.804011518374977,0.8254071730354983,,0.0,,2372,30.857142857142858,535.8571428571429,505.0,0.5384962401018735,0.6480500294602364,0.18866913577626743,7.648340277113795,95.4257461145937,88.34496725084405,0.8053481088894242,0.04452298236948003
l7_species,0.001,0.7,3000,all,MCAR,0.2,4,5.015249999995e-05,1089075306,0.6016446894113483,0.775657585156845,0.15321156557950577,0.24831735434825974,0.5130469495781766,0.8527970515505919,0.42996889479894856,0.07709300193146815,0.00033818496714544755,0.01838980606600971,0.0018245999706808795,0.018787312108435983,0.319466337579259,0.0666501843388981,0.28363243182751924,0.020152321950779647,0.008414764994881701,0.09173202818471693,0.03241360899332468,-0.04248361182741145,0.2764040327526099,0.3342851670856171,0.2339504231727342,0.10060058727002337,22.032247977406023,0.7599458877885863,0.7939411277427749,,0.0,,1436,30.12087912087912,395.0659340659341,364.94505494505495,0.5596910122413287,0.6534252208908274,0.1783265510988058,7.807928873441554,70.29460723798809,62.51598527342827,0.7610731886497902,0.04966261834651757
l7_species,0.001,0.7,3000,all,MCAR,0.2,5,5.015249999995e-05,610922872,0.6040184994986008,0.7771862707862258,0.15069255798744385,0.2052793409423317,0.4743734481565256,0.8888318496016978,0.3981359318916262,0.0765121425578846,0.0003905228475528686,0.01976165093186469,0.0019236756325551345,-0.07269152773005016,0.25239773265508647,0.045894411546480676,0.22634871835581985,0.02070484984810984,0.009962563593570388,0.09981264245360098,0.035824143915895196,-0.11226328747245584,0.21326831642618313,0.3509505703557442,0.17866540660975522,0.10464619686154747,22.100318441891396,0.8012109009592135,0.8264893043470575,,0.0,,1575,28.945054945054945,421.7032967032967,392.75824175824175,0.5485004761489178,0.6373301154292875,0.15712993731645442,7.320636431598439,52.97406846777097,45.76077945912156,0.8006837606837608,0.044179942516922505
l7_species,0.001,0.7,3000,all,MCAR,0.2,6,5.015249999995e-05,331706442,0.6200295856646636,0.7874195740929124,0.16276934928943954,0.2201024626493544,0.4880740604209665,0.8720573976159123,0.36414825463556205,0.07742467683407292,0.0003805598846228387,0.019507944141370682,0.0020203200148292627,-0.04796091053694451,0.1934749992587897,0.03668807911164558,0.15206742219160052,0.02150451438491057,0.009727775900794178,0.09862948798809704,0.032683088737626514,-0.15020185550647036,0.13621347772116363,0.33462346488141664,0.10360193724740552,0.10878820669966051,22.25624730560296,0.8414632861763878,0.8554700260611159,,0.0,,1864,31.23076923076923,577.0989010989011,545.8681318681319,0.5450523664578569,0.7696303732357913,0.2946929234609758,7.608724774806943,241.49511871510836,234.64081803847682,0.8434242795830775,0.04199659310587262
l7_species,0.001,0.7,3000,all,MCAR,0.2,7,5.015249999995e-05,702772134,0.6525113944255371,0.8077817740117297,0.16151917540370173,0.21979710101059513,0.48605965203741996,0.8766478681912716,0.39875341886988136,0.07923465195462089,0.0003495617605552615,0.018696570823422715,0.0018865396753830275,-0.08847154700903981,0.2765867995968489,0.050248500707406725,0.2576003211923617,0.019588934796400198,0.008194592091225398,0.0905239862756021,0.03266605278551097,-0.14216237091118167,0.23533666479801446,0.292821005410772,0.21001710396474116,0.09490194667070354,22.792240599258847,0.785743774797031,0.8103644103064289,,0.0,,1733,32.10989010989011,450.15384615384613,418.04395604395603,0.5697692558556473,0.6356759442684428,0.1632269055226352,8.541362451568306,56.52813062974177,48.71753491036411,0.7877021997045078,0.04871251120109334
l7_species,0.001,0.7,3000,all,MCAR,0.2,8,5.015249999995e-05,2526032403,0.6424409765209701,0.8015241584138123,0.1654907909903427,0.22709757408285447,0.49338845740832094,0.8717970207298535,0.39644581127100736,0.07722375715819571,0.00037573909648045225,0.019383990726381712,0.0019109780544330217,-0.09600254558552934,0.25310624026139195,0.03364977755337868,0.23176731129667225,0.02027666231404478,0.008470359777857421,0.0920345575197568,0.03091919371347204,-0.15266150128123024,0.21269686632534937,0.3596455238269229,0.18737787104864004,0.09631540778747875,22.63327358137636,0.7959223596713536,0.8181315724566551,,0.0,,2372,34.34065934065934,548.0989010989011,513.7582417582418,0.5504394647685288,0.6452449704111035,0.2170896836644859,8.495992730381703,92.3502993537497,86.05019566746608,0.7967403591349627,0.04657867034396886
l7_species,0.001,0.7,3000,all,MCAR,0.2,9,5.015249999995e-05,82491419,0.6360237352932117,0.7975109624909313,0.16219687876284877,0.22290260749156243,0.48681233829686843,0.8486609522675289,0.39339037336855376,0.07830403263979054,0.0003235195218798844,0.017986648433765653,0.0019040855598048683,0.01358324860262905,0.289870081665867,0.049499827298412624,0.2460511406636695,0.019710524882733723,0.007578746527566543,0.08705599650550526,0.030811724043254655,-0.04759355963504808,0.24864984646240318,0.31669135522375463,0.19807833423757754,0.09545573390880771,22.578796666477555,0.7930516356587277,0.8185034368434778,,0.0,,1864,32.637362637362635,515.4725274725274,482.83516483516485,0.5578937749581583,0.6933576377322151,0.20026600179569765,8.156382261163829,95.86780072509194,88.45645691021096,0.7955477998396454,0.046243612653689745
l7_species,0.001,0.7,3000,all,MCAR,0.3,0,5.015249999995e-05,646667923,0.6223843525113675,0.7889133998807267,0.15512695009500088,0.21773596532516803,0.4838586886991949,0.8641029698103201,0.39502953547004777,0.07803406515400363,0.0003545592065268257,0.0188297426038389,0.0019105835329731253,-0.06765096503617207,0.2629372528518701,0.05645345940368235,0.23761880490402268,0.021081340911008432,0.008729064325627572,0.09342946176462526,0.033889552601018946,-0.13143596149397885,0.21621264402036655,0.3482426901669696,0.18589862970683058,0.10466275890109347,22.42289211864896,0.7957580414833068,0.8203349511341791,,0.0,,1911,30.977941176470587,489.3382352941176,458.3602941176471,0.5589076835633409,0.6451371787504486,0.15955656211844269,7.684732722229487,65.30137293432763,57.991427571447744,0.7968418136485363,0.04460288663106836
l7_species,0.001,0.7,3000,all,MCAR,0.3,1,5.015249999995e-05,3103015865,0.655477740430611,0.8096157980367052,0.17454720130651175,0.2144171510522166,0.48164975360752943,0.8381297192943057,0.397545985531905,0.0783293363050157,0.00037440881287467215,0.0193496463242787,0.0018962131482028381,-0.0752581404824968,0.2636375042155121,0.039219432410331836,0.24003779690937244,0.02073730468336526,0.008439386203485204,0.09186613197193623,0.0318032477757548,-0.12720598352283252,0.2195473541148748,0.30974724193529973,0.19189008366596047,0.09849880750402913,22.786729786140427,0.7897727762264821,0.8136236912758806,,0.0,,2372,34.30882352941177,516.7205882352941,482.4117647058824,0.5495400451743452,0.6159237650441244,0.1854327493041278,8.518142544164213,67.22793048259713,59.92389390726209,0.7911913500644777,0.04833815155264146
l7_species,0.001,0.7,3000,all,MCAR,0.3,2,5.015249999995e-05,3737939134,0.6350394267997895,0.7968936107158782,0.16836926467818497,0.20798075665340165,0.4759371530316545,0.7303727431271577,0.3964836638605596,0.07794781821084039,0.000379527279436329,0.019481459889760033,0.001898140278145646,-0.11713613912771303,0.24383129126898123,0.06538976046809393,0.22473431979113628,0.020378620127569982,0.009139224244435298,0.0955992899787195,0.03399917516220475,-0.17062915825676894,0.19621247229848832,0.29528286225251327,0.1725587270650667,0.10006483553727663,22.602225741480527,0.7905754258476617,0.8167947328747746,,0.0,,1661,31.080882352941178,421.11764705882354,390.0367647058824,0.5558484863921619,0.6197250397942932,0.1341145143500501,7.875506521656213,46.513561793905595,38.63805527224939,0.7912357899210256,0.04662543736440027
l7_species,0.001,0.7,3000,all,MCAR,0.3,3,5.015249999995e-05,3429251210,0.6236034833720541,0.7896856864424314,0.15942801213633787,0.23377073142212057,0.49846243030015464,0.8879783166711718,0.4089351533059887,0.07731716143697333,0.0003424314376332957,0.01850490307008647,0.0018999076861781307,-0.007017917232706727,0.27741039713446697,0.046201298680575965,0.23809399267057896,0.019388118980594417,0.00797527856669013,0.0893044151578752,0.030634025053092272,-0.060330122470589,0.2397558545503409,0.3698803119454682,0.19298570584271751,0.09362259682947005,22.377237393483995,0.7913115512931916,0.8167804714751521,,0.0,,1758,32.55882352941177,470.1764705882353,437.61764705882354,0.5545956449831133,0.6857485878604419,0.23501436979466278,8.124053155857785,137.43141477369144,130.36847309452506,0.7930301813558188,0.049899691125824146
l7_species,0.001,0.7,3000,all,MCAR,0.3,4,5.015249999995e-05,2107977037,0.6457334699825192,0.8035754289315467,0.16547503813030998,0.20619571595484298,0.4759822490734905,0.8453854057992367,0.3991627360346842,0.07855138937163679,0.00035612108517877336,0.018871170742133975,0.0019082847333636507,-0.053969835753723494,0.25847777174779013,0.05744479084766047,0.22913244028451088,0.019771868151152443,0.008541490464135635,0.09242018428966496,0.03340309569861567,-0.11541753215372252,0.2077707699566502,0.2757167132005529,0.1746676582566602,0.09688439679404992,22.760056135975866,0.7948005914459604,0.8193100252605153,,0.0,,1911,31.904411764705884,472.9117647058824,441.00735294117646,0.5576914043381116,0.6443299697000617,0.15909251019192747,8.00649824394596,64.48370313531984,56.81553511749224,0.7964416535845107,0.04700191160695229
l7_species,0.001,0.7,3000,all,MCAR,0.3,5,5.015249999995e-05,1640819777,0.6079831985547007,0.7797327738108106,0.1527246337284871,0.2343140780875036,0.49896382845157977,0.8711909906716334,0.41660632761157973,0.07656727451067254,0.0003832799117669264,0.019577535896198133,0.0019271064810582063,-0.08985491973075943,0.24310111288797742,0.05309464000680485,0.21913284222415472,0.020479120626488195,0.009639152756963743,0.09817918698463408,0.035288558135004325,-0.16400901583213146,0.18843259504783058,0.31661014683152566,0.16314135556364612,0.10277138525190808,22.060503449143365,0.8026398493607428,0.8213533735530391,,0.0,,1517,30.169117647058822,416.68382352941177,386.5147058823529,0.5555380632515013,0.6518704180172722,0.19023081087707094,7.82865698033758,76.30596081297014,69.32709961527031,0.8062109814261894,0.04734783149663044
l7_species,0.001,0.7,3000,all,MCAR,0.3,6,5.015249999995e-05,1809971875,0.6148996654867193,0.784155383509365,0.16421265764939616,0.20794524923282975,0.47681646319860344,0.8189416310848561,0.39917249238473684,0.07555034277476558,0.0004123573903987596,0.020306584902409358,0.0019289670291664084,-0.09031472434862664,0.2347135595623687,0.04795593902932019,0.20962919972028837,0.021241743799291078,0.010265242422025228,0.10131753264872387,0.03534388541327783,-0.13352804929588502,0.19042814270335098,0.3125086596972439,0.16012963662716426,0.10603016666851704,22.18002307843546,0.8034147676478092,0.8242911241791253,,0.0,,2372,30.816176470588236,535.5147058823529,504.6985294117647,0.5335749931253806,0.6201552628515574,0.15497286791242698,7.519298336353815,53.75871625535056,46.69020295669357,0.8057887362364844,0.043472969341607534
l7_species,0.001,0.7,3000,all,MCAR,0.3,7,5.015249999995e-05,1747452660,0.6303805662915177,0.7939650913557332,0.16207289553803408,0.22136353488535732,0.4879551886229234,0.8405663116170164,0.3989528522732082,0.07681514961300968,0.0003294550373190797,0.01815089632274615,0.0018847684376402502,-0.014892190732256116,0.289000460339909,0.05901690703024002,0.2555396685221049,0.01945258642007722,0.007930485034993032,0.08905327077088765,0.03223669971728198,-0.06721639870959817,0.25054030032869673,0.3100529267926204,0.20761679639727312,0.09548285953680356,22.448170455967308,0.7850060542771642,0.812648694545503,,0.0,,2372,31.83823529411765,556.9632352941177,525.125,0.5613363501365329,0.6533906221040165,0.1642258633535742,8.102408094782728,74.03315680057277,66.48513174903725,0.7855433488741197,0.044386529646405326
l7_species,0.001,0.7,3000,all,MCAR,0.3,8,5.015249999995e-05,4066552538,0.6713782548559768,0.8193767478126145,0.17215512540652556,0.21203074413430356,0.48015637896649943,0.8436957969495328,0.40235883758109775,0.0793201191664805,0.0003627253123850471,0.019045348838628476,0.0019087453756410975,-0.14959697041513964,0.24854918112737706,0.04297354132436472,0.23446619580918757,0.020774712287926083,0.008188975860229354,0.09049296027995413,0.03270937096105164,-0.20624154120398797,0.2013187714186647,0.3045586637419242,0.1831185174843449,0.09875535228292755,23.1429095253075,0.794992448954517,0.8177024789662434,,0.0,,2372,34.02205882352941,507.80882352941177,473.7867647058824,0.5735390425834955,0.6088178605802168,0.15621965870536775,8.819485399316576,55.883876152642095,47.72689504940887,0.7966595575835731,0.04827279766837217
l7_species,0.001,0.7,3000,all,MCAR,0.3,9,5.015249999995e-05,204965562,0.6683682716689898,0.817537932862439,0.17230660985108842,0.20316649234555673,0.4735357846538367,0.8561854678957914,0.3987057924556134,0.07876662248075085,0.0003701807347973817,0.019240081465455954,0.0018964564986593295,-0.07388383266870124,0.25514416811708174,0.03383857367481964,0.2298143514790424,0.020126125743487926,0.008275209927724757,0.09096818085311345,0.031300761660526366,-0.10430842789681183,0.21951369460757172,0.3098830036882517,0.18559651787695494,0.09519943019959544,22.985656226320422,0.7898741316916107,0.8176825500049912,,0.0,,2372,33.919117647058826,495.50735294117646,461.5882352941176,0.5563611249050204,0.6185688690422547,0.21493305319454922,8.63106267221748,85.83368242938027,79.02886207253286,0.7908069635948813,0.049724765090865
l7_species,0.001,0.7,3000,all,MCAR,0.4,0,5.015249999995e-05,1333365144,0.621371781475098,0.7882713882129034,0.18423523190921895,0.20957960264538966,0.4716039118986228,0.20046721387136135,0.37625635561866994,0.07694507926056152,0.00041858361415234713,0.02045931607244844,0.0019620692099572754,-0.19993012627751705,0.2004060774282622,0.22007156680708076,0.18739722703596565,0.021401508545541015,0.010164258540755549,0.10081794751310676,0.03488880292457431,-0.2580430186215461,0.15336860349129555,0.31721571932747367,0.13757536970399517,0.10551835164568513,22.389761563414027,0.8172018259472049,0.838366337209962,,0.0,,1918,31.302197802197803,506.65934065934067,475.35714285714283,0.5474933195292475,0.6370283807936251,0.12904629834155365,7.686881690507478,64.01417431697647,56.32729262646899,0.8201079421100275,0.04381029129904462
l7_species,0.001,0.7,3000,all,MCAR,0.4,1,5.015249999995e-05,645158921,0.6463565324675968,0.8039630168531366,0.19514948529735057,0.2066870592733595,0.469619895570854,0.25301213066683825,0.38420554989513,0.0774587317498965,0.00040203661336886203,0.020050850689406225,0.0019189311013400304,-0.1383342387277411,0.2398932637837404,0.14844450660601644,0.22339296712042753,0.02097423251369419,0.009361398599386245,0.0967543208305771,0.033109246115400816,-0.17960243305610146,0.20092343839183816,0.2901280182420088,0.17901674093154307,0.10125470385400738,22.711239933173836,0.7992348037081225,0.8215447505569867,,0.0,,2372,32.76373626373626,538.5824175824176,505.81868131868134,0.5496765595892956,0.6127821719408629,0.12970587060395625,8.231646657780647,54.576326603623,46.398554212144006,0.8006133832440746,0.04503317495338659
l7_species,0.001,0.7,3000,all,MCAR,0.4,2,5.015249999995e-05,3703598062,0.6608729306886795,0.8129409146356699,0.16887118717039018,0.19690133028416368,0.463350274389155,0.8469049583612357,0.36910944578947547,0.0792460768959046,0.00037064693829083574,0.01925219307743499,0.0019438348980848185,-0.12839117046947468,0.23811047291536142,0.043530137271998164,0.2200042994554446,0.02013879511945102,0.008690141393315778,0.09322092787199544,0.03334938531774547,-0.19695640233245637,0.18931104363335696,0.3055672024811977,0.16844517627991037,0.0975671384964019,23.02492253397262,0.8096072350523269,0.8321841219306252,,0.0,,1918,32.56043956043956,493.27472527472526,460.7142857142857,0.5587584739453052,0.6368905153077679,0.1598050724649941,8.180538290699134,63.42771249392248,55.813551977182556,0.8112187603845581,0.04547667498057761
