#OTU ID,B005.0,B005.1,B005.2,B005.3,B005.4,B005.5,B005.6,B014.0,B014.1,B014.2,B014.3,B014.4,B014.5,B014.6,B029.0,B029.1,B029.2,B029.3,B029.4,B029.5,B029.6,B043.0,B043.1,B043.2,B043.3,B043.4,B043.5,B043.6,B044.0,B044.1,B044.2,B044.3,B044.4,B044.5,B044.6,B061.0,B061.1,B061.2,B061.3,B061.4,B061.5,B061.6,B063.0,B063.1,B063.2,B063.3,B063.4,B063.5,B063.6,B069.0,B069.1,B069.2,B069.3,B069.4,B069.5,B069.6,B103.0,B103.1,B103.2,B103.3,B103.4,B103.5,B103.6,B109.0,B109.1,B109.2,B109.3,B109.4,B109.5,B109.6,B122.0,B122.1,B122.2,B122.3,B122.4,B122.5,B122.6,B123.0,B123.1,B123.2,B123.3,B123.4,B123.5,B123.6,B125.0,B125.1,B125.2,B125.3,B125.4,B125.5,B125.6,B148.0,B148.1,B148.2,B148.3,B148.4,B148.5,B148.6,B151.0,B151.1,B151.2,B151.3,B151.4,B151.5,B151.6,B165.0,B165.1,B165.2,B165.3,B165.4,B165.5,B165.6,B168.0,B168.1,B168.2,B168.3,B168.4,B168.5,B168.6,B177.0,B177.1,B177.2,B177.3,B177.4,B177.5,B177.6,B185.0,B185.1,B185.2,B185.3,B185.4,B185.5,B185.6,B193.0,B193.1,B193.2,B193.3,B193.4,B193.5,B193.6,B198.0,B198.1,B198.2,B198.3,B198.4,B198.5,B198.6,B211.0,B211.1,B211.2,B211.3,B211.4,B211.5,B211.6,B221.0,B221.1,B221.2,B221.3,B221.4,B221.5,B221.6,B224.0,B224.1,B224.2,B224.3,B224.4,B224.5,B224.6,B228.0,B228.1,B228.2,B228.3,B228.4,B228.5,B228.6,B236.0,B236.1,B236.2,B236.3,B236.4,B236.5,B236.6,B272.0,B272.1,B272.2,B272.3,B272.4,B272.5,B272.6,B287.0,B287.1,B287.2,B287.3,B287.4,B287.5,B287.6,B291.0,B291.1,B291.2,B291.3,B291.4,B291.5,B291.6,B295.0,B295.1,B295.2,B295.3,B295.4,B295.5,B295.6,B301.0,B301.1,B301.2,B301.3,B301.4,B301.5,B301.6,B325.0,B325.1,B325.2,B325.3,B325.4,B325.5,B325.6,B327.0,B327.1,B327.2,B327.3,B327.4,B327.5,B327.6,B334.0,B334.1,B334.2,B334.3,B334.4,B334.5,B334.6,B336.0,B336.1,B336.2,B336.3,B336.4,B336.5,B336.6,B358.0,B358.1,B358.2,B358.3,B358.4,B358.5,B358.6,B363.0,B363.1,B363.2,B363.3,B363.4,B363.5,B363.6,B364.0,B364.1,B364.2,B364.3,B364.4,B364.5,B364.6,B375.0,B375.1,B375.2,B375.3,B375.4,B375.5,B375.6,B379.0,B379.1,B379.2,B379.3,B379.4,B379.5,B379.6,B400.0,B400.1,B400.2,B400.3,B400.4,B400.5,B400.6,B426.0,B426.1,B426.2,B426.3,B426.4,B426.5,B426.6,B438.0,B438.1,B438.2,B438.3,B438.4,B438.5,B438.6,B440.0,B440.1,B440.2,B440.3,B440.4,B440.5,B440.6,B461.0,B461.1,B461.2,B461.3,B461.4,B461.5,B461.6,B511.0,B511.1,B511.2,B511.3,B511.4,B511.5,B511.6,B522.0,B522.1,B522.2,B522.3,B522.4,B522.5,B522.6,B562.0,B562.1,B562.2,B562.3,B562.4,B562.5,B562.6,B576.0,B576.1,B576.2,B576.3,B576.4,B576.5,B576.6,B634.0,B634.1,B634.2,B634.3,B634.4,B634.5,B634.6,B640.0,B640.1,B640.2,B640.3,B640.4,B640.5,B640.6,B651.0,B651.1,B651.2,B651.3,B651.4,B651.5,B651.6,B688.0,B688.1,B688.2,B688.3,B688.4,B688.5,B688.6,B782.0,B782.1,B782.2,B782.3,B782.4,B782.5,B782.6,B809.0,B809.1,B809.2,B809.3,B809.4,B809.5,B809.6,B819.0,B819.1,B819.2,B819.3,B819.4,B819.5,B819.6,B836.0,B836.1,B836.2,B836.3,B836.4,B836.5,B836.6,B853.0,B853.1,B853.2,B853.3,B853.4,B853.5,B853.6,B900.0,B900.1,B900.2,B900.3,B900.4,B900.5,B900.6,B917.0,B917.1,B917.2,B917.3,B917.4,B917.5,B917.6,B928.0,B928.1,B928.2,B928.3,B928.4,B928.5,B928.6,B941.0,B941.1,B941.2,B941.3,B941.4,B941.5,B941.6,B957.0,B957.1,B957.2,B957.3,B957.4,B957.5,B957.6,B972.0,B972.1,B972.2,B972.3,B972.4,B972.5,B972.6,B991.0,B991.1,B991.2,B991.3,B991.4,B991.5,B991.6
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellia_unclassified|f__Tissierellia_unclassified|g__Ezakiella|s__Ezakiella_SGB6726,-0.1004395,-0.12316422,-0.13586932,-0.1475717,-0.14757168,-0.14757171,-0.14757198,-0.12861276,-0.10929718,-0.13586941,-0.14757168,-0.3417423,-0.22850217,-0.13586976,-0.08556121,-0.081893474,-0.13587235,-0.05858896,-0.13586968,-0.14757203,-0.14757277,-0.12536043,-0.112524696,-0.12711628,-0.20043859,-0.13586971,-0.182019,-0.13587159,-0.1509206,-0.13586992,-0.15142563,-0.13586934,-0.14757171,-0.14757174,-0.14757186,-0.12893865,-0.17710656,-0.13586928,-0.14757168,-0.14757168,-0.14757171,-0.14757176,-0.114005774,-0.09162698,-0.13586958,-0.15105425,-0.1358693,-0.14757189,-0.14757338,-0.12885246,-0.13586941,-0.18279888,-0.13586932,-0.1475717,-0.14757174,-0.14757203,-0.12812659,-0.14092903,-0.13586977,-0.14757207,-0.14757195,-0.14757206,-0.14758259,-0.12883826,-0.12719077,-0.13586932,-0.2613474,-0.22333384,-0.1358693,-0.14757183,-0.13097046,-0.13586965,-0.12334165,-0.13586947,-0.1475718,-0.147572,-0.1475741,-0.16278498,-0.18691605,-0.14998752,-0.14522827,-0.13586935,-0.14757183,-0.14757302,-0.120334074,-0.1358706,-0.08858878,-0.1358696,-0.19008024,-0.13586932,-0.14757384,-0.12839441,-0.1388583,-0.13586952,-0.14757174,-0.15152657,-0.13586944,-0.14757793,-0.13054764,-0.08152827,-0.09427856,-0.10842567,-0.13586946,-0.14757231,-0.14757684,-0.1185138,-0.1358704,-0.1475718,-0.14757174,-0.14757171,-0.14757177,-0.14757226,-0.17989698,-0.13525523,-0.14683668,-0.13586932,-0.14757168,-0.14757171,-0.1475727,-0.128234,-0.09302626,-0.13586964,-0.14757192,-0.13997786,-0.13586947,-0.14757249,-0.16057305,-0.13587165,-0.14757273,-0.14757295,-0.14757195,-0.14757335,-0.14757603,-0.14332479,-0.1358697,-0.14100276,-0.1358695,-0.114095174,-0.13586949,-0.14757197,-0.0382526,-0.13587518,-0.14757265,-0.14757186,-0.1475718,-0.14757177,-0.14757365,-0.04838411,-0.1358724,-0.14757228,-0.14757173,-0.1784375,-0.13586932,-0.14757246,-0.050761312,-0.13587023,-0.14757197,-0.14757186,-0.14757174,-0.14757174,-0.14757267,-0.12839247,-0.13113372,-0.041086134,-0.13586938,-0.14757174,-0.1475717,-0.14757189,-0.12795651,-0.13587831,-0.14757761,-0.14757527,-0.12766197,-0.13587004,-0.14758554,-0.075820275,-0.09192432,-0.13586992,-0.14757189,-0.14757189,-0.14757192,-0.14757788,-0.1410757,-0.13984437,-0.13586932,-0.1475717,-0.14757171,-0.14757174,-0.14757487,-0.13462572,-0.119081676,-0.13586977,-0.14757223,-0.14757185,-0.14757183,-0.14757216,-0.25103784,-0.20219928,-0.13586938,-0.14757182,-0.14757173,-0.14757179,-0.14757238,-0.08916744,-0.11956477,-0.13586965,-0.14757186,-0.14757173,-0.14757176,-0.14757246,-0.12858173,-0.1358693,-0.14757174,-0.14757168,-0.14757171,-0.14757176,-0.14757256,-0.114121355,-0.13586994,-0.15388772,-0.13586935,-0.14757174,-0.18186735,-0.13586958,-0.08963354,-0.12455491,-0.14128093,-0.13586938,-0.14757176,-0.14757177,-0.14757603,-0.14014931,-0.13587011,-0.15839578,-0.15615125,-0.13586947,-0.14757198,-0.14757562,-0.12853664,-0.13586934,-0.2825029,-0.13586928,-0.14757168,-0.14757168,-0.14757171,-0.11451449,-0.13587065,-0.1475721,-0.14757179,-0.14757174,-0.14757179,-0.14757276,-0.12993515,-0.047159404,-0.13586994,-0.14016809,-0.14106366,-0.18954371,-0.13586944,-0.12869468,-0.13586953,-0.13164067,-0.11282956,-0.13586938,-0.14757174,-0.14757268,-0.12896866,-0.13587222,-0.09132757,-0.1358717,-0.13684332,-0.13587119,-0.14757733,-0.06883065,-0.1358756,-0.14757332,-0.14757222,-0.14757192,-0.14757219,-0.14757462,-0.12885505,-0.13586946,-0.2039893,-0.13940226,-0.13586992,-0.104459345,-0.1358882,-0.13058123,-0.13176009,-0.12623805,-0.15109587,-0.13586962,-0.14757273,-0.14759657,-0.12909004,-0.13586988,-0.14757182,-0.14757174,-0.14757168,-0.14757168,-0.14757173,-0.16808087,-0.14331596,-0.14862512,-0.13586932,-0.14757171,-0.22966233,-0.13586952,-0.07562123,-0.086852394,-0.10702289,-0.060967896,-0.1358718,-0.14757194,-0.14757717,-0.22133875,-0.12812386,-0.13586941,-0.14757206,-0.14757231,-0.14757195,-0.14757763,-0.12825198,-0.17755464,-0.13586938,-0.14757225,-0.14757216,-0.14757212,-0.14757615,-0.14526704,-0.12781724,-0.13586998,-0.14757386,-0.14757325,-0.14758287,-0.14758943,-0.063823454,-0.13587055,-0.1475718,-0.10007019,-0.13586932,-0.2571875,-0.1358695,-0.12891312,-0.13586935,-0.14757174,-0.1475718,-0.0782174,-0.13586965,-0.14757398,-0.09859173,-0.11065883,-0.13587126,-0.14757365,-0.083404,-0.13587251,-0.14758463,-0.13855581,-0.13587265,-0.033634,-0.16627531,-0.1358693,-0.14757171,-0.14757189,-0.12922873,-0.13587368,-0.06475417,-0.13586938,-0.14757168,-0.14757168,-0.14757183,-0.1287633,-0.13091968,-0.13586947,-0.14757206,-0.15811408,-0.13586932,-0.14757213,-0.12912571,-0.1358759,-0.14757328,-0.14757247,-0.14757197,-0.1475721,-0.14757335,-0.12883544,-0.15657571,-0.15690626,-0.1358693,-0.19202894,-0.13586934,-0.14757629,-0.12966323,-0.13586928,-0.14757168,-0.1915083,-0.13586935,-0.14757174,-0.14757518,-0.13369927,-0.13586956,-0.1238593,-0.13586928,-0.14757168,-0.14757173,-0.14757273,-0.12813097,-0.11441202,-0.13586944,-0.1475718,-0.14757188,-0.14757198,-0.14757442,-0.14331086,-0.18237996,-0.13586938,-0.14757177,-0.14757177,-0.14757192,-0.14757252,-0.09502877,-0.12950526,-0.13587,-0.18014243,-0.13586934,-0.14757225,-0.14757748,-0.12923509,-0.13586931,-0.1497763,-0.13586931,-0.14757174,-0.2025511,-0.1358706,-0.14723541,-0.1358695,-0.1475723,-0.14757232,-0.1475719,-0.1475723,-0.1475727,-0.12909405,-0.13586971,-0.14757204,-0.14757195,-0.14757174,-0.14757183,-0.14757243,-0.12834436,-0.0735906,-0.10737923,-0.13587005,-0.15298569,-0.13586949,-0.26007295
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp_AP8,-0.1004395,-0.12316422,-0.13340107,-0.14478588,-0.1447859,-0.14478591,-0.14478505,-0.13607125,-0.10929718,-0.13340124,-0.14478588,-0.3417423,-0.22850217,-0.13340175,-0.08556121,-0.081893474,-0.13340688,-0.05858896,-0.13340136,-0.1447865,-0.14478639,-0.12536043,-0.112524696,-0.12711628,-0.20043859,-0.13340184,-0.182019,-0.13340569,-0.1509206,-0.13340221,-0.15142563,-0.13340104,-0.14478594,-0.14478603,-0.14478587,-0.13672984,-0.17710656,-0.13340099,-0.14478588,-0.14478588,-0.14478588,-0.14478585,-0.114005774,-0.09162698,-0.13340154,-0.15105425,-0.133401,-0.14478631,-0.1447837,-0.13657926,-0.13340129,-0.18279888,-0.13340107,-0.1447859,-0.14478597,-0.14478561,-0.1350837,-0.14092903,-0.13340116,-0.14478657,-0.14478642,-0.14478657,-0.1447916,-0.1365618,-0.12719077,-0.13340104,-0.2613474,-0.22333384,-0.133401,-0.14478537,-0.13097046,-0.13340175,-0.12334165,-0.1334014,-0.14478618,-0.1447865,-0.14478874,-0.16278498,-0.18691605,-0.14998752,-0.14522827,-0.13340113,-0.14478613,-0.14478761,-0.120334074,-0.13340348,-0.08858878,-0.1334016,-0.19008024,-0.13340102,-0.14478563,-0.13566421,-0.1388583,-0.13340145,-0.1447859,-0.15152657,-0.1334012,-0.14478806,-0.14004345,-0.08152827,-0.09427856,-0.10842567,-0.1334012,-0.1447869,-0.14479244,-0.1185138,-0.13340339,-0.14478613,-0.14478591,-0.14478587,-0.14478604,-0.14478478,-0.17989698,-0.13525523,-0.14683668,-0.13340104,-0.14478588,-0.14478588,-0.14478473,-0.13531494,-0.09302626,-0.13340126,-0.14478621,-0.13997786,-0.1334014,-0.14478481,-0.16057305,-0.13340582,-0.14478809,-0.14478865,-0.14478633,-0.14478928,-0.14478421,-0.14332479,-0.13340172,-0.14100276,-0.13340142,-0.114095174,-0.1334014,-0.14478555,-0.0382526,-0.13341284,-0.14478779,-0.14478615,-0.14478612,-0.144786,-0.14478813,-0.04838411,-0.1334073,-0.14478707,-0.14478591,-0.1784375,-0.13340104,-0.14478675,-0.050761312,-0.13340269,-0.14478636,-0.14478624,-0.14478597,-0.14478597,-0.14478627,-0.13566655,-0.13113372,-0.041086134,-0.13340119,-0.144786,-0.14478591,-0.14478591,-0.13475767,-0.13341856,-0.1447987,-0.14479364,-0.12766197,-0.13340265,-0.14478606,-0.075820275,-0.09192432,-0.1334019,-0.14478588,-0.14478578,-0.1447861,-0.14478993,-0.1410757,-0.13984437,-0.13340107,-0.1447859,-0.14478591,-0.144786,-0.14478466,-0.13462572,-0.119081676,-0.13340192,-0.14478695,-0.14478621,-0.14478616,-0.14478464,-0.25103784,-0.20219928,-0.13340116,-0.14478615,-0.14478597,-0.14478609,-0.14478615,-0.08916744,-0.11956477,-0.13340165,-0.14478618,-0.14478591,-0.14478594,-0.14478672,-0.13601065,-0.13340099,-0.14478597,-0.14478588,-0.14478588,-0.144786,-0.14478518,-0.114121355,-0.13340233,-0.15388772,-0.13340098,-0.14478594,-0.18186735,-0.13340165,-0.08963354,-0.12455491,-0.14128093,-0.1334012,-0.14478603,-0.14478599,-0.14479005,-0.14014931,-0.13340268,-0.15839578,-0.15615125,-0.13340136,-0.14478646,-0.14478439,-0.13593535,-0.13340114,-0.2825029,-0.13340098,-0.14478588,-0.14478588,-0.14478585,-0.11451449,-0.13340375,-0.14478667,-0.14478607,-0.14478597,-0.14478606,-0.14478698,-0.12993515,-0.047159404,-0.13340232,-0.14016809,-0.14106366,-0.18954371,-0.13340335,-0.13626464,-0.13340151,-0.13164067,-0.11282956,-0.13340113,-0.14478591,-0.14478603,-0.13681379,-0.13340667,-0.09132757,-0.13340595,-0.13684332,-0.13340472,-0.14479361,-0.06883065,-0.1334136,-0.14478904,-0.14478683,-0.14478627,-0.14478683,-0.1447865,-0.13660192,-0.13340117,-0.2039893,-0.13940226,-0.13340198,-0.104459345,-0.13341919,-0.14009571,-0.13176009,-0.12623805,-0.15109587,-0.13340157,-0.14478764,-0.14479584,-0.13704002,-0.13340208,-0.14478591,-0.14478596,-0.14478588,-0.14478588,-0.14478582,-0.16808087,-0.14331596,-0.14862512,-0.13340114,-0.1447859,-0.22966233,-0.13340117,-0.07562123,-0.086852394,-0.10702289,-0.060967896,-0.1334059,-0.14478642,-0.14479664,-0.22133875,-0.12812386,-0.13340116,-0.1447866,-0.1447871,-0.14478639,-0.14479437,-0.13535592,-0.17755464,-0.13340111,-0.14478697,-0.1447868,-0.14478666,-0.14479232,-0.14526704,-0.12781724,-0.13340239,-0.14479017,-0.14478908,-0.14480898,-0.14482224,-0.063823454,-0.13340333,-0.14478594,-0.10007019,-0.13340107,-0.2571875,-0.13340099,-0.13669626,-0.13340113,-0.14478596,-0.14478612,-0.0782174,-0.1334017,-0.14478682,-0.09859173,-0.11065883,-0.13340491,-0.14478952,-0.083404,-0.13340738,-0.1448043,-0.13855581,-0.13340774,-0.033634,-0.16627531,-0.13340102,-0.14478591,-0.14478545,-0.13732064,-0.13340971,-0.06475417,-0.13340126,-0.14478588,-0.14478588,-0.14478602,-0.1363939,-0.13091968,-0.13340142,-0.14478658,-0.15811408,-0.13340111,-0.14478582,-0.13715437,-0.13341394,-0.14478934,-0.14478754,-0.14478633,-0.14478672,-0.14478678,-0.13656983,-0.15657571,-0.15690626,-0.13340102,-0.19202894,-0.13340105,-0.14479303,-0.1382176,-0.13340099,-0.14478588,-0.1915083,-0.13340116,-0.144786,-0.14478342,-0.13369927,-0.1334015,-0.1238593,-0.13340099,-0.14478588,-0.14478591,-0.14478493,-0.13510546,-0.11441202,-0.13340127,-0.14478609,-0.14478622,-0.14478642,-0.14478791,-0.14331086,-0.18237996,-0.13340116,-0.14478606,-0.144786,-0.14478636,-0.14478704,-0.09502877,-0.12950526,-0.13340242,-0.18014243,-0.13340105,-0.14478695,-0.14479342,-0.13736208,-0.13340104,-0.1497763,-0.13340104,-0.144786,-0.2025511,-0.13340037,-0.14723541,-0.13340133,-0.14478706,-0.14478691,-0.1447862,-0.14478704,-0.14478675,-0.13705799,-0.13340183,-0.14478657,-0.14478636,-0.14478597,-0.14478615,-0.14478518,-0.13554855,-0.0735906,-0.10737923,-0.13340251,-0.15298569,-0.13340135,-0.26007295
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_kefiri,-0.1004395,-0.12316422,-0.13395466,-0.14544928,-0.14544931,-0.14544934,-0.14544986,-0.12463711,-0.10929718,-0.13395473,-0.14544931,-0.3417423,-0.22850217,-0.1339551,-0.08556121,-0.081893474,-0.1339565,-0.05858896,-0.13395476,-0.14544953,-0.14545025,-0.12536043,-0.112524696,-0.12711628,-0.20043859,-0.13395494,-0.182019,-0.1339567,-0.1509206,-0.13395515,-0.15142563,-0.13395469,-0.14544934,-0.14544937,-0.1454494,-0.124880984,-0.17710656,-0.13395464,-0.14544931,-0.14544931,-0.14544931,-0.1454494,-0.114005774,-0.09162698,-0.1339548,-0.15105425,-0.13395467,-0.14544946,-0.14545222,-0.12481029,-0.13395473,-0.18279888,-0.13395467,-0.14544931,-0.14544934,-0.14544931,-0.12428566,-0.14092903,-0.13395509,-0.14544961,-0.14544949,-0.14544956,-0.14545804,-0.12479515,-0.12719077,-0.13395467,-0.2613474,-0.22333384,-0.13395464,-0.1454497,-0.13097046,-0.13395494,-0.12334165,-0.1339548,-0.14544941,-0.14544956,-0.1454529,-0.16278498,-0.18691605,-0.14998752,-0.14522827,-0.13395467,-0.1454494,-0.14545073,-0.120334074,-0.1339556,-0.08858878,-0.13395485,-0.19008024,-0.13395467,-0.14545041,-0.124470286,-0.1388583,-0.13395476,-0.14544933,-0.15152657,-0.13395473,-0.1454544,-0.12609072,-0.08152827,-0.09427856,-0.10842567,-0.13395467,-0.14544976,-0.14545573,-0.1185138,-0.13395548,-0.14544937,-0.14544931,-0.14544931,-0.14544934,-0.14544871,-0.17989698,-0.13525523,-0.14683668,-0.13395464,-0.14544931,-0.14544931,-0.14544967,-0.124361016,-0.09302626,-0.13395491,-0.1454495,-0.13997786,-0.1339548,-0.14545086,-0.16057305,-0.13395639,-0.14544961,-0.14544994,-0.14544941,-0.14545056,-0.14544871,-0.14332479,-0.13395488,-0.14100276,-0.1339548,-0.114095174,-0.1339548,-0.14544936,-0.0382526,-0.13395889,-0.14545006,-0.14544941,-0.14544936,-0.14544937,-0.1454506,-0.04838411,-0.13395695,-0.14544971,-0.14544934,-0.1784375,-0.13395467,-0.14545023,-0.050761312,-0.13395521,-0.14544949,-0.14544943,-0.14544934,-0.14544931,-0.14545007,-0.12447514,-0.13113372,-0.041086134,-0.13395467,-0.14544934,-0.14544931,-0.14544955,-0.124167606,-0.13396208,-0.14545336,-0.14545174,-0.12766197,-0.13395514,-0.1454565,-0.075820275,-0.09192432,-0.133955,-0.14544943,-0.14544936,-0.14544944,-0.1454542,-0.1410757,-0.13984437,-0.13395467,-0.14544931,-0.14544934,-0.14544934,-0.14545201,-0.13462572,-0.119081676,-0.13395497,-0.14544967,-0.14544943,-0.14544937,-0.14544982,-0.25103784,-0.20219928,-0.13395467,-0.14544937,-0.14544934,-0.14544937,-0.14544974,-0.08916744,-0.11956477,-0.13395476,-0.1454494,-0.14544931,-0.14544937,-0.1454502,-0.12461391,-0.13395467,-0.14544934,-0.14544931,-0.14544931,-0.14544937,-0.14544965,-0.114121355,-0.13395515,-0.15388772,-0.13395461,-0.14544937,-0.18186735,-0.13395496,-0.08963354,-0.12455491,-0.14128093,-0.13395472,-0.14544934,-0.14544936,-0.1454534,-0.14014931,-0.13395527,-0.15839578,-0.15615125,-0.13395473,-0.14544952,-0.14545228,-0.12457959,-0.1339547,-0.2825029,-0.13395464,-0.14544931,-0.14544931,-0.14544931,-0.11451449,-0.13395563,-0.14544961,-0.14544937,-0.14544931,-0.14544937,-0.14545059,-0.12993515,-0.047159404,-0.1339551,-0.14016809,-0.14106366,-0.18954371,-0.13395542,-0.12469162,-0.13395487,-0.13164067,-0.11282956,-0.13395467,-0.14544934,-0.14545023,-0.12490385,-0.13395703,-0.09132757,-0.13395631,-0.13684332,-0.13395602,-0.14545405,-0.06883065,-0.13395923,-0.14545041,-0.14544958,-0.1454494,-0.14544961,-0.14545107,-0.124807276,-0.13395482,-0.2039893,-0.13940226,-0.1339551,-0.104459345,-0.13396491,-0.12609792,-0.13176009,-0.12623805,-0.15109587,-0.1339548,-0.14544982,-0.14545259,-0.12500064,-0.13395521,-0.14544939,-0.14544931,-0.14544931,-0.14544931,-0.14544936,-0.16808087,-0.14331596,-0.14862512,-0.13395467,-0.14544931,-0.22966233,-0.13395493,-0.07562123,-0.086852394,-0.10702289,-0.060967896,-0.13395652,-0.14544955,-0.14545444,-0.22133875,-0.12812386,-0.13395475,-0.14544958,-0.14544973,-0.14544952,-0.14545524,-0.12436575,-0.17755464,-0.13395467,-0.14544971,-0.14544964,-0.14544961,-0.145453,-0.14526704,-0.12781724,-0.13395509,-0.14545071,-0.1454503,-0.14545757,-0.14546806,-0.063823454,-0.1339555,-0.14544933,-0.10007019,-0.13395467,-0.2571875,-0.13395461,-0.12485772,-0.1339547,-0.14544934,-0.1454494,-0.0782174,-0.13395485,-0.14545168,-0.09859173,-0.11065883,-0.13395624,-0.14545074,-0.083404,-0.1339571,-0.14546233,-0.13855581,-0.13395715,-0.033634,-0.16627531,-0.13395467,-0.14544934,-0.14544946,-0.12509358,-0.13395816,-0.06475417,-0.13395472,-0.14544931,-0.14544931,-0.14544958,-0.12474481,-0.13091968,-0.13395475,-0.14544956,-0.15811408,-0.13395467,-0.14544947,-0.12502038,-0.1339601,-0.14545056,-0.14544973,-0.1454494,-0.14544958,-0.14545019,-0.12479241,-0.15657571,-0.15690626,-0.13395466,-0.19202894,-0.13395467,-0.14545459,-0.1254146,-0.13395464,-0.14544931,-0.1915083,-0.1339547,-0.14544931,-0.14545113,-0.13369927,-0.13395482,-0.1238593,-0.13395463,-0.14544931,-0.14544934,-0.14544967,-0.12427574,-0.11441202,-0.13395476,-0.1454494,-0.1454494,-0.14544949,-0.1454518,-0.14331086,-0.18237996,-0.13395467,-0.14544936,-0.14544937,-0.14544949,-0.1454505,-0.09502877,-0.12950526,-0.13395512,-0.18014243,-0.13395467,-0.14544973,-0.14545403,-0.12509112,-0.13395467,-0.1497763,-0.13395467,-0.14544934,-0.2025511,-0.13395576,-0.14723541,-0.13395482,-0.14544979,-0.1454497,-0.14544939,-0.14544973,-0.1454508,-0.12499438,-0.13395497,-0.14544955,-0.1454495,-0.14544934,-0.1454494,-0.14544937,-0.12443584,-0.0735906,-0.10737923,-0.1339552,-0.15298569,-0.13395478,-0.26007295
