Mechanisms of missingness,Taxonomic Level,Learning Rate,Dropout Rate,Number of Epochs,Condition,Mask Ratio,MSE (CLR)_mean,MSE (CLR)_std,MSE (CLR)_median,RMSE (CLR)_mean,RMSE (CLR)_std,RMSE (CLR)_median,MAE (CLR)_mean,MAE (CLR)_std,MAE (CLR)_median,R2 (CLR)_mean,R2 (CLR)_std,R2 (CLR)_median,Pearson (CLR)_mean,Pearson (CLR)_std,Pearson (CLR)_median,Spearman (CLR)_mean,Spearman (CLR)_std,Spearman (CLR)_median,CCC (CLR)_mean,CCC (CLR)_std,CCC (CLR)_median,NRMSE (CLR)_mean,NRMSE (CLR)_std,NRMSE (CLR)_median,MSE (RA)_mean,MSE (RA)_std,MSE (RA)_median,RMSE (RA)_mean,RMSE (RA)_std,RMSE (RA)_median,MAE (RA)_mean,MAE (RA)_std,MAE (RA)_median,R2 (RA)_mean,R2 (RA)_std,R2 (RA)_median,Pearson (RA)_mean,Pearson (RA)_std,Pearson (RA)_median,Spearman (RA)_mean,Spearman (RA)_std,Spearman (RA)_median,CCC (RA)_mean,CCC (RA)_std,CCC (RA)_median,NRMSE (RA)_mean,NRMSE (RA)_std,NRMSE (RA)_median,MSE (RA non-zero)_mean,MSE (RA non-zero)_std,MSE (RA non-zero)_median,RMSE (RA non-zero)_mean,RMSE (RA non-zero)_std,RMSE (RA non-zero)_median,MAE (RA non-zero)_mean,MAE (RA non-zero)_std,MAE (RA non-zero)_median,R2 (RA non-zero)_mean,R2 (RA non-zero)_std,R2 (RA non-zero)_median,Pearson (RA non-zero)_mean,Pearson (RA non-zero)_std,Pearson (RA non-zero)_median,Spearman (RA non-zero)_mean,Spearman (RA non-zero)_std,Spearman (RA non-zero)_median,CCC (RA non-zero)_mean,CCC (RA non-zero)_std,CCC (RA non-zero)_median,NRMSE (RA non-zero)_mean,NRMSE (RA non-zero)_std,NRMSE (RA non-zero)_median,Aitchison distance (mean)_mean,Aitchison distance (mean)_std,Aitchison distance (mean)_median,Bray-Curtis (mean)_mean,Bray-Curtis (mean)_std,Bray-Curtis (mean)_median,Jensen-Shannon (mean)_mean,Jensen-Shannon (mean)_std,Jensen-Shannon (mean)_median,Zero precision_mean,Zero precision_std,Zero precision_median,Zero recall_mean,Zero recall_std,Zero recall_median,Zero F1_mean,Zero F1_std,Zero F1_median,Richness true_mean,Richness true_std,Richness true_median,Richness imputed_mean,Richness imputed_std,Richness imputed_median,Richness abs diff_mean,Richness abs diff_std,Richness abs diff_median,Evenness true_mean,Evenness true_std,Evenness true_median,Evenness imputed_mean,Evenness imputed_std,Evenness imputed_median,Evenness abs diff_mean,Evenness abs diff_std,Evenness abs diff_median,Shannon eff true_mean,Shannon eff true_std,Shannon eff true_median,Shannon eff imputed_mean,Shannon eff imputed_std,Shannon eff imputed_median,Shannon eff abs diff_mean,Shannon eff abs diff_std,Shannon eff abs diff_median,Bray-Curtis rarefied_mean,Bray-Curtis rarefied_std,Bray-Curtis rarefied_median,Jaccard index rarefied_mean,Jaccard index rarefied_std,Jaccard index rarefied_median
MAR,l7_species,0.001,0.7,3000,RUS,0.3,0.16667227996714531,0.02525674462316079,0.17485417282040916,0.40714337624452684,0.031737659847796106,0.4181348369546841,0.20697460855589217,0.021698343664542284,0.20991897202501886,0.33601391837744476,0.055927420009092815,0.31655370181774756,0.6094925947509506,0.043847298771588765,0.6013485663433484,0.6064583728159835,0.040441618000295936,0.6001046769719872,0.5797481242146573,0.05319402439673183,0.569758697607928,0.1562079900743208,0.006498797748008559,0.15518660299207016,0.00027081888455074,5.918688165497893e-05,0.0002873848342513,0.01635747000463814,0.0019008944088231825,0.016952284987890552,0.00741392831695291,0.0008352793653339501,0.0075463070186534,0.06839671724968702,0.07461537188926198,0.07633597244130325,0.5392700121765792,0.06668495718854037,0.5342214482019352,0.5719685049061881,0.05051231158412958,0.5677105298947998,0.5338265654392554,0.06699984475108323,0.5340422418191368,0.14925896722889465,0.021801375070855684,0.14158773878575764,0.0006667267254233001,0.00018672096351519943,0.0006914912606762499,0.025556936241926592,0.0038829735669452074,0.0262923848001422,0.01874165899364974,0.002662431387101681,0.019401280810610752,-2.719347241426523,2.2927835436536683,-1.5831722859887076,0.22170575731804948,0.1235519841258173,0.23519541243353104,0.2274048306431875,0.0720824445769425,0.2291989182048949,0.16686783733326896,0.10085307965417933,0.18252732147163248,0.3024624474806831,0.060305251898902415,0.2817106816645799,4.244161778948869,0.3164994514742822,4.320676962491586,0.41888694990784137,0.04719328414136765,0.4263663465539185,0.5758004283771125,0.03556903552911888,0.5855620432588287,0.8744908694719697,0.01296462211349728,0.8780279759001199,0.9023530913077895,0.03346355882296605,0.9057557701090824,0.8877763186942896,0.014422846614949284,0.888237276710482,21.82880952380952,1.7284199978854815,21.875,20.771428571428572,1.7423319386758969,20.65,4.189285714285715,1.4043211800796702,4.266666666666667,0.9591599596743207,0.002207906529757724,0.959165194278857,0.9564824986217578,0.003619793660396983,0.9570722341426368,0.01209102380735087,0.003104990090846057,0.013069145735854201,19.19836511636945,1.4976653122140426,19.266823653693,18.25815998810422,1.592452528598304,18.14252958106409,3.821398781370731,1.366437986380998,3.816308386993768,0.6273054587688733,0.03219041750111586,0.6371031746031746,0.3469205443701205,0.03555249929466994,0.34209490932926834
MAR,l7_species,0.001,0.7,3000,RUS,0.4,0.1654396617913067,0.018326234466780472,0.1665970300390101,0.40616567951090304,0.022830354519881524,0.408162614739197,0.21370757703983673,0.012250137896653168,0.2137227717842573,0.33828801500943406,0.06765847989271168,0.3408036626032629,0.6062765164361822,0.04361439284970804,0.6069808220272641,0.5699044540696432,0.06954892274153225,0.5797687197879648,0.5684918393074655,0.03839329777028713,0.5660714534338834,0.15868772247240295,0.009654182312236899,0.1601556564061646,0.00024692262219993,3.5292909262958505e-05,0.00024029851639314998,0.01567805650731856,0.0011161274087466042,0.015497306887455951,0.00715099831970067,0.0006317591006720701,0.00729565433061,0.046665146675933335,0.13294779143650318,0.041232928771299,0.5524538817103064,0.05605437913470904,0.5649897728632014,0.5762939399415067,0.05198268503090274,0.5694378962872786,0.5458407787137566,0.05337824123355988,0.5582016997333639,0.1544844534110436,0.026416905601087545,0.14194885693240222,0.00060085413054214,0.00012466647442767916,0.0005605958412846,0.02439791611701628,0.002493507054825864,0.02367191863050025,0.017935721278351472,0.002180698024770755,0.017900308391163147,-4.261639903322457,3.0849714879599692,-2.615399987036581,0.1819784426516214,0.11274679982390297,0.17665336246144345,0.15157924012440144,0.10767894763106364,0.13991416564244719,0.11731191359136081,0.06514788477143535,0.12736988079336195,0.3197451300152808,0.0724073202916043,0.29050425159487425,4.237717635900593,0.23345657350040255,4.258956870065852,0.40403140506309027,0.03569438918797177,0.41220446967946767,0.5655438707999508,0.03373618923681776,0.568874798681316,0.877917172936994,0.01775203866128301,0.8768223010244287,0.9009063698488742,0.033994566301552,0.9030212762346073,0.8888767347038389,0.01833900587622093,0.8859305975847733,21.83586155674391,1.1047678592695995,21.837662337662337,21.017392199303963,1.5704963562805583,21.257575757575758,3.9572979797979797,0.9490716338048129,3.7321428571428568,0.957614488060433,0.0024667849457451958,0.957518673702344,0.9582265495353333,0.0026140561873402254,0.958339809659376,0.01240161740334352,0.003086138129025877,0.011397667492404551,19.1765384504407,0.8584458398244863,19.203986437100106,18.53379283032197,1.2910136870030042,18.78896742101468,3.711422191072379,0.9086960250843152,3.50326393859053,0.626596088045115,0.027477621699799417,0.6307523009203682,0.3540667272936777,0.035650920688718314,0.34203930611346395
MAR,l7_species,0.001,0.7,3000,RUS,0.5,0.17893014158177958,0.014241566034937436,0.17838306177681906,0.42269435290551216,0.016984489773186548,0.4223537105139855,0.2203627731763878,0.01107772063803574,0.21872105582851195,0.30311351755516636,0.044081208852866066,0.3091102595301658,0.5794506463884584,0.03276810125013821,0.58107286777985,0.5768920229702632,0.06663241981175112,0.5985559417786472,0.5395200418804889,0.02989683856237779,0.5422858191437913,0.16244668384986133,0.011224238120822641,0.16008429080906234,0.00027038910053866995,2.229033521992366e-05,0.0002666293927848,0.016431036575197573,0.0006750618105262748,0.0163285282543987,0.007554577251712931,0.0003694614766542667,0.00743109355653545,0.035633295103972874,0.059558841661775316,0.0575243429160924,0.5149773714524454,0.038533476615181764,0.5101671213576953,0.548989402255835,0.03358685768135628,0.5561145826331608,0.5122176114478117,0.03786528355261252,0.508613657669117,0.1501502273817727,0.021088889738636155,0.1475342168785771,0.00064217442131111,7.287701189489235e-05,0.0006258180405657,0.02530523384897187,0.0014218771473701766,0.0250143807458597,0.01872913301515998,0.001061449531663677,0.01880433370051875,-2.633145347476712,1.2667854750246028,-2.4743385872136754,0.1317627778266392,0.11652000527200711,0.0953460032233948,0.14594894820927326,0.07704126199229024,0.15714989018370568,0.10268216747182632,0.09227311662959493,0.06954334884444185,0.2993926460670547,0.05395370415582251,0.29215212816018776,4.382891854765724,0.16473898729506536,4.367852787491347,0.4268336147217844,0.020874573430966586,0.419856785944255,0.5844215023731734,0.018562747177760287,0.5766986821822893,0.8774282634310475,0.011779472851651852,0.8816774558564249,0.8948688803985971,0.02760300163908841,0.8890564435564436,0.8857918786539196,0.013260374649194136,0.8829040150107761,21.609040404040403,0.7951690275535651,21.575,21.12742424242424,1.3432067571334438,21.50378787878788,3.729191919191919,0.6298722411997452,3.693181818181818,0.9580257697003745,0.0029397893430485058,0.9569659996334923,0.9571622499646149,0.002941945670376107,0.9571604286412021,0.012006626866470341,0.003572415571387569,0.01198903544022485,18.996810904129696,0.7082175294721446,18.891752765835527,18.585868737944544,1.170563059377707,18.927150417089656,3.418700245437851,0.5848003542412256,3.3531598115362513,0.6341362560441508,0.029022869330355347,0.6293650793650793,0.3431782987712341,0.021147004881325274,0.3484467372319172
MAR,l7_species,0.001,0.7,3000,RUS,0.6,0.2000024308208142,0.049558893183078996,0.1869809822443396,0.44427531989638636,0.05397397471392833,0.4323801904933055,0.23856916016295582,0.03621565406071597,0.2338343590437562,0.2383930502262122,0.12868605766014754,0.2719151267371306,0.5257604542123163,0.1099147387890248,0.5592066160421996,0.5343774003714812,0.10115252047488651,0.5555624559335621,0.4840030570267603,0.10776843984913821,0.5156103273696189,0.16748287973230655,0.020735928140028097,0.1658297689454326,0.00032214790659668,8.214369179666579e-05,0.0003193966112003,0.01782336414192428,0.00222999682637796,0.01787105478459455,0.00854023868082561,0.0014948590346730687,0.00883070488109485,-0.04603188397341059,0.15863036918901682,-0.0714356489506059,0.446536002735733,0.12858837389388256,0.45548613433144003,0.49374631144381737,0.11998764636522743,0.4966614996712298,0.4413694727712296,0.12798020636290208,0.45464740953063487,0.15187085949822107,0.02896619865518295,0.1416100936062616,0.00084142761249257,0.00029841031871851315,0.0007812912204633,0.02864594432340493,0.004811731764137424,0.027951471944990848,0.021608837827720752,0.003942004789040538,0.022017922799759053,-2.3466737130178705,1.5443394056914392,-1.8770760091505938,0.07588076456882453,0.16159256291426946,0.0612556243773024,0.11688726230608035,0.11365385040345108,0.11974538356030634,0.06474566742408538,0.11982342984575137,0.04472225871668175,0.31012610124386575,0.08519998256370565,0.2714973319967806,4.596720081784436,0.5316025035676107,4.457639333335262,0.4825234854666494,0.08445953545902862,0.4989348257818623,0.620849812946058,0.06783761211480958,0.6252762537808882,0.8669439096486847,0.015895000977478986,0.863103562111132,0.880065850614401,0.04571155691333883,0.8830641727421973,0.8728357735628697,0.023813018300703048,0.8747883714444131,21.33809856809857,1.4465770897969694,21.485714285714288,21.274805194805193,1.5153159095302466,21.313186813186814,4.528754578754579,0.9738193220452862,4.416666666666666,0.9588377142579907,0.004195734186819671,0.9582238997703489,0.9569056149250164,0.002533714399041314,0.9567921497407038,0.01289135833997862,0.002618106440885969,0.01389285857630365,18.839647673609687,1.3758128343291338,18.951330288619765,18.668382136422935,1.3342196742475703,18.604009038558655,4.1465175224689315,0.8939198912595782,4.133575798799819,0.6592024642024642,0.06060424058858856,0.6515151515151514,0.3195315563299882,0.06213903496415806,0.32450142711419155
MAR,l7_species,0.001,0.7,3000,RUS,0.7,0.20991007222737199,0.02718572365393181,0.20166211713867094,0.4573457271292332,0.028770318501403876,0.44902466478243663,0.23868679894679962,0.013361167218956038,0.23793611357349745,0.1821405965586474,0.09250224971009709,0.20156449148495545,0.49959348089582606,0.05957181863441554,0.5093599609539593,0.5278306443050862,0.07203772049600611,0.5659361045453453,0.45325766510518584,0.059193617083845185,0.462728977936645,0.17391256604096622,0.010329358611152951,0.17001531732132205,0.000345912365441,7.613051615813349e-05,0.00032706003799235005,0.01850555853079701,0.001959781423270192,0.018084191757488752,0.00909435332645373,0.0010469457077585812,0.0089209682609902,-0.1614892875732041,0.21901030697938148,-0.09813188981867224,0.42332694201681537,0.06315790187669912,0.4244903983682043,0.4704942537117452,0.056035006193715785,0.4687583994063555,0.42031264006464475,0.06414862952372158,0.42184735923214184,0.1611144840469554,0.02302737811684949,0.15612303131292726,0.0008585116360015201,0.0002368433391578418,0.0007997645303765,0.02907741312156729,0.0038028764200081742,0.02827935833353715,0.023495911022678638,0.004792607105043927,0.021862922737868398,-2.5311229994251763,1.3113374926065153,-1.986267487898893,0.03611093167631952,0.09837986224896665,0.0350347846598466,0.11148928709448631,0.09087336549867256,0.10571304991783526,0.028990889477907688,0.07618724948304877,0.02485695391167995,0.3205720403517017,0.05546209477349417,0.31022445852684477,4.720338212264467,0.28766163533754485,4.665507047310858,0.5138309629446391,0.05915243248835934,0.5040347067459486,0.6411735550910527,0.03734827304857859,0.6352071796167993,0.8533395881968169,0.018587921583456353,0.8519038942882697,0.891968712165558,0.02624244852622264,0.8858135249999515,0.8718142772882137,0.00997093479232946,0.8736321149663178,21.484611915861915,0.6831807164163646,21.45634920634921,20.15235667110667,2.4885863881445003,20.946022727272727,4.970977633477633,1.0010431507934507,4.705357142857142,0.9590734397671641,0.004041276013958211,0.9587281583639584,0.9558104647039741,0.0037627275429878283,0.9564520682431851,0.01246533724557096,0.0028914895789966355,0.012095646070598851,18.93344657237875,0.6462038579742808,18.940855156650464,17.65980722859812,2.1549796104164383,18.42651862196558,4.421752573225275,0.744486307561398,4.365767853014178,0.6758685428328286,0.02993774768979153,0.6784511784511784,0.29985166494312737,0.028545804062940855,0.2953314036433449
MAR,l7_species,0.001,0.7,3000,RUS,0.8,0.21831402357045357,0.0326278823772937,0.22370716209828473,0.4660478166699694,0.03517347718583368,0.4729628696606461,0.2510253223837121,0.03026258753105333,0.24366978137134804,0.14509856658918752,0.08692820625901258,0.12000528485707476,0.46993664017654524,0.0699285112917453,0.4609779351504052,0.4870368612317364,0.08737260487985017,0.5190354768434835,0.4073441953938093,0.12384847226019774,0.4215708956880464,0.18353155711015873,0.01078298384324703,0.1853102278855437,0.00059407186320188,0.0007799921358369288,0.00039070526432845,0.02200861388946388,0.011039966680023428,0.01976611729869215,0.0097337345271018,0.0024252044931964687,0.0092756010431175,-1.226928134231485,3.0323402736021468,-0.17346504713212169,0.4032504269498819,0.10638911307698601,0.40532277481729817,0.4312785010552026,0.10025207108357805,0.43799242067287203,0.38892973278495374,0.12783061422160621,0.40408826644847917,0.2217583715848565,0.12167387564981476,0.1862271550438287,0.0016614808898748699,0.0026560443409454604,0.0008773859410954,0.03520541018690323,0.021655381251853272,0.02961332987023505,0.025804524528603802,0.009837191940503719,0.0229832067665926,-11.560429698045546,21.326925183818645,-3.9823806141889984,0.08928429154838177,0.18289196144021083,0.04074582870959635,0.11127082201244295,0.11601812361504024,0.12775847303651836,0.05930315212932593,0.12930250440934446,0.02595941307073795,0.4711636180078794,0.3115214640825352,0.36611500137447556,4.834207478351067,0.36638541759402127,4.8687792463760875,0.549956000781254,0.13702405386560096,0.5240714589361406,0.6670789199189548,0.08795840139607321,0.6585991371728626,0.841433735704712,0.0469374741516808,0.8570937719491781,0.9019667705106199,0.043087002889731406,0.9050300164752082,0.8687790384405799,0.018056867947718182,0.8766637400111976,21.48763791763792,1.4803753791590106,21.357142857142854,18.20797646797647,5.223718135796266,19.557142857142857,5.855416805416806,4.1878535804223995,4.75,0.9585875845317201,0.00280519259675094,0.9579217566123792,0.9562568393341797,0.008414223039234755,0.9575485422725364,0.01491946856296982,0.004594871599569056,0.014532448506360249,18.924004205373013,1.2712214946283047,18.831668616215445,15.988010206574236,4.574975139586739,17.103735702818646,5.227248002432086,3.5937767747094727,4.01288589145548,0.694599124581703,0.07383829628829323,0.680952380952381,0.2706927942422774,0.07294640485310763,0.2872382945258717
MAR,l7_species,0.001,0.7,3000,RUS,0.9,0.2301470830793689,0.05548349984024415,0.2117094452248652,0.47692687062385775,0.054648809647532506,0.4601025652055823,0.2697196519060788,0.039800823371823696,0.25289049607562447,0.12441412157585677,0.10314119020957985,0.1221652753273264,0.4306482451608922,0.11227102622161121,0.46855543294881785,0.3832140414252799,0.14384218860710013,0.3944959584621352,0.37473318852643733,0.1181683170494543,0.44215908234277157,0.18833486796217527,0.022157049350122623,0.18025379742873104,0.00037513690962022,0.00014094376626609553,0.0003201446577005,0.01907881106416635,0.0035175556535323674,0.017892557250241248,0.009539310238248989,0.0017974348150286942,0.00898770671893215,-0.28219631560762043,0.36485403349765627,-0.12818016420756734,0.3719164067650199,0.11141158643736261,0.41744883673354427,0.41356099887795583,0.1036869355305041,0.45189716052475504,0.3666976209564162,0.11125100369880865,0.4159803336753096,0.18769571422758768,0.03660009430403304,0.1821093707852616,0.0009508398600748799,0.0005079553507396435,0.00074687008332795,0.029967390601136117,0.007659080350498473,0.0273284120019599,0.02403909373617337,0.007521903248621736,0.021437331727663198,-4.248834273368677,2.3780534579869066,-3.3650824918440145,-0.04659214488566107,0.1851302861307765,-0.02214528954179575,0.01616218797423784,0.1583555501907164,0.0240183155551425,-0.01593250233876498,0.09181666669824783,-0.014113515566603549,0.4001580768383651,0.13656582722536062,0.3732358640208441,4.91760449300579,0.5822535833721469,4.732185225633758,0.5389710284610707,0.10155506704912089,0.5078054296196698,0.666450466005955,0.07212528100885583,0.639979246637878,0.8498435844251079,0.028079453839381947,0.8521660846791794,0.8720691588641509,0.037271973370175834,0.8723092809160065,0.8597783282567988,0.009863936433143195,0.8593379970696878,21.011406926406927,2.2364639852351385,22.05,19.943106060606063,3.2606087683280784,21.375,4.1212012987012985,2.4599754221638768,3.8625,0.9578569740666861,0.0052423705233321976,0.95694829011193,0.9557996348318216,0.004688503053672945,0.9571415845521312,0.01218746842320627,0.005141462075899998,0.012221376453567401,18.515777517838632,2.0719526903408014,19.348169318369603,17.517077346279997,2.893962102015744,18.820571484823013,3.7949742333751573,2.2341137875885444,3.51781902266626,0.697132732250328,0.06406910318378863,0.6730442176870748,0.2732951523256384,0.058287779369304925,0.29968660070451925
MCAR,l7_species,0.001,0.7,3000,EST,0.1,0.23262168398699798,0.026833732535249677,0.23512267597985237,0.48156533310829214,0.02821571538655628,0.48489447448230594,0.25168864622543474,0.03254919059565902,0.24852467274139234,0.3221592230801376,0.04820992056975314,0.3211717283002953,0.6045266636790779,0.03333343784047005,0.5967173026321348,0.5454950522522484,0.08268873413938678,0.5416041116875265,0.5632046377903794,0.06086409941260163,0.5719650621242869,0.16578739378768903,0.014402596777028934,0.1699321370384081,0.00026061232297149,6.11581696497753e-05,0.0002466308439639,0.01605090541835237,0.001819877353209321,0.0157042039852167,0.007197463344914399,0.0007869341064958757,0.00717372716313365,0.047193191291758176,0.15048696080020332,0.0855576094648938,0.5610321218032384,0.034765113712581425,0.5525166676251161,0.5891145498382785,0.03715521662936587,0.5790600909447187,0.5573130818197962,0.037024654019327634,0.5517757908095049,0.14502917181134728,0.025820950645586087,0.1488128831118246,0.00064139011534139,0.00022438151994179153,0.00056361653504795,0.02501936162562311,0.004139465771721511,0.0237384920665443,0.01880329648856445,0.00404591924474925,0.017635487666480848,-2.8044572183607097,1.3757581444424511,-2.3968854565003785,0.23453402220520098,0.06578281577026131,0.2411009522917947,0.20256096036726956,0.04763458877076141,0.19670837166185728,0.1807400567821656,0.05990499309237762,0.1785681121218196,0.2807128758787488,0.06266757262623923,0.28967019444574055,5.0096470324185205,0.3198708586965508,5.0616876487603655,0.40665667898766705,0.044461777017016854,0.40531558471705575,0.5600894392990791,0.03177836214258611,0.5636352333970075,0.8821627758012166,0.008221553555112553,0.8811304249285521,0.9081080753810863,0.022108339549887526,0.9091754307064276,0.8947420222622299,0.008124171805086686,0.8935769949061387,23.021428571428572,1.3140829726303114,23.142857142857142,21.928571428571427,2.2208045364497173,22.57142857142857,4.592857142857143,1.3826139429330024,4.214285714285714,0.9568025594384142,0.0008654553517954755,0.956991172782728,0.9571750320490067,0.0025729365885310547,0.9566194896421203,0.01186123934762554,0.0017594102999480604,0.0113966488156613,20.17458649408586,1.099050105321304,20.2661488440867,19.224823345834796,1.8912201404027653,19.75506498587231,4.063852550487951,1.116259560866334,3.7708879696438506,0.6016082529281461,0.019735829814232452,0.6094426406926408,0.3822191795271245,0.026838800830193542,0.3775183231714936
MCAR,l7_species,0.001,0.7,3000,EST,0.2,0.24191405743813837,0.02968248833951745,0.23677652790890552,0.4910354463831079,0.02978157210760284,0.4865842506716706,0.25582485272180044,0.035721985042700626,0.2528710215068205,0.2852035840152475,0.06972043071193983,0.30469539559415576,0.5748715046419626,0.05456297832104319,0.5936281322721468,0.5666083951609926,0.10904246929694066,0.5757214858695101,0.5331633915862675,0.06705328317760165,0.5346050294895186,0.16299643122365232,0.010114958902997188,0.1664654768900754,0.00026226757962682,3.3427042165057616e-05,0.00026357301259470004,0.016166134018020563,0.0010130759203015281,0.016234825498479752,0.00751071469828319,0.0005734243309607855,0.0075653916651732996,0.020185272887370605,0.10584494656318956,0.0502606506715658,0.5261367911664397,0.05558569292844266,0.5396381352730011,0.5590517503687332,0.05089623239077941,0.5686503716439679,0.5200530116285411,0.056986231789497764,0.5300966324909533,0.13460764894610205,0.026479262410619694,0.1366236550417756,0.00061759503981616,0.00011633289014043938,0.00061026514851975,0.02475767369603981,0.002273673722473548,0.02469569003429855,0.01851261322082506,0.0019046076006396888,0.01840749799627925,-2.448376069084265,0.6874286763590747,-2.2863280232248155,0.18271432361383394,0.11841145716691327,0.23723623775705094,0.13870600468643943,0.07935871203173651,0.14542717916736944,0.13925380614220667,0.09313810542472514,0.17862364354782007,0.247644521568727,0.05832325917142228,0.2470955320438014,5.098389519678518,0.28085340978444256,5.063110701101121,0.4243553804530027,0.03239847469928373,0.4274446290822955,0.5754747111089855,0.026075898952201713,0.5757217695831074,0.8754658232212635,0.010368089257164875,0.8723423866446678,0.8929885669400444,0.0430288519941335,0.9141193534029466,0.8835332723236824,0.019217369762733798,0.8920750806465092,23.858620689655176,1.0044753864357974,23.913793103448278,23.289655172413795,2.66930111644558,22.60344827586207,4.803448275862069,0.6099648144859012,4.879310344827585,0.9575425108826818,0.0019710994243489015,0.9578473354087376,0.9591400512187629,0.0014555378298761672,0.9595471591376428,0.01149623488797238,0.001899787190062265,0.012253260199962101,20.92550874610042,0.8809343446992598,20.97309446066814,20.48624158193371,2.290448085645774,19.916733966346406,4.229574631298671,0.5894434118671021,4.214918928564191,0.6049764785411389,0.03185440113405834,0.5987139910574619,0.37454372866676805,0.0329415549042915,0.38527347946429835
MCAR,l7_species,0.001,0.7,3000,EST,0.3,0.22846284523434482,0.018048860759395643,0.2223759036934106,0.4776440931306375,0.018825677846900608,0.4715635574699044,0.24627768192594188,0.0358181480535025,0.23431870702389418,0.3291665086014731,0.04776829791136688,0.340150813664889,0.604337283115765,0.039124106638550676,0.6174378815441576,0.5794306433453407,0.1238791162574612,0.6267365983800159,0.5566289405568761,0.07223546118568692,0.5728733636110559,0.15634297102217834,0.010964540651961237,0.1599603449318818,0.00025383654619575,3.4772404886211864e-05,0.00024919567565505004,0.015898847668464923,0.0010868859751876178,0.01578016360609885,0.0070008059226149,0.00043842564516828185,0.006946418834554199,0.06134948699793143,0.11698724798184802,0.0769729030321304,0.5627006067532982,0.02443506637828147,0.5616560504863597,0.5930212273318557,0.0266211198503765,0.5901660916450596,0.5603125385377922,0.02597261055578119,0.5605841556117293,0.12888862334221257,0.018652099977726305,0.13374065521273237,0.00059087022635464,0.00010152059263705297,0.0005702205890264,0.02422816783591721,0.002072601604348787,0.02386983777102225,0.01768151803740274,0.0019447640963332635,0.017793521992637902,-2.312951667745229,0.7524691594827694,-2.082186935409573,0.25895909809631895,0.053160662475421824,0.25591592241466604,0.19958639230705302,0.0406664294677351,0.198838442400933,0.20420698867506099,0.04884569133126452,0.19962855064510965,0.23529074536901368,0.040887505328060667,0.2442802415637206,4.982077912571433,0.20481892185461573,4.913666913542514,0.3955455346277452,0.02477104895200771,0.39247266415231635,0.557898345967508,0.017823201941514842,0.5576250039660133,0.8830398229746439,0.011593412812403026,0.8789298673247921,0.9071131005190892,0.017410796862367173,0.9070260504590864,0.8947740166555374,0.008700339550470587,0.8980095312709615,23.561444308445534,1.1814369664202065,23.74418604651163,22.168788249694003,1.4414608927433779,22.24418604651163,3.826927784577723,0.5075322623293591,3.77906976744186,0.9575743498911148,0.0016718659392642927,0.9578683255650187,0.9574265328664883,0.001419146641975596,0.9579065521881154,0.01246366217884233,0.001474067917668764,0.012402703562755149,20.657316862511394,0.9736177440826125,20.83799781702281,19.45726396837903,1.234669113036152,19.543687483629654,3.54878218145466,0.4192509405186505,3.5269275940452416,0.5945060213980772,0.015232831396903504,0.5901711276875823,0.3941039784763486,0.016734515355027995,0.3969033738531451
MCAR,l7_species,0.001,0.7,3000,EST,0.4,0.2361724142583302,0.014174438903479252,0.23273179904260494,0.48578728016051526,0.014264668574226777,0.48241862813483416,0.24195314272343166,0.017737681987735437,0.23826129998598,0.30472770512570124,0.04005770356575383,0.31341612010332937,0.5951724069745165,0.031230850673577136,0.6015294798658897,0.6148449135734112,0.05680780605353674,0.6351316200085468,0.5602462582038746,0.037585806520437366,0.571923792012746,0.15594720089414899,0.014171702217993626,0.1532736588290194,0.00027165008470273,1.4734763810473049e-05,0.00027459224593395,0.01647624859587646,0.00045131525033779356,0.0165708011137107,0.00740468459672098,0.0003913499567277153,0.0072981530979777,-0.00762559029082783,0.05973964426676272,-0.0169796026292756,0.5469465306536591,0.028699759670534723,0.5539191950277168,0.5774682485086081,0.033576290670491865,0.5895881369722471,0.5433296121707137,0.027010500541982823,0.5466961820482661,0.12510586202437426,0.02445572629425899,0.12771768203230885,0.00064652771987135,5.178170166522289e-05,0.00064331041845355,0.02540831935768948,0.001024709871713764,0.0253627541185652,0.019481026476459752,0.0009201865183348807,0.0196314791667428,-2.577343929549022,0.5669657581152472,-2.6629638903375827,0.23053521974147398,0.07827290142291596,0.26404044928366516,0.1885108742568255,0.029007774624265396,0.19302060471327837,0.18121297388299468,0.0652291042635631,0.20088271086301857,0.22699710609698703,0.04948185310865824,0.2352301304167575,5.063643479860413,0.14949086917225404,5.0255568024634005,0.41836467971473823,0.022111272555116458,0.4123456500357423,0.5711550150632,0.018484501221030458,0.5652133161298615,0.8724876320855346,0.010325195829798616,0.8720741994120125,0.918513878525766,0.01807091316110876,0.9226835368823199,0.894815543300162,0.0107960527011148,0.9003240822274272,23.9037410540013,0.5222645174499826,23.845315549772284,21.57530904359141,1.3753768788225522,21.284320104098896,4.556408588158751,0.36168332884902743,4.594827586206897,0.9562879585527695,0.0013603865363964426,0.9558263481258138,0.9566948401474951,0.0017072824198662018,0.9563848782132294,0.01254401479942945,0.001067166579138458,0.0127117298743692,20.86615815006967,0.438026800733964,20.822297984652174,18.884802838869984,1.1458304058112172,18.691104791210442,4.068246093451332,0.28533834146119963,4.10490814335955,0.5949164579778461,0.015299154888074117,0.588972023422251,0.39601837609930474,0.016322269196671943,0.4006287223997034
