#OTU ID,B005.0,B005.1,B005.2,B005.3,B005.4,B005.5,B005.6,B014.0,B014.1,B014.2,B014.3,B014.4,B014.5,B014.6,B029.0,B029.1,B029.2,B029.3,B029.4,B029.5,B029.6,B043.0,B043.1,B043.2,B043.3,B043.4,B043.5,B043.6,B044.0,B044.1,B044.2,B044.3,B044.4,B044.5,B044.6,B061.0,B061.1,B061.2,B061.3,B061.4,B061.5,B061.6,B063.0,B063.1,B063.2,B063.3,B063.4,B063.5,B063.6,B069.0,B069.1,B069.2,B069.3,B069.4,B069.5,B069.6,B103.0,B103.1,B103.2,B103.3,B103.4,B103.5,B103.6,B109.0,B109.1,B109.2,B109.3,B109.4,B109.5,B109.6,B122.0,B122.1,B122.2,B122.3,B122.4,B122.5,B122.6,B123.0,B123.1,B123.2,B123.3,B123.4,B123.5,B123.6,B125.0,B125.1,B125.2,B125.3,B125.4,B125.5,B125.6,B148.0,B148.1,B148.2,B148.3,B148.4,B148.5,B148.6,B151.0,B151.1,B151.2,B151.3,B151.4,B151.5,B151.6,B165.0,B165.1,B165.2,B165.3,B165.4,B165.5,B165.6,B168.0,B168.1,B168.2,B168.3,B168.4,B168.5,B168.6,B177.0,B177.1,B177.2,B177.3,B177.4,B177.5,B177.6,B185.0,B185.1,B185.2,B185.3,B185.4,B185.5,B185.6,B193.0,B193.1,B193.2,B193.3,B193.4,B193.5,B193.6,B198.0,B198.1,B198.2,B198.3,B198.4,B198.5,B198.6,B211.0,B211.1,B211.2,B211.3,B211.4,B211.5,B211.6,B221.0,B221.1,B221.2,B221.3,B221.4,B221.5,B221.6,B224.0,B224.1,B224.2,B224.3,B224.4,B224.5,B224.6,B228.0,B228.1,B228.2,B228.3,B228.4,B228.5,B228.6,B236.0,B236.1,B236.2,B236.3,B236.4,B236.5,B236.6,B272.0,B272.1,B272.2,B272.3,B272.4,B272.5,B272.6,B287.0,B287.1,B287.2,B287.3,B287.4,B287.5,B287.6,B291.0,B291.1,B291.2,B291.3,B291.4,B291.5,B291.6,B295.0,B295.1,B295.2,B295.3,B295.4,B295.5,B295.6,B301.0,B301.1,B301.2,B301.3,B301.4,B301.5,B301.6,B325.0,B325.1,B325.2,B325.3,B325.4,B325.5,B325.6,B327.0,B327.1,B327.2,B327.3,B327.4,B327.5,B327.6,B334.0,B334.1,B334.2,B334.3,B334.4,B334.5,B334.6,B336.0,B336.1,B336.2,B336.3,B336.4,B336.5,B336.6,B358.0,B358.1,B358.2,B358.3,B358.4,B358.5,B358.6,B363.0,B363.1,B363.2,B363.3,B363.4,B363.5,B363.6,B364.0,B364.1,B364.2,B364.3,B364.4,B364.5,B364.6,B375.0,B375.1,B375.2,B375.3,B375.4,B375.5,B375.6,B379.0,B379.1,B379.2,B379.3,B379.4,B379.5,B379.6,B400.0,B400.1,B400.2,B400.3,B400.4,B400.5,B400.6,B426.0,B426.1,B426.2,B426.3,B426.4,B426.5,B426.6,B438.0,B438.1,B438.2,B438.3,B438.4,B438.5,B438.6,B440.0,B440.1,B440.2,B440.3,B440.4,B440.5,B440.6,B461.0,B461.1,B461.2,B461.3,B461.4,B461.5,B461.6,B511.0,B511.1,B511.2,B511.3,B511.4,B511.5,B511.6,B522.0,B522.1,B522.2,B522.3,B522.4,B522.5,B522.6,B562.0,B562.1,B562.2,B562.3,B562.4,B562.5,B562.6,B576.0,B576.1,B576.2,B576.3,B576.4,B576.5,B576.6,B634.0,B634.1,B634.2,B634.3,B634.4,B634.5,B634.6,B640.0,B640.1,B640.2,B640.3,B640.4,B640.5,B640.6,B651.0,B651.1,B651.2,B651.3,B651.4,B651.5,B651.6,B688.0,B688.1,B688.2,B688.3,B688.4,B688.5,B688.6,B782.0,B782.1,B782.2,B782.3,B782.4,B782.5,B782.6,B809.0,B809.1,B809.2,B809.3,B809.4,B809.5,B809.6,B819.0,B819.1,B819.2,B819.3,B819.4,B819.5,B819.6,B836.0,B836.1,B836.2,B836.3,B836.4,B836.5,B836.6,B853.0,B853.1,B853.2,B853.3,B853.4,B853.5,B853.6,B900.0,B900.1,B900.2,B900.3,B900.4,B900.5,B900.6,B917.0,B917.1,B917.2,B917.3,B917.4,B917.5,B917.6,B928.0,B928.1,B928.2,B928.3,B928.4,B928.5,B928.6,B941.0,B941.1,B941.2,B941.3,B941.4,B941.5,B941.6,B957.0,B957.1,B957.2,B957.3,B957.4,B957.5,B957.6,B972.0,B972.1,B972.2,B972.3,B972.4,B972.5,B972.6,B991.0,B991.1,B991.2,B991.3,B991.4,B991.5,B991.6
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellia_unclassified|f__Tissierellia_unclassified|g__Ezakiella|s__Ezakiella_SGB6726,0.001072188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091184094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003508223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022426147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039392026,0.0,0.0,0.0,0.0,0.0,0.0,0.00026972912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00073742477,0.0,0.0,0.0008993992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097180286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009064963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083985156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026265657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010759206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010859488,0.0,0.0,0.0,0.0,0.0,0.0010778671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007681195,0.0,0.0,0.0,0.0010780068,0.0,0.0,0.0,0.0,0.0,0.0,0.0005939297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021471169,0.0,0.001078048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038479382,0.0,0.0,0.00040087788,0.0,0.0,0.0,0.0,0.00011280181,0.0,0.0,0.0,0.0,0.0,0.00029561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040501458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011100471,0.0010053947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026396016,0.0,0.0,0.0,0.0008534728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087020925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010582464,0.0,0.00104946,0.0010942094,0.0,0.0,0.0,0.000118873606,0.0,0.000137571,0.0,0.0,0.0,0.0,0.0,0.0,0.00065257365,0.0,0.0010115702,0.0,0.0011098322,0.0,0.0,0.00071799784,0.0,0.00051988685,0.0,0.0,0.0004021082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026693937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008850518,0.0,0.0,0.0,0.0,0.0,0.0,0.0008910146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008285739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp_AP8,0.0010724799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009111841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035075107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002240473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039380288,0.0,0.0,0.0,0.0,0.0,0.0,0.0002696157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007359841,0.0,0.0,0.0008996102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097243296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00090508483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083925435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026243596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010775022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010867381,0.0,0.0,0.0,0.0,0.0,0.001077244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076716207,0.0,0.0,0.0,0.0010770117,0.0,0.0,0.0,0.0,0.0,0.0,0.00059298123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021454663,0.0,0.0010776089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003844054,0.0,0.0,0.0004007391,0.0,0.0,0.0,0.0,0.00011275557,0.0,0.0,0.0,0.0,0.0,0.00029531508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004043639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011095877,0.0010057141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026375393,0.0,0.0,0.0,0.00085236545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008695783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010594127,0.0,0.0010491253,0.0010948237,0.0,0.0,0.0,0.00011870391,0.0,0.0001375464,0.0,0.0,0.0,0.0,0.0,0.0,0.00065209024,0.0,0.0010106146,0.0,0.0011099955,0.0,0.0,0.0007175754,0.0,0.00051944033,0.0,0.0,0.0004017439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026654662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088413846,0.0,0.0,0.0,0.0,0.0,0.0,0.0008891183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008282262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_kefiri,0.0010722104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035123643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002245368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003942455,0.0,0.0,0.0,0.0,0.0,0.0,0.00027006218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007375506,0.0,0.0,0.0008996721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009719401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009063191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008399714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026294278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010761761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010858832,0.0,0.0,0.0,0.0,0.0,0.001077581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076834555,0.0,0.0,0.0,0.001077679,0.0,0.0,0.0,0.0,0.0,0.0,0.0005942447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021498617,0.0,0.0010778963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038505482,0.0,0.0,0.00040126554,0.0,0.0,0.0,0.0,0.00011297688,0.0,0.0,0.0,0.0,0.0,0.00029588272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040533225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011096116,0.0010056383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026423694,0.0,0.0,0.0,0.0008534793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087030965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010582888,0.0,0.0010494167,0.0010941562,0.0,0.0,0.0,0.000119033786,0.0,0.00013779954,0.0,0.0,0.0,0.0,0.0,0.0,0.0006528968,0.0,0.0010112821,0.0,0.0011094905,0.0,0.0,0.0007182576,0.0,0.00052025315,0.0,0.0,0.0004024336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088507443,0.0,0.0,0.0,0.0,0.0,0.0,0.0008907767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008287718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_pacaensis,0.0010719583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009119858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035081545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022437602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039374537,0.0,0.0,0.0,0.0,0.0,0.0,0.00026977863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007374241,0.0,0.0,0.0008993015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097146834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009066838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008395906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026266882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010755387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010856937,0.0,0.0,0.0,0.0,0.0,0.0010777641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007683847,0.0,0.0,0.0,0.0010779044,0.0,0.0,0.0,0.0,0.0,0.0,0.00059426087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021479392,0.0,0.0010777148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038482025,0.0,0.0,0.00040100428,0.0,0.0,0.0,0.0,0.00011308501,0.0,0.0,0.0,0.0,0.0,0.00029578226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040522168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011099424,0.0010049863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026399374,0.0,0.0,0.0,0.0008533951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087005534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010577973,0.0,0.0010482466,0.0010939826,0.0,0.0,0.0,0.00011899952,0.0,0.00013777462,0.0,0.0,0.0,0.0,0.0,0.0,0.0006523024,0.0,0.0010113585,0.0,0.00110962,0.0,0.0,0.0007176319,0.0,0.00052001426,0.0,0.0,0.00040233796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002672694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008849939,0.0,0.0,0.0,0.0,0.0,0.0,0.0008909173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008281619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Macrococcus|s__Macrococcus_caseolyticus,0.0010719182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009120318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035068148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000393699,0.0,0.0,0.0,0.0,0.0,0.0,0.00026965427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007375317,0.0,0.0,0.0008992037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009715944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00090664456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083975116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026261125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001075571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010855505,0.0,0.0,0.0,0.0,0.0,0.0010777994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076841697,0.0,0.0,0.0,0.0010777976,0.0,0.0,0.0,0.0,0.0,0.0,0.0005940889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021473617,0.0,0.0010778285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038472447,0.0,0.0,0.0004009247,0.0,0.0,0.0,0.0,0.000112931644,0.0,0.0,0.0,0.0,0.0,0.0002957188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004051469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011097356,0.0010050678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002639273,0.0,0.0,0.0,0.00085349975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087025115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010580419,0.0,0.0010487835,0.001093768,0.0,0.0,0.0,0.00011896671,0.0,0.000137637,0.0,0.0,0.0,0.0,0.0,0.0,0.0006523266,0.0,0.0010114693,0.0,0.0011094576,0.0,0.0,0.00071766065,0.0,0.00051997096,0.0,0.0,0.00040222655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002671216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008850639,0.0,0.0,0.0,0.0,0.0,0.0,0.00089081837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008282641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
