Taxonomic Level,Learning Rate,Dropout Rate,Number of Epochs,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l5_family,0.001,0.3,3000.0,A,MNAR,0.7,0,1.4153880994168601e-05,105423904,1.5586714086168187,1.2484676241764616,0.8100118087482213,0.8190895649315899,0.9077601242756181,0.6356267079499225,0.894064977303192,0.11365152560140197,0.00017320932181743348,0.013160901253996,0.0035075756558169756,0.9464826898391817,0.9741897698544715,0.7412151696755839,0.9711180846004619,0.029122643275157338,0.00046117642258960626,0.021475018570180707,0.009029414826417451,0.9409907457202858,0.9715979004920318,0.8349834336187365,0.9679402674038136,0.04752606787570884,10.576023835087465,0.12978029926522808,0.1618381082442781,,0.0,,18073,27.638297872340427,53.93617021276596,26.29787234042553,0.5194437025418327,0.4808872072413093,0.04995088052180187,5.6035056608590095,7.01482015732686,1.4272713521813123,0.1300317506660341,0.4804635606854272
l5_family,0.001,0.3,3000.0,A,MNAR,0.6,0,1.4153880994168601e-05,1101285531,1.3127310013765323,1.145744736569421,0.5839652700766753,0.8482920094840007,0.9229807369742036,0.7190522423511785,0.9224059851015489,0.10493728521310323,0.00013414192971052789,0.011581965710125717,0.0028515691593823576,0.9581412060461475,0.9795075958637921,0.805220450256231,0.9793920570758613,0.025628750591733456,0.00035990192077800157,0.018971081170507956,0.00757625560719114,0.9537039396735544,0.9773989427934281,0.870241706429795,0.9772523705751753,0.04198441373371115,9.706847427349853,0.1055080588971472,0.1398622588031215,,0.0,,18900,27.526315789473685,37.63157894736842,10.210526315789474,0.5246104164792994,0.4651606881376151,0.05944972834168425,5.677139796713609,5.393324859317811,0.3660876717117842,0.10705096073517124,0.5996002626907423
l5_family,0.001,0.3,3000.0,A,MNAR,0.4,0,1.4153880994168601e-05,1103274778,1.475173389034514,1.2145671611872741,0.6251694516055768,0.8285115558619369,0.9128506392666617,0.7175108445513759,0.9121485994928671,0.10357890376887897,9.084306517738173e-05,0.009531162844972366,0.002518228091314812,0.9713252401697864,0.9866832796505007,0.7907521295963439,0.98613884252465,0.021767445606494577,0.00023325174583664922,0.01527258150532022,0.006408904346596821,0.9684786561206653,0.9854789527800426,0.8196957599154598,0.9848168688529199,0.03488398847452663,9.990085060166424,0.09317443937864806,0.13092116185420266,,0.0,,19037,28.636363636363637,38.22727272727273,10.409090909090908,0.5217429724679786,0.4572952795493693,0.06444769291860929,5.732871948479491,5.28685337220658,0.49212235275240757,0.0957680497786607,0.595735813924907
l5_family,0.001,0.3,3000.0,A,MNAR,0.1,0,1.4153880994168601e-05,1993197758,1.219141236051882,1.1041472891113224,0.5505736030145643,0.8596336924965398,0.9284340831081148,0.7677763310490024,0.9277604136161225,0.10395755984463696,4.746886769737957e-05,0.006889765431230556,0.0019152788283176851,0.9854411266535161,0.9928509262677877,0.8246593044672602,0.9927966666043863,0.01591894681352145,0.00012171908470946619,0.011032637250878241,0.00486417698063208,0.984044064703652,0.9921825750946269,0.8638926197426207,0.9921150264513958,0.0254943978333649,9.376781079240027,0.07086531664775435,0.11235195084970016,,0.0,,18073,28.714285714285715,37.285714285714285,8.571428571428571,0.5169747122138708,0.4625170144977272,0.054457697716143665,5.657016517724267,5.327801705424129,0.3292148123001373,0.07197793077281818,0.616671038060267
l5_family,0.001,0.3,3000.0,A,MNAR,0.5,0,1.4153880994168601e-05,2503764752,1.3078024031315663,1.1435918866149613,0.582747681116811,0.8490044189666364,0.9230489137357374,0.7418355297297418,0.9221882386171991,0.10498817242482904,0.00012783549541175884,0.011306436017231905,0.002801253481282738,0.9596486375069543,0.9813862431923531,0.8219120114868701,0.9806209441214254,0.02501905427968007,0.0003365439777083866,0.01834513498746702,0.007316024945190023,0.9554588099357706,0.9796362062042187,0.8638198524590416,0.978701782097951,0.04059998477155757,9.73930409532725,0.1036463788074613,0.14089704622165494,,0.0,,16072,28.0,36.67857142857143,8.678571428571429,0.525445762485613,0.4572136310718135,0.06823213141379962,5.748620380584532,5.178001269846384,0.5888102089093755,0.10450739529261181,0.6042291941853789
l5_family,0.001,0.3,3000.0,A,MNAR,0.3,0,1.4153880994168601e-05,324738294,1.2167380610287781,1.103058502994641,0.5621385483656941,0.8598687281498264,0.9282116382385464,0.7350944043716198,0.9273704161970674,0.10188303090079755,0.00012523077180548258,0.011190655557449821,0.0027858207157851,0.9609068090163188,0.9814442655265156,0.8153651242070642,0.9810248142617572,0.025856243206768274,0.00032651271365353595,0.018069662798556478,0.007209218536636024,0.9569648373356224,0.9796900627517121,0.8612332111807163,0.9791779474338056,0.04175540088944749,9.379351061148112,0.10307536648404868,0.13726570871421645,,0.0,,19037,28.333333333333332,38.95238095238095,10.619047619047619,0.5213661510862794,0.45552425277533987,0.06584189831093963,5.7124896714640325,5.2965916940520685,0.45378228411996496,0.10384789520157486,0.6021383200983719
l5_family,0.001,0.3,3000.0,A,MNAR,0.8,0,1.4153880994168601e-05,3938117972,1.5221878619329754,1.2337697767140252,0.6807816660133814,0.8231973392068382,0.9084175376087649,0.7068418611000471,0.9070966223653335,0.1035478107795297,0.000245663999510555,0.015673672176951866,0.003980218202012261,0.9239728158902112,0.9627126236065188,0.7861182235809525,0.9625908954659206,0.03579582178115816,0.000658191586396678,0.025655244812643634,0.010519541438743694,0.916012399799937,0.9589296968319759,0.8431550293933285,0.9587698649363742,0.05859895159463777,10.282614855282608,0.14726807347445367,0.1893486793926383,,0.0,,19037,27.512820512820515,44.41025641025641,17.205128205128204,0.5235528625463959,0.47265840184765484,0.0517317145418794,5.652172166133428,5.996747314300012,0.5074647462766667,0.14759516892205865,0.5261220700332296
l5_family,0.001,0.3,3000.0,A,MNAR,0.2,0,1.4153880994168601e-05,513517814,1.4504449122332421,1.2043441834597126,0.6038899548872331,0.8337946068935744,0.9150609807322163,0.7359417567708908,0.9140156153307538,0.11424601858401512,0.00015174936177711064,0.012318659090059707,0.003052645804199833,0.952713488220605,0.9776170662771603,0.824773456596684,0.9771146486633644,0.027258916952906737,0.0003920392781130347,0.01979998177052279,0.007834862077181372,0.9480319955129418,0.9755438896585327,0.8468238413104945,0.9749343065767175,0.04382158132359073,10.257088969905933,0.11294789475539382,0.146689650192728,,0.0,,12307,28.428571428571427,32.857142857142854,4.428571428571429,0.5231571542089171,0.47234141428380544,0.050815739925111694,5.7709189181340514,5.199019625004536,0.5862877893493561,0.11398275081544765,0.6172668372856344
l5_family,0.001,0.3,3000.0,A,MNAR,0.3,1,1.4153880994168601e-05,150691131,1.570614163588467,1.253241462603463,0.6527590368663886,0.8184567004072848,0.9076235378120646,0.7195748306581843,0.9070065394743283,0.10623814966315645,0.00010774709481736552,0.010380129807346608,0.00268849793079029,0.9661332524758468,0.9836820142723642,0.797802784404203,0.9834412525475795,0.022969309752810245,0.0002718002129986369,0.016486364456684707,0.006730524177483862,0.9628919271651083,0.9821921143125473,0.8122104827176814,0.9818990477458942,0.03648555082829092,10.386393600518202,0.09947442343924073,0.13823832361452063,,0.0,,18900,29.291666666666668,37.291666666666664,8.583333333333334,0.5210483682430668,0.46358651668132284,0.057461851561743965,5.795912975488535,5.339258762039464,0.5173613578112556,0.09977072310405644,0.5875442657638236
l5_family,0.001,0.3,3000.0,A,MNAR,0.8,1,1.4153880994168601e-05,3010153788,1.6144549811078792,1.2706120498042976,0.7628641499849151,0.8143018445434679,0.9027083237594742,0.643087771201104,0.89612204238206,0.1080849791521446,0.0003857951347922465,0.019641668330166014,0.004784066202458976,0.8791275637756262,0.9376425817420366,0.7325597597780674,0.9361120771841579,0.04485800462670989,0.0010160620447535879,0.031875728144680676,0.012420452400763476,0.8666796123024352,0.9309965081788485,0.7943772804821453,0.9291780748581235,0.07280757641793709,10.57808459059402,0.1770104494909821,0.19931431376514774,,0.0,,18073,27.84375,48.875,21.15625,0.5257957040397763,0.4794136811262954,0.05326720660657733,5.737656936407122,6.511429217022872,0.9717725561303817,0.1781559508659326,0.49870461614903633
