Taxonomic Level,Learning Rate,Dropout Rate,Number of Epochs,Condition,Mechanisms of missingness,Mask Ratio,Iteration,Pseudo Count,Seed,MSE (CLR),RMSE (CLR),MAE (CLR),R2 (CLR),Pearson (CLR),Spearman (CLR),CCC (CLR),NRMSE (CLR),MSE (RA),RMSE (RA),MAE (RA),R2 (RA),Pearson (RA),Spearman (RA),CCC (RA),NRMSE (RA),MSE (RA non-zero),RMSE (RA non-zero),MAE (RA non-zero),R2 (RA non-zero),Pearson (RA non-zero),Spearman (RA non-zero),CCC (RA non-zero),NRMSE (RA non-zero),Aitchison distance (mean),Bray-Curtis (mean),Jensen-Shannon (mean),Zero precision,Zero recall,Zero F1,Rarefaction depth,Richness true,Richness imputed,Richness abs diff,Evenness true,Evenness imputed,Evenness abs diff,Shannon eff true,Shannon eff imputed,Shannon eff abs diff,Bray-Curtis rarefied,Jaccard index rarefied
l7_species,0.001,0.7,3000,all,MAR,0.1,0,5.015249999995e-05,1574461591,0.6000092697399978,0.7746026528098118,0.16232594064325745,0.2664995561303012,0.5315281795730507,0.806331009754341,0.4416254283746676,0.07599289397812453,0.0003095780956575442,0.01759483150409643,0.001788157382779737,0.11681731851824295,0.38989767478602005,0.07267712924703852,0.3377114872798066,0.01885664345684224,0.007164153179986819,0.08464132075993863,0.028798043081011224,0.05349431647462122,0.35092245764396,0.3769871093944838,0.2940494006270098,0.0907622618511997,21.995160344504647,0.7447675499277605,0.7779643880610563,,0.0,,1911,33.644444444444446,488.9111111111111,455.26666666666665,0.5426107065928112,0.67037401867821,0.1998423263613437,7.699122496309552,100.88775517381109,93.42548621532788,0.7462992034420606,0.05163223719360777
l7_species,0.001,0.7,3000,all,MAR,0.1,1,5.015249999995e-05,1672980223,0.6626877446990067,0.814056352287117,0.1722288499489759,0.17580963264432536,0.44746530508151283,0.8721430295771309,0.3740821978734123,0.08034501534159477,0.00041853359271373276,0.020458093574762356,0.0019819381578059358,-0.13536461647305886,0.19758741380907613,0.019145165559436,0.1763639868683213,0.02290440470232178,0.00950376462905823,0.09748725367481756,0.03317995682199746,-0.1680235001948407,0.15530087167432144,0.29875430794140684,0.12983866349827974,0.10920819005310964,22.760361340283907,0.8254772427261723,0.8429819377867993,,0.0,,1918,32.95652173913044,473.6521739130435,440.69565217391306,0.5393773957623887,0.6412704313372751,0.19863109139974713,8.212270337660245,70.96684252865684,64.78805659511043,0.8276964229042936,0.048921263543218255
l7_species,0.001,0.7,3000,all,MAR,0.1,2,5.015249999995e-05,355574990,0.6707554013861522,0.8189965820356958,0.17308306474630142,0.20287203694030842,0.4715621049008367,0.8351002634209975,0.39618881333291067,0.07930045819301274,0.000375201045689074,0.01937010701284518,0.0019179511819317323,-0.05673475005197859,0.26972500576591235,0.05514440856363516,0.24321898292480137,0.021136236162031558,0.008391202685642979,0.09160350804223046,0.03158110877822613,-0.11382785157365749,0.22581450698566125,0.2649865192051923,0.1962999379128119,0.1000017426607041,22.942952673115457,0.7988266672745664,0.8203790786316234,,0.0,,2372,34.96,504.38,469.42,0.5445537605031338,0.6335059139521625,0.19861429335239675,8.680650105746386,114.86429430364122,108.0644201707896,0.8,0.04999684767151844
l7_species,0.001,0.7,3000,all,MAR,0.1,3,5.015249999995e-05,1091934880,0.5714431111816166,0.7559385630999497,0.1472678623893988,0.2014615524270591,0.4705653706547532,0.8412859460378223,0.39756906305218837,0.0746592774570554,0.00044182977672563376,0.0210197473040385,0.001983421799872426,-0.07072294940116075,0.21487991150410712,0.04728928105766355,0.1826573788604511,0.022527176823085457,0.012249427474262822,0.11067713166803168,0.038085260402857646,-0.12796496104487853,0.1693109301830055,0.3771666469303869,0.13422209735982446,0.11870371029853351,21.36074992522744,0.8260951796468655,0.8419872272964882,,0.0,,1423,26.910714285714285,417.75,390.8392857142857,0.5220388674539388,0.6793011505379792,0.23377231645603658,6.661407880665257,107.99325172424268,101.33184384357743,0.8274897098684869,0.04292700529386679
l7_species,0.001,0.7,3000,all,MAR,0.1,4,5.015249999995e-05,3397445487,0.5754826736257826,0.7586057432064317,0.14892756019154405,0.20205859067989174,0.4705943734847199,0.837750965621209,0.398600037076113,0.07458736854867601,0.00044433386221116807,0.021079228216686872,0.0019409756519765276,-0.09123823667794984,0.2170558446628179,0.041667640527393204,0.18983618018315898,0.02299327280186162,0.01181329756136019,0.10868899466533026,0.03694857839238002,-0.12068350009418527,0.17961786173706754,0.32794888724370114,0.14413734303454356,0.11863182057083778,21.374652059872545,0.8084163590482237,0.8340381179493791,,0.0,,1758,27.844444444444445,468.5111111111111,440.6666666666667,0.5173540884824442,0.6535036988010241,0.2041203726244343,6.953269493380616,77.50743902032116,71.09420472875617,0.8090506889141701,0.04155452106205589
l7_species,0.001,0.7,3000,all,MAR,0.1,5,5.015249999995e-05,1256304153,0.6480209416641196,0.8049974792905377,0.1643271035644706,0.23223459013609216,0.4977115186231861,0.8425512956940701,0.41349802913971234,0.07951143115652169,0.00036144638520144563,0.019011743349873142,0.0019233784200113745,-0.11404490875997375,0.2265647399965532,0.04890635275024606,0.20481027475514685,0.02143807629542566,0.007968223644247556,0.08926490712619128,0.0308161060659577,-0.17661044254768576,0.176772838290156,0.3577005600370246,0.15299616806484373,0.10071634917061364,22.676866287599356,0.8010871119347375,0.818176448290052,,0.0,,1918,34.56603773584906,470.0188679245283,435.45283018867923,0.5596983842161758,0.6544560356431945,0.20337611444066728,8.63070208306408,110.70560020466401,103.06415937397503,0.8061955259999606,0.04990152895944565
l7_species,0.001,0.7,3000,all,MAR,0.1,6,5.015249999995e-05,2178703555,0.6531276570679776,0.8081631376572292,0.19708043437511852,0.19692794148456816,0.45449705069282975,0.5708385179013774,0.3181143308494138,0.07928536703849041,0.0003501549068078741,0.01871242653446832,0.002049237638004309,0.03339101485264562,0.22468171919875757,0.06706375580170448,0.14179814875413996,0.02005438672661752,0.008093066501026872,0.08996147231469076,0.02805509679269191,-0.046625016503327954,0.18019701091869947,0.29623796037407324,0.10646215942357762,0.09646714670135466,22.86048321383182,0.8535074762287944,0.8668207548084644,,0.0,,1911,33.945945945945944,640.1351351351351,606.1891891891892,0.5359671488677997,0.8333879174906046,0.3212829913714337,7.8921823337765,284.91735126837943,277.0251689346029,0.8568458568458569,0.04436135219547601
l7_species,0.001,0.7,3000,all,MAR,0.1,7,5.015249999995e-05,2595759213,0.7089711175199431,0.8420042265451778,0.17930771826257516,0.1845206636460316,0.4525589504000652,0.8617949067643064,0.37143578767480184,0.08260536893964268,0.0003557028087687734,0.01886008506790925,0.0019064386438675388,-0.1009617566783434,0.25592242450355374,0.028218995477481735,0.2358588821827012,0.02021263458013107,0.007592262382981575,0.0871335892924283,0.03045634757231468,-0.12264222304369832,0.22430259039160644,0.28944333093560054,0.19458178261376155,0.09343476184432832,23.71609540804262,0.7940316951708298,0.8151530314520218,,0.0,,1911,34.47826086956522,465.0217391304348,430.54347826086956,0.575449507265538,0.6245846349809205,0.15822493912984611,9.426413601132364,50.6362019052111,41.209788304078735,0.7934611971879051,0.04804861042595395
l7_species,0.001,0.7,3000,all,MAR,0.1,8,5.015249999995e-05,778475753,0.6185856528243988,0.7865021632674629,0.1581797564420632,0.23819901175441283,0.5038454235577146,0.8937763504242935,0.41948667330824413,0.07749032038093663,0.00039549651412516736,0.01988709415991103,0.001879086013797615,-0.029099602155012727,0.2741616792012418,0.049456078690084296,0.24134683351919667,0.021700361204080754,0.009294099036105303,0.09640590768259642,0.03142962410848234,-0.08847307937584081,0.2308306143406732,0.30239070067594037,0.19577024104090388,0.10526227763671744,22.07433364530592,0.7826393247467068,0.8091230525856198,,0.0,,1733,32.95348837209303,453.69767441860466,420.74418604651163,0.5294435724364962,0.6612513982721338,0.26394689852994585,8.241370174215703,107.47483439898755,100.64969060567229,0.782243454689408,0.050384679294218304
l7_species,0.001,0.7,3000,all,MAR,0.1,9,5.015249999995e-05,872197204,0.6554342641283128,0.8095889476322616,0.16480801998418318,0.21154624107241138,0.47967934712129107,0.8880011450304597,0.3921106473295252,0.0801402653337296,0.0003203193185033246,0.01789746681805346,0.0018815740878583413,0.01722080846648777,0.312030974158296,0.05219713802678602,0.27425950080151046,0.02030181497122434,0.007247098634363221,0.08512989271908676,0.029551611586571838,-0.038987069526226215,0.2774616867490687,0.3172187466131074,0.2318352724810626,0.09662360256109787,22.941446063177587,0.7836756075929989,0.8128469169413389,,0.0,,1911,33.93333333333333,500.55555555555554,466.6222222222222,0.5623471916098088,0.683317735835792,0.1963397525800573,8.12968303542334,124.82469914887278,117.38269353986885,0.784033955462527,0.050461011532077445
